,fluxes,reduced_costs
biomass_dilution,0.07768498404038984,-0.5017640105550143
protein_biomass_to_biomass,0.03755917992321062,5.952285688074921e-35
mRNA_biomass_to_biomass,0.00011598982484495631,8.114429769218475e-35
tRNA_biomass_to_biomass,0.0006847674033879349,0.0
rRNA_biomass_to_biomass,0.004841596802753403,0.0
ncRNA_biomass_to_biomass,0.0,5.671311352239435e-35
tmRNA_biomass_to_biomass,0.0,5.671311352239435e-35
DNA_biomass_to_biomass,0.004606625649272165,5.671311352239435e-35
lipid_biomass_to_biomass,0.0,5.671311352239435e-35
constituent_biomass_to_biomass,0.008635269190874094,5.671311352239435e-35
prosthetic_group_biomass_to_biomass,0.00011451653924070168,6.557498239303052e-35
peptidoglycan_biomass_to_biomass,0.0,5.671311352239435e-35
DM_4HBA,0.0,0.0
DM_atp_c_,0.0,-0.011201172345632287
DM_dhptd(c),5.243739848821476e-05,0.0
EX_26dap_M(e),0.0,0.0
EX_C02528(e),0.0,0.0
EX_ac(e),4.109322526529647,0.0
EX_acald(e),0.0,-0.005600098776206124
EX_acgam(e),-1.0,-0.041988203866349286
EX_adocbl(e),-1.0999718288477283e-09,0.0
EX_ala_L(e),-0.044671769445338,0.0
EX_alaglu(e),0.0,0.0
EX_arab_L(e),0.0,0.0
EX_biomass(e),0.0,0.0
EX_btn(e),0.0,0.0
EX_but(e),0.0,0.0
EX_ca2(e),0.0,0.0
EX_cbl1(e),0.0,0.0
EX_cbl2(e),0.0,0.0
EX_cd2(e),0.0,-0.04693890512002362
EX_cholate(e),0.0,0.0
EX_cl(e),0.0,0.0
EX_co2(e),0.05227554068522635,0.0
EX_cobalt2(e),-0.0006067143524491106,0.0
EX_cro4(e),0.0,0.0
EX_cu2(e),0.0,0.0
EX_dextrin(e),0.0,-0.22393886148753936
EX_dgchol(e),0.0,-4.091876383247468e-07
EX_drib(e),0.0,0.0
EX_etoh(e),1.5999537620838518,0.0
EX_fe2(e),-1.1700083160573221e-09,0.0
EX_fe3(e),0.0,0.0
EX_for(e),4.343847748413595,0.0
EX_fru(e),-0.14898579,-0.0335932360167688
EX_gal(e),-0.14898579,-0.027986987322843222
EX_gchola(e),0.0,-4.091876383247468e-07
EX_glc_D(e),0.0,-0.03919074448375758
EX_gln_L(e),0.0,0.0
EX_glu_L(e),-0.18,-0.0027981171936619226
EX_gly(e),0.0,0.0
EX_h(e),4.683471566100656,0.0
EX_h2o(e),-3.458145903749026,0.0
EX_hg2(e),0.0,0.0
EX_hxan(e),-0.010285602504989545,0.0
EX_ile_L(e),-0.03217422688791687,0.0
EX_k(e),-2.5272072608327953e-07,0.0
EX_lac_D(e),0.0,-0.005598893140740342
EX_lac_L(e),0.0,-0.005598928047556254
EX_lcts(e),-0.07449289,-0.06717671120785138
EX_leu_L(e),-0.0447036025257857,0.0
EX_lys_L(e),-0.05081239838761773,0.0
EX_malt(e),-0.07449289,-0.06717836575264335
EX_malthx(e),0.0,-0.2239373461834538
EX_malttr(e),0.0,-0.10636766761138304
EX_man(e),0.0,0.0
EX_met_D(e),0.0,0.0
EX_met_L(e),-0.02082466702954526,0.0
EX_metsox_R_L(e),0.0,0.0
EX_metsox_S_L(e),0.0,0.0
EX_mg2(e),-0.0006026437623491921,0.0
EX_mn2(e),-1.0522917379919843e-06,0.0
EX_mnl(e),-0.14898579,-0.030789898439850662
EX_na1(e),0.0,0.0
EX_nac(e),-0.0006067230423538237,0.0
EX_nh4(e),1.8986906728017086,0.0
EX_o2(e),0.0,-0.011200598328411375
EX_pb(e),0.0,0.0
EX_pi(e),-0.04431943788497447,0.0
EX_pro_L(e),0.07326416897761796,0.0
EX_ptrc(e),0.0,0.0
EX_pydam(e),0.0,0.0
EX_pydx(e),-0.0006066848496018341,0.0
EX_pydxn(e),0.0,0.0
EX_rib_D(e),-0.17878295,-0.020524438798263104
EX_ribflv(e),-0.0012133506941164657,0.0
EX_ser_L(e),-1.0,-0.01119705179014474
EX_so4(e),0.0,0.0
EX_spmd(e),0.0,0.0
EX_succ(e),0.0,-0.013999162348945294
EX_taur(e),0.0,0.0
EX_tchola(e),0.0,-4.091876383247468e-07
EX_tdchola(e),0.0,-4.091876383247468e-07
EX_thr_L(e),-0.225,-0.011194154642509656
EX_ura(e),-0.015389388749021068,0.0
EX_urea(e),0.0,-0.022399009947688786
EX_val_L(e),-0.039708431985298207,0.0
EX_xan(e),-0.007074422491328692,0.0
EX_xyl_D(e),0.0,0.0
EX_zn2(e),-2.679434948973801e-07,0.0
translation_471875.6.peg.7,0.0,1.8736433755728327e-32
transcription_TU_471875.6.peg.7,0.0,-2.851044551383066e-32
translation_471875.6.peg.8,0.0,1.80109072435286e-33
transcription_TU_471875.6.peg.8,0.0,3.3487201196213083e-32
translation_471875.6.peg.9,1.2880100863533578e-08,2.235315361546697e-32
transcription_TU_471875.6.peg.9,4.682606895550017e-10,-3.6110072134168524e-33
translation_471875.6.peg.10,1.652796190845743e-09,-1.9752502032577743e-33
transcription_TU_471875.6.peg.10,6.008799870585658e-11,6.452178800739394e-35
translation_471875.6.peg.26,0.0,-5.280510581558309e-32
transcription_TU_471875.6.peg.26,0.0,2.4317844261868928e-32
translation_471875.6.peg.27,1.2991795343332509e-08,-6.045102271446281e-31
transcription_TU_471875.6.peg.27,4.723213824551802e-10,-8.853805818394378e-33
translation_471875.6.peg.38,0.0,-6.905745491349e-33
transcription_TU_471875.6.peg.38,0.0,-73.9347810200649
translation_471875.6.peg.56,0.0,2.244413220328021e-33
transcription_TU_471875.6.peg.56,0.0,-4.7382107657784593e-32
translation_471875.6.peg.59,0.0,-1.719393915779307e-32
transcription_TU_471875.6.peg.59,0.0,-69.84049475862929
translation_471875.6.peg.65,0.0,2.633489759780496e-32
transcription_TU_471875.6.peg.65,0.0,7.315646355344026e-33
translation_471875.6.peg.67,0.0,9.273729213847236e-33
transcription_TU_471875.6.peg.67,0.0,-3.0631175718050236e-32
translation_471875.6.peg.71,0.0,-2.3456588776055047e-32
transcription_TU_471875.6.peg.71,0.0,-1.1224683032517296e-32
translation_471875.6.peg.85,0.0,1.3768997819793625e-32
transcription_TU_471875.6.peg.85,0.0,-2.498738765635646e-32
translation_471875.6.peg.87,0.0,2.1908587470744462e-32
transcription_TU_471875.6.peg.87,0.0,1.447216657356915e-32
translation_471875.6.peg.90,1.842469067051173e-08,-4.1239848069328775e-32
