,fluxes,C-fluxes
EX_12ppd_S(e),0.30370576,0.91111728
EX_2omfuc(e),0.00053398,0.00373786
EX_2omxyl(e),0.00053398,0.00320388
EX_3ddlhept(e),0.00053398,0.00373786
EX_4abut(e),0.18,0.72
EX_ac(e),9.364285348015644,18.728570696031287
EX_acerA(e),0.00026699,0.00160194
EX_apio-D(e),0.00080097,0.00400485
EX_cys_L(e),0.9841915342642197,2.952574602792659
EX_dad_2(e),0.019602279483476735,0.19602279483476734
EX_for(e),9.308226739215458,9.308226739215458
EX_gcald(e),0.0016648599688338665,0.003329719937667733
EX_indole(e),0.07449716380590116,0.5959773104472093
EX_kdo(e),0.00053398,0.00427184
EX_meoh(e),0.00907565,0.00907565
EX_pac(e),0.9579734101366816,7.663787281093453
EX_ppa(e),1.858739993346448,5.576219980039344
EX_ptrc(e),0.10516500605518055,0.4206600242207222
