,fluxes,reduced_costs
biomass_dilution,0.0010289087238653692,-0.01215071106560092
protein_biomass_to_biomass,0.0003824122104771177,2.59046402372624e-36
mRNA_biomass_to_biomass,9.728918803225108e-07,0.0
tRNA_biomass_to_biomass,5.937166529643499e-06,2.014470245937248e-36
rRNA_biomass_to_biomass,4.2315505191775115e-05,1.1928397042554934e-36
ncRNA_biomass_to_biomass,0.0,1.2289802812352542e-36
tmRNA_biomass_to_biomass,0.0,1.2289802812352542e-36
DNA_biomass_to_biomass,6.1028806010468145e-05,1.2289802812352542e-36
lipid_biomass_to_biomass,0.0,1.2289802812352542e-36
constituent_biomass_to_biomass,0.00032070979490741086,1.2289802812352542e-36
prosthetic_group_biomass_to_biomass,4.2548047525260095e-07,0.0
peptidoglycan_biomass_to_biomass,0.0,1.2289802812352542e-36
DM_2HYMEPH,0.0,0.0
DM_5MTR,0.0,0.0
DM_atp_c_,0.0,-1.2946408644067794e-07
DM_dhptd(c),0.0,0.0
DM_hcys_L[c],0.0,-1.1655050630540938e-06
EX_12dgr180(e),-1.7586820343933497e-05,0.0
EX_26dap_M(e),0.0,0.0
EX_2obut(e),-2.8471451654216853e-05,0.0
EX_3mop(e),-8.554923319102044e-05,0.0
EX_4hpro(e),1.3799124963945993e-22,0.0
EX_C02528(e),0.0,0.0
EX_ac(e),0.30006231563992586,0.0
EX_acald(e),0.0,-6.332784677625998e-08
EX_acgam(e),9.183549615799121e-39,0.0
EX_ade(e),0.412789400309945,0.0
EX_ala_L(e),-0.0006084098725496718,0.0
EX_alaasp(e),0.0,-1.0479005439587339e-07
EX_alagln(e),1.676802078287126e-22,0.0
EX_alaglu(e),0.0,-2.611127071757935e-07
EX_alagly(e),1.676802078287126e-22,0.0
EX_alahis(e),1.676802078287126e-22,0.0
EX_alaleu(e),1.676802078287126e-22,1.4693679385278595e-40
EX_alathr(e),1.676802078287126e-22,-1.6163047323806453e-40
EX_arab_L(e),0.0,0.0
EX_arbt(e),0.0,0.0
EX_arg_L(e),-0.0002940432863173917,0.0
EX_asn_L(e),0.0016270894271568949,0.0
EX_asp_L(e),-0.225,-1.6731652667288008e-07
EX_biomass(e),0.0,0.0
EX_btn(e),0.0,0.0
EX_but(e),0.3405851740696059,0.0
EX_ca2(e),0.0,0.0
EX_cd2(e),0.0,0.0
EX_cellb(e),-3.139838211673714e-05,0.0
EX_cgly(e),-8.16922659487387e-06,0.0
EX_cholate(e),0.0,0.0
EX_cl(e),0.0,0.0
EX_co2(e),0.22309011269652312,-6.155986690833518e-32
EX_cobalt2(e),-8.169226904907933e-06,0.0
EX_cro4(e),0.0,-2.5316467456485064e-08
EX_csn(e),1.2267793040861542e-05,0.0
EX_cu2(e),0.0,0.0
EX_cys_L(e),-5.970486643324543e-05,0.0
EX_cytd(e),0.0,-4.4251782618819337e-08
EX_dad_2(e),-0.4129086274872404,0.0
EX_dcyt(e),-2.8467389028179906e-05,0.0
EX_dgchol(e),0.0,0.0
EX_dgsn(e),0.012228442964763213,0.0
EX_drib(e),0.0,0.0
EX_etoh(e),0.0,-2.121676383896384e-08
EX_fe2(e),-8.370880962106587e-11,0.0
EX_fe3(e),0.0,0.0
EX_fol(e),-2.4507679784621613e-05,0.0
EX_for(e),0.40224241112838655,0.0
EX_fru(e),0.0,0.0
EX_gal(e),0.0,0.0
EX_galt(e),1.78037050596198e-22,0.0
EX_gam(e),0.0,0.0
EX_gcald(e),0.0,-7.128342662422394e-07
EX_gchola(e),0.0,0.0
EX_glc_D(e),-0.00011560119219915707,0.0
EX_gln_L(e),-0.0002758147275599768,0.0
EX_glu_L(e),-0.18,-3.236564153932446e-07
EX_gly(e),-0.00023006847249069056,0.0
EX_glyasn(e),1.676802078287126e-22,0.0
EX_glyasp(e),0.0,-1.0479005439587339e-07
EX_glyb(e),0.0,0.0
EX_glyc(e),2.6506026308112935e-05,0.0
EX_glyc3p(e),-0.0007723342440585885,0.0
EX_glycys(e),0.0,0.0
EX_glygln(e),1.676802078287126e-22,0.0
EX_glyglu(e),0.0,-2.611127071757935e-07
EX_glyleu(e),0.0,-4.11989835604526e-08
EX_glymet(e),1.676802078287126e-22,-1.0285575569695017e-40
EX_glyphe(e),1.676802078287126e-22,-1.0285575569695017e-40
EX_glypro(e),0.0,-3.2650397324173725e-08
EX_glytyr(e),1.676802078287126e-22,-1.9836467170126103e-40
EX_gua(e),-0.012272168615453256,0.0
EX_h(e),0.6017151376600124,0.0
EX_h2(e),0.3405851740696059,0.0
EX_h2o(e),-0.8771063126180266,0.0
EX_h2s(e),-7.701659594886017e-06,0.0
EX_hg2(e),0.0,0.0
EX_his_L(e),-8.765225281651599e-05,0.0
EX_hxan(e),-2.8800246380413008e-05,0.0
EX_ile_L(e),-0.00043909067459584213,0.0
EX_ins(e),0.0,-7.848160701301592e-08
EX_inulin(e),1.4349296274686127e-40,0.0
EX_k(e),-4.1744239290594934e-10,0.0
EX_lac_D(e),0.0,-6.15023704741728e-08
EX_leu_L(e),-0.0004441996634019382,0.0
EX_lys_L(e),-0.00038489380157166725,0.0
EX_malt(e),0.0,0.0
EX_man(e),-0.00011325282775489588,0.0
EX_mantr(e),0.0,0.0
EX_met_D(e),0.0,0.0
EX_met_L(e),-0.00021779262333368343,0.0
EX_metala(e),1.676802078287126e-22,-1.9836467170126103e-40
EX_metsox_R_L(e),0.0,0.0
EX_metsox_S_L(e),0.0,0.0
EX_mg2(e),-1.702141571593108e-05,0.0
EX_mn2(e),-2.1594458963354343e-09,0.0
EX_mnl(e),3.170110785160501e-22,0.0
EX_mqn8(e),-1.633845318974774e-05,0.0
EX_na1(e),0.0,0.0
EX_nac(e),3.019091936193961e-35,0.0
EX_nh4(e),2.7764297071908096e-05,0.0
EX_nmn(e),-8.169226754451117e-06,0.0
EX_no3(e),0.0,0.0
EX_o2(e),0.0,-3.082900375469484e-07
EX_ocdca(e),-5.0375592503153445e-05,0.0
EX_orn(e),-1.711334341938887e-05,0.0
