,fluxes,reduced_costs
biomass_dilution,0.12493458947921844,-0.5214996659923217
protein_biomass_to_biomass,0.05981262792252711,-2.7119702087734793e-34
mRNA_biomass_to_biomass,0.00020122186941727555,-1.035887976745054e-34
tRNA_biomass_to_biomass,0.00117472764391866,0.0
rRNA_biomass_to_biomass,0.008789304165918235,0.0
ncRNA_biomass_to_biomass,0.0,0.0
tmRNA_biomass_to_biomass,0.0,0.0
DNA_biomass_to_biomass,0.007398180252581812,0.0
lipid_biomass_to_biomass,0.0,0.0
constituent_biomass_to_biomass,0.013887417558629954,0.0
prosthetic_group_biomass_to_biomass,2.6506859803897723e-05,-6.737883992368038e-35
peptidoglycan_biomass_to_biomass,0.0,0.0
DM_GCALD,0.0,0.0
DM_HQN,0.0,0.0
DM_atp_c_,0.0,-0.01405033178317413
DM_dhptd(c),8.997160330903836e-05,0.0
EX_4abz(e),0.0,0.0
EX_5mthf(e),0.0,0.0
EX_Lcyst(e),0.0,0.0
EX_ac(e),5.554040109561462,0.0
EX_acald(e),0.0,-0.007024548545343272
EX_ala_D(e),0.0,0.0
EX_ala_L(e),-0.08018471426923167,0.0
EX_alaasp(e),0.0,-0.0035033282017525387
EX_alagln(e),0.0,0.0
EX_alaglu(e),0.0,0.0
EX_alagly(e),3.8233435355346456e-23,0.0
EX_alahis(e),0.0,0.0
EX_alaleu(e),0.0,0.0
EX_alathr(e),0.0,0.0
EX_alltn(e),0.0,0.0
EX_arab_L(e),0.0,0.0
EX_arbt(e),0.0,-0.04212879119656645
EX_arg_L(e),-0.033850502752297416,0.0
EX_arsenb(e),0.0,0.0
EX_asn_L(e),-0.225,-0.010526101506442401
EX_aso3(e),0.0,0.0
EX_aso4(e),0.0,0.0
EX_asp_L(e),-0.225,-0.010529115076779831
EX_biomass(e),0.0,0.0
EX_btn(e),0.0,0.0
EX_butso3(e),0.0,0.0
EX_ca2(e),0.0,0.0
EX_cd2(e),0.0,-0.026067437657083734
EX_cellb(e),-0.07449289,-0.08425687193869107
EX_cgly(e),0.0,0.0
EX_chol(e),0.0,0.0
EX_chols(e),0.0,0.0
EX_cit(e),-1.0,-0.021066986708264353
EX_cl(e),0.0,0.0
EX_co2(e),1.495532270936498,0.0
EX_cobalt2(e),-0.0009756641830790086,0.0
EX_crn(e),0.0,0.0
EX_csn(e),-0.030054153934217846,0.0
EX_ctbt(e),0.0,0.0
EX_cu2(e),0.0,0.0
EX_cys_L(e),-0.0011533182800813307,0.0
EX_dextrin(e),0.0,-0.23871326576959923
EX_drib(e),-0.17878295,-0.014036237596208785
EX_ethso3(e),0.0,0.0
EX_etoh(e),4.248764834129809,0.0
EX_fe2(e),-1.0290473325251497e-07,0.0
EX_fe3(e),0.0,0.0
EX_fol(e),0.0,0.0
EX_for(e),8.389164696620778,0.0
EX_fru(e),-0.14898579,-0.04213038353508159
EX_gal(e),0.0,0.0
EX_galt(e),0.0,0.0
EX_gbbtn(e),0.0,0.0
EX_glc_D(e),-0.14898579,-0.042129396222891434
EX_glcn(e),-0.14898579,-0.035109958820289694
EX_gln_L(e),0.0,0.0
EX_glu_L(e),-0.14176566422292994,0.0
EX_gly(e),-0.45,-0.007013842870049778
EX_glyasn(e),0.0,-0.010514229651540054
EX_glyasp(e),0.0,-0.010517243221877484
EX_glyb(e),0.0,0.0
EX_glyc(e),-2.69948229,-0.014038744054088045
EX_glyc3p(e),0.0,0.0
EX_glycys(e),0.0,0.0
EX_glygln(e),3.8233435355346456e-23,0.0
EX_glyglu(e),3.8419548839638724e-23,0.0
EX_glyleu(e),0.0,-0.010526404583133702
EX_glymet(e),0.0,-0.00350275492703737
EX_glyphe(e),0.0,0.0
EX_glypro(e),3.863831006180619e-23,0.0
EX_glytyr(e),0.0,0.0
EX_h(e),8.612661209951288,0.0
EX_h2o(e),-3.5710430804593414,0.0
EX_hexs(e),0.0,0.0
EX_hg2(e),0.0,0.0
EX_his_L(e),-0.028236132262211815,0.0
EX_ile_L(e),-0.04625575266970075,0.0
EX_ind3ac(e),0.0,0.0
EX_indole(e),0.0,0.0
EX_inost(e),0.0,-0.017550878660194405
EX_isetac(e),0.0,0.0
EX_k(e),-1.1317174533803112e-07,0.0
EX_lac_D(e),0.0,-0.007020385884630761
EX_lac_L(e),0.0,-0.01053199219100118
EX_lcts(e),-0.07449289,-0.0842569541616678
EX_leu_L(e),-0.07874018114763352,0.0
EX_lys_L(e),-0.05247707461822883,0.0
EX_mal_L(e),0.0,-0.010531983845483093
EX_malt(e),-0.07449289,-0.08425618539160665
EX_malthx(e),0.0,-0.25276623973853257
EX_malttr(e),0.0,-0.12638298451046975
