,fluxes,reduced_costs
biomass_dilution,0.2536866656906658,-0.43386377749552335
protein_biomass_to_biomass,0.08949056271853507,-3.230168052610314e-35
mRNA_biomass_to_biomass,0.00038325026069173146,0.0
tRNA_biomass_to_biomass,0.002267137695789176,0.0
rRNA_biomass_to_biomass,0.01741478458619301,0.0
ncRNA_biomass_to_biomass,0.0,0.0
tmRNA_biomass_to_biomass,0.0,0.0
DNA_biomass_to_biomass,0.014668047592649369,0.0
lipid_biomass_to_biomass,0.0,0.0
constituent_biomass_to_biomass,0.07907387374338572,0.0
prosthetic_group_biomass_to_biomass,5.056756424571958e-05,0.0
peptidoglycan_biomass_to_biomass,0.0,0.0
DM_5MTR,0.0,0.0
DM_atp_c_,0.0,-0.01395777427466163
DM_dhptd(c),0.0,0.0
DM_hcys_L[c],0.0,-0.2370554083480605
EX_12dgr180(e),-0.0018327339476156457,0.0
EX_26dap_M(e),-1.0,-0.013961053878641775
EX_4abz(e),0.0,0.0
EX_4hbz(e),0.0,0.0
EX_ac(e),5.585042163030434,0.0
EX_acald(e),0.17878295,0.0
EX_acgam(e),-1.0,-0.04531982602097458
EX_ala_D(e),-0.03298921105708162,0.0
EX_ala_L(e),-0.12429535634644642,0.0
EX_alaasp(e),0.0,-0.013955986587131179
EX_alagln(e),0.0,-3.672707760582794e-07
EX_alaglu(e),0.0,-2.0344987866358683e-06
EX_alagly(e),0.0,0.0
EX_alahis(e),0.0,0.0
EX_alaleu(e),0.0,0.0
EX_alathr(e),0.0,-0.0052463940869547435
EX_arab_L(e),0.0,0.0
EX_arbt(e),0.0,0.0
EX_arg_L(e),-0.0957775092882053,0.0
EX_asn_L(e),-0.03870596504555486,0.0
EX_asp_L(e),-0.225,-0.020932763911975967
EX_biomass(e),0.0,0.0
EX_btn(e),0.0,0.0
EX_ca2(e),-1.8137194081349925e-06,0.0
EX_cd2(e),0.0,-0.02192568796222908
EX_cgly(e),-0.0020141960195841787,0.0
EX_cl(e),0.0,0.0
EX_co2(e),0.0,-0.010477409663629535
EX_cobalt2(e),-0.00201422110173622,0.0
EX_cu2(e),0.0,0.0
EX_cys_L(e),-0.007884772596951679,0.0
EX_dcyt(e),-0.03850735274087536,0.0
EX_drib(e),-0.17878295,-0.006954554380437543
EX_fe2(e),0.0,0.0
EX_fe3(e),-5.434852510665235e-09,0.0
EX_fol(e),-0.0060425880587525365,0.0
EX_for(e),0.004310308285942567,0.0
EX_fru(e),0.0,0.0
EX_galt(e),0.0,0.0
EX_gam(e),-1.0,-0.04183194596979677
EX_gcald(e),0.0,-6.840630920217712e-07
EX_glc_D(e),-0.14898579,-0.041831455213722606
EX_gln_L(e),-0.18,-0.006977144595620845
EX_glu_L(e),-0.18,-0.006978420800218513
EX_gly(e),-0.06175433545631012,0.0
EX_glyasn(e),0.0,0.0
EX_glyasp(e),0.0,-0.013954979189593122
EX_glyb(e),0.0,0.0
EX_glyc(e),-2.69948229,-0.0121823327075636
EX_glyc3p(e),-1.0,-0.02614322526220291
EX_glycys(e),0.0,0.0
EX_glygln(e),0.0,-2.7591837857479433e-35
EX_glyglu(e),0.0,-1.0271012485791704e-06
EX_glyleu(e),0.0,-0.003491336487313841
EX_glymet(e),0.0,0.0
EX_glyphe(e),0.0,0.0
EX_glypro(e),0.0,0.0
EX_glytyr(e),0.0,-0.0017420245062363384
EX_gua(e),-0.028890644903175035,0.0
EX_h(e),10.41358254320679,0.0
EX_h2o(e),5.286829112485656,0.0
EX_hg2(e),0.0,0.0
EX_his_L(e),-0.026115321571607893,0.0
EX_hxan(e),-0.03127845443749978,0.0
EX_ile_L(e),0.05163259855426107,-4.0103182217784583e-35
EX_inost(e),0.0,0.0
EX_k(e),-7.283226448924632e-07,0.0
EX_lac_D(e),0.0,-0.006968755403097049
EX_lac_L(e),0.0,-0.006964735970437168
EX_leu_L(e),-0.13495056549082934,0.0
EX_lys_L(e),0.9623346749083687,0.0
EX_malt(e),-0.07449289,-0.06970050436869484
EX_man(e),0.0,0.0
EX_met_D(e),0.0,0.0
EX_met_L(e),0.0,0.0
EX_metala(e),0.0,0.0
EX_metsox_R_L(e),0.0,0.0
EX_metsox_S_L(e),-0.038913201022293224,0.0
