,fluxes,reduced_costs
biomass_dilution,0.22539652972100999,-0.3647753304493943
protein_biomass_to_biomass,0.08800375031906588,-9.596995466028701e-35
mRNA_biomass_to_biomass,0.0003578205513664127,-3.6380916753669627e-35
tRNA_biomass_to_biomass,0.002174511309043565,0.0
rRNA_biomass_to_biomass,0.015354269478874475,0.0
ncRNA_biomass_to_biomass,0.0,0.0
tmRNA_biomass_to_biomass,0.0,0.0
DNA_biomass_to_biomass,0.013153769668237707,0.0
lipid_biomass_to_biomass,0.0,0.0
constituent_biomass_to_biomass,0.056801321869425006,0.0
prosthetic_group_biomass_to_biomass,4.897697052238444e-05,-5.909663741903204e-35
peptidoglycan_biomass_to_biomass,0.0,0.0
DM_5DRIB,0.0,-0.03168210212346416
DM_5MTR,0.0,0.0
DM_atp_c_,0.0,-0.011866863715133482
DM_dhptd(c),0.0,0.0
DM_hcys_L[c],0.0,-0.03163812848578153
EX_12dgr180(e),-0.009600088993877256,0.0
EX_26dap_M(e),0.0,0.0
EX_2dmmq8(e),0.0,0.0
EX_2hyoxplac(e),0.0,-0.051347833535893214
EX_2obut(e),-1.0,-0.003951322631230846
EX_34dhphe(e),0.0,-0.003942484977698357
EX_3mop(e),-1.0,-0.00395388492140861
EX_4abz(e),0.0,0.0
EX_5htrp(e),0.0,-0.003942484977698357
EX_Cit_Mg(e),0.0,0.0
EX_HC00319(e),0.0,0.0
EX_Lcyst(e),1.55319121668788e-23,0.0
EX_ac(e),6.438304172443263,0.0
EX_acac(e),0.0,-0.003970436562557587
EX_acald(e),0.0,-0.003959009711733849
EX_acgam(e),0.0,0.0
EX_adn(e),-0.05022737897893469,0.0
EX_adocbl(e),-0.0006979403542811074,0.0
EX_ala_L(e),2.5911506443701904,0.0
EX_alaasp(e),0.0,-0.011843071721441233
EX_alagln(e),4.464679423772896e-23,0.0
EX_alaglu(e),0.0,0.0
EX_alagly(e),4.4404547161908356e-23,0.0
EX_alahis(e),4.525274123977301e-23,0.0
EX_alaleu(e),0.0,-0.007905508026558785
EX_alathr(e),4.5668280890105365e-23,0.0
EX_arbt(e),0.0,0.0
EX_arg_L(e),-0.15,-0.031628454537068064
EX_arsenb(e),0.0,0.0
EX_asn_L(e),-0.225,-0.015812320904550484
EX_aso3(e),0.0,0.0
EX_aso4(e),0.0,0.0
EX_asp_L(e),-0.225,-0.015814014951225447
EX_bhb(e),0.0,-0.003959816811681606
EX_biomass(e),0.0,0.0
EX_but(e),4.840741570312482e-23,0.0
EX_butso3(e),0.0,0.0
EX_ca2(e),-5.409379230244145e-08,0.0
EX_cbl1(e),0.0,0.0
EX_cbl2(e),0.0,0.0
EX_cd2(e),0.0,-0.07485376435670957
EX_cgly(e),0.0,0.0
EX_chol(e),0.0,0.0
EX_cl(e),0.0,0.0
EX_co2(e),5.538315607226597,0.0
EX_cobalt2(e),-0.0007003840424219144,0.0
EX_csn(e),0.0,0.0
EX_ctbt(e),0.0,0.0
EX_cu2(e),0.0,0.0
EX_cynt(e),0.0,-0.003943382974494283
EX_cys_L(e),-0.005039050529064626,0.0
EX_cytd(e),0.0,-0.015817621106377522
EX_dad_2(e),0.0,0.0
EX_dopa(e),0.0,0.0
EX_ethso3(e),0.0,0.0
EX_etoh(e),0.0,-2.9176201234504734e-06
EX_fe2(e),-8.750499067084476e-09,0.0
EX_fe3(e),0.0,0.0
EX_fecrm(e),0.0,0.0
EX_fol(e),-0.002093821062843322,0.0
EX_for(e),0.012558392718019775,0.0
EX_fru(e),-0.14898579,-0.023715630001215952
EX_fum(e),-1.0,-0.015813636822463457
EX_galct_D(e),1.1443134529002142e-22,0.0
EX_galt(e),0.0,0.0
EX_gam(e),-0.01127478520970436,0.0
EX_gbbtn(e),0.0,0.0
EX_gcald(e),0.0,-0.007908150757129355
EX_glc_D(e),-0.14898579,-0.023729454439516285
EX_glcr(e),4.1440472493255624e-23,-1.117828733615822e-34
EX_gln_L(e),-0.18,-7.193001746814711e-07
EX_glu_L(e),-0.05355854713183885,0.0
EX_gly(e),0.11821643786355339,0.0
EX_glyasn(e),0.0,-0.01184137767476627
EX_glyasp(e),0.0,-0.011843071721441233
EX_glyb(e),0.0,0.0
EX_glyc(e),-2.69948229,-0.00789966096093352
EX_glyc3p(e),-1.0,-0.01184753468788544
EX_glycys(e),0.0,0.0
EX_glygln(e),4.464679423771888e-23,0.0
EX_glyglu(e),0.0,0.0
EX_glyleu(e),0.0,-0.015824470969520735
EX_glymet(e),0.0,0.0
EX_glyphe(e),4.5752716223849066e-23,0.0
EX_glypro(e),0.0,0.0
EX_glytyr(e),4.5800897593677657e-23,0.0
EX_gthrd(e),-0.0006979403542811074,0.0
EX_gua(e),0.0,0.0
EX_h(e),2.7322809539519226,0.0
EX_h2o(e),3.670994793729676,0.0
EX_h2s(e),-0.00048571233944559155,0.0
EX_hdca(e),0.0,0.0
EX_hexs(e),0.0,0.0
EX_hg2(e),0.0,0.0
EX_his_L(e),-0.15,-0.003942484977698357
EX_hista(e),0.1255502378645103,0.0
EX_hxan(e),0.0,0.0
EX_ile_L(e),0.9333181185389668,0.0
EX_ind3ac(e),0.0,0.0
EX_ins(e),0.0,-2.5468118359138505e-06
EX_isetac(e),0.0,0.0
EX_k(e),-8.722852121734793e-09,0.0
EX_lac_D(e),0.6545632766156774,0.0
EX_lac_L(e),0.0,-3.859094391781845e-07
EX_leu_L(e),-0.15,-0.011876495627357063
EX_lys_L(e),-0.04937762305033934,0.0
EX_mal_L(e),0.0,-0.01581293347455154
EX_malt(e),0.0,0.0
EX_malthx(e),0.0,0.0
EX_malttr(e),0.0,-0.011860601302829775
EX_man(e),-0.14898579,-0.02372995262007879
EX_met_D(e),0.0,0.0
EX_met_L(e),-0.021745889839047267,0.0
EX_metala(e),4.3813616810740745e-23,0.0
EX_metsox_R_L(e),0.0,0.0
EX_metsox_S_L(e),0.0,0.0
EX_mg2(e),-0.0018177387995586532,0.0
EX_mn2(e),-3.724463788376814e-06,0.0
EX_mnl(e),-0.14898579,-0.01977301578641869
EX_mops(e),0.0,0.0
EX_mqn8(e),-0.0013958807085622147,0.0
EX_mso3(e),0.0,0.0
EX_na1(e),0.0,0.0
EX_nac(e),-1.5566950202323085e-34,0.0
EX_ncam(e),0.9993019762514046,0.0
EX_nh4(e),0.0,-2.920363867573404e-07
EX_nmn(e),-1.0,-0.047450397272212445
EX_no2(e),-1.0,-0.015812803031101098
EX_no3(e),-1.0,-0.03161287646407606
EX_o2(e),0.0,-0.04739046176972496
EX_ocdca(e),0.0,0.0
EX_ocdcea(e),1.7968882706109302e-23,0.0
EX_orn(e),0.059457696048123156,0.0
EX_pb(e),0.0,0.0
EX_phe_L(e),0.9583367926035326,0.0
EX_pheme(e),-0.0006979403542811074,0.0
EX_pi(e),1.8315180345394908,0.0
EX_ppa(e),1.0000000040110861,0.0
EX_ppi(e),0.0,-0.01186429510705217
EX_pppn(e),0.0,0.0
EX_pro_L(e),-0.10605563525954148,0.0
EX_ptrc(e),0.0,0.0
EX_pydam(e),0.0,0.0
EX_pydx(e),-0.0006979403542811074,0.0
EX_pydxn(e),0.0,0.0
EX_q8(e),0.0,0.0
EX_salcn(e),0.0,0.0
EX_sbt_D(e),0.0,0.0
EX_ser_L(e),-1.0,-0.00395155408809053
EX_sheme(e),-0.0006979403542811074,0.0
EX_so4(e),4.118876193932555e-23,0.0
EX_spmd(e),-0.0006979403542811074,0.0
EX_srtn(e),0.0,0.0
EX_succ(e),0.0,-0.007907084691291701
EX_sucr(e),0.0,0.0
EX_sulfac(e),0.0,0.0
EX_taur(e),0.0,0.0
EX_thm(e),-0.0006982053656089744,0.0
EX_thr_L(e),-0.225,-0.003955135789239403
EX_thymd(e),2.2911441128682882e-23,0.0
EX_tre(e),0.0,0.0
EX_trypta(e),0.0,-0.08703762816508363
EX_tsul(e),0.0,-0.011855559170287657
EX_ttdca(e),-0.005637398034974957,0.0
EX_tym(e),0.0,-8.158716542332674e-06
EX_tyr_L(e),-1.0,-0.003951307678614588
