,fluxes,reduced_costs
biomass_dilution,0.010290732925067811,0.01579922338998969
protein_biomass_to_biomass,0.004173060506858547,-3.8523603544320026e-36
mRNA_biomass_to_biomass,1.1361149900825925e-05,0.0
tRNA_biomass_to_biomass,6.80579324211237e-05,0.0
rRNA_biomass_to_biomass,0.0004857056184553638,0.0
ncRNA_biomass_to_biomass,0.0,0.0
tmRNA_biomass_to_biomass,0.0,0.0
DNA_biomass_to_biomass,0.0006103856135325216,0.0
lipid_biomass_to_biomass,0.0,0.0
constituent_biomass_to_biomass,0.0025933284504095024,0.0
prosthetic_group_biomass_to_biomass,1.4871183819935817e-06,2.2712766950283097e-36
peptidoglycan_biomass_to_biomass,0.0,0.0
DM_5DRIB,0.0,-5.306842030165765e-07
DM_5MTR,0.0,0.0
DM_atp_c_,0.0,-2.1650877400991224e-07
DM_dhptd(c),0.0,0.0
DM_hcys_L[c],3.660182053555831e-05,0.0
EX_12ppd_S(e),0.0,0.0
EX_26dap_M(e),0.0,0.0
EX_2hyoxplac(e),0.0,-5.012163731263681e-07
EX_3mop(e),-0.004408940766518879,0.0
EX_4abz(e),-9.559576350741743e-05,0.0
EX_ac(e),0.7523667862054326,0.0
EX_acald(e),-0.7303469739744786,0.0
EX_acgam(e),0.0,0.0
EX_adocbl(e),-3.1865254502472476e-05,0.0
EX_akg(e),0.0026238586114518915,0.0
EX_ala_D(e),0.0,0.0
EX_ala_L(e),0.0,0.0
EX_alaasp(e),0.0,0.0
EX_alagln(e),0.0,0.0
EX_alaglu(e),0.0,0.0
EX_alagly(e),0.0,0.0
EX_alahis(e),0.0,0.0
EX_alaleu(e),0.0,0.0
EX_alathr(e),0.0,0.0
EX_amp(e),-0.006932698064960727,0.0
EX_arab_L(e),0.0,0.0
EX_arbt(e),0.0,0.0
EX_arg_L(e),-0.0055391954437802255,0.0
EX_asn_L(e),-0.0019603529067164626,0.0
EX_asp_L(e),-0.005302705986626864,0.0
EX_bhb(e),0.0,-1.8849445799109013e-07
EX_biomass(e),0.0,0.0
EX_btn(e),0.0,0.0
EX_but(e),0.0,-5.409715607514978e-08
EX_ca2(e),0.0,0.0
EX_cbl1(e),0.0,0.0
EX_cbl2(e),0.0,0.0
EX_cd2(e),0.0,-0.0003222460470230074
EX_cellb(e),0.0,0.0
EX_cgly(e),0.0,0.0
EX_cit(e),-0.028502712426865064,0.0
EX_cl(e),0.0,0.0
EX_co2(e),0.05393871896310685,0.0
EX_cobalt2(e),-3.1865318802013204e-05,0.0
EX_cu2(e),0.0,0.0
EX_cynt(e),0.0,0.0
EX_cys_L(e),-0.00023491849572761591,0.0
EX_drib(e),0.0,0.0
EX_etoh(e),0.0,-1.4687123413298951e-07
EX_fe2(e),0.0,0.0
EX_fe3(e),-3.186526448381984e-05,0.0
EX_fecrm(e),0.0,0.0
EX_fru(e),0.0,0.0
EX_fuc_L(e),0.0,0.0
EX_fum(e),-0.0002549220360197798,0.0
EX_gal(e),0.0,0.0
EX_galt(e),0.0,0.0
EX_gam(e),-0.000514763042377742,0.0
EX_gcald(e),9.559576350741743e-05,0.0
EX_glc_D(e),0.0,0.0
EX_gln_L(e),-0.0019971495723868082,0.0
EX_glu_L(e),-0.007085427672684945,0.0
EX_gly(e),0.0,0.0
EX_glyasn(e),0.0,0.0
EX_glyasp(e),0.0,0.0
EX_glyc(e),-0.0037453503747465265,0.0
EX_glyc3p(e),0.0,0.0
EX_glycys(e),0.0,0.0
EX_glygln(e),0.0,0.0
EX_glyglu(e),0.0,0.0
EX_glyleu(e),0.0,-4.382570864348408e-08
EX_glymet(e),0.0,0.0
EX_glyphe(e),0.0,0.0
EX_glypro(e),0.0,0.0
EX_glytyr(e),0.0,0.0
EX_gthrd(e),-3.1865254502472476e-05,0.0
EX_gua(e),-0.0010804557283816112,0.0
EX_h(e),0.5047410257513865,0.0
EX_h2o(e),0.16803497876386728,0.0
EX_h2s(e),0.0,0.0
EX_hg2(e),0.0,0.0
EX_his_L(e),-0.001182518833639115,0.0
EX_hxan(e),0.0,0.0
EX_ile_L(e),0.0,0.0
EX_k(e),-1.2262572032220334e-11,0.0
EX_lac_D(e),0.0,0.0
EX_lac_L(e),0.0,0.0
EX_leu_L(e),-0.006487998732923428,0.0
EX_lys_L(e),-0.0026824820690725887,0.0
EX_malt(e),-0.0006434538029721775,0.0
EX_malthx(e),0.0,0.0
EX_malttr(e),0.0,0.0
EX_man(e),0.0,0.0
EX_met_D(e),0.0,0.0
EX_met_L(e),-0.0018009045657693056,0.0
EX_metala(e),0.0,0.0
EX_metsox_R_L(e),0.0,0.0
EX_metsox_S_L(e),0.0,0.0
EX_mg2(e),-5.802500184756026e-05,0.0
EX_mn2(e),-7.429185944081022e-10,0.0
EX_mnl(e),0.0,0.0
EX_mqn7(e),-6.373050900494495e-05,0.0
EX_n2(e),0.0,0.0
EX_n2o(e),0.056011659587955766,0.0
EX_na1(e),0.0,0.0
EX_nac(e),-3.186538310155393e-05,0.0
EX_nh4(e),0.0,-7.358635530050922e-08
EX_no(e),0.0,0.0
EX_no2(e),0.47005419400085036,0.0
EX_no3(e),-0.5820775131767619,0.0
EX_o2(e),0.0,-3.165120266605095e-07
EX_orn(e),0.0019115473200627202,0.0
EX_pb(e),0.0,0.0
EX_phe_L(e),-0.0023164209117410247,0.0
EX_pheme(e),-3.1865254502472476e-05,0.0
EX_pi(e),0.0,0.0
EX_ppa(e),0.0,0.0
EX_pro_L(e),-0.0027220100266536025,0.0
EX_ptrc(e),-3.1865254502472476e-05,0.0
EX_pydam(e),0.0,0.0
EX_pydx(e),-3.1865259524543946e-05,0.0
EX_pydxn(e),0.0,0.0
EX_rib_D(e),0.0,0.0
EX_ribflv(e),-6.373057393001735e-05,0.0
EX_rmn(e),0.0,0.0
EX_salcn(e),0.0,0.0
EX_sbt_D(e),0.0,-7.124878348158376e-08
EX_ser_D(e),0.0,0.0
EX_ser_L(e),-0.004181503600336674,0.0
EX_so4(e),0.0,0.0
EX_spmd(e),-3.1865254502472476e-05,0.0
EX_succ(e),0.0,-8.806631522258085e-08
EX_sucr(e),0.0,0.0
EX_taur(e),0.0,0.0
EX_thm(e),-3.1865254502472476e-05,0.0
EX_thr_L(e),-0.007355766993544928,0.0
EX_tre(e),0.0,0.0
EX_trp_L(e),-0.0007598164697212919,0.0
EX_tsul(e),0.0,0.0
EX_tym(e),0.0,0.0
EX_tyr_L(e),-0.0013660114172850844,0.0
EX_urea(e),0.0,0.0
EX_val_L(e),-0.004393767588236255,0.0
EX_xan(e),0.006008978270735556,0.0
EX_xyl_D(e),0.0,0.0
EX_zn2(e),-8.269114120575627e-08,0.0
translation_g.1468.peg.0,0.0,7.318426755616537e-35
transcription_TU_g.1468.peg.0,0.0,-2.961927755670732e-35
translation_g.1468.peg.9,0.0,-1.4459742712115181e-34
transcription_TU_g.1468.peg.9,0.0,-0.012370291937910576
translation_439375.7.peg.10,0.0,-6.050944835478351e-34
transcription_TU_439375.7.peg.10,0.0,-0.02307601210166915
translation_g.1468.peg.11,0.0,4.0818785895110184e-34
transcription_TU_g.1468.peg.11,0.0,-0.043534324283847695
translation_g.1468.peg.15,0.0,3.097547349048065e-34
transcription_TU_g.1468.peg.15,0.0,-0.0356570447045986
translation_g.1468.peg.17,0.0,-1.058699819062604e-34
transcription_TU_g.1468.peg.17,0.0,-0.015849286729486763
translation_439375.7.peg.18,0.0,-1.9045097819697604e-35
transcription_TU_439375.7.peg.18,0.0,2.9215378317297676e-34
translation_g.1468.peg.19,0.0,1.8097842586317737e-34
