,fluxes,reduced_costs
biomass_dilution,0.18158587819522654,-0.5738771183920012
protein_biomass_to_biomass,0.09143872643272358,1.6884692091971092e-34
mRNA_biomass_to_biomass,0.00034105726174059943,7.763482383848371e-35
tRNA_biomass_to_biomass,0.001992445721504658,0.0
rRNA_biomass_to_biomass,0.005455486843972789,0.0
ncRNA_biomass_to_biomass,0.0,0.0
tmRNA_biomass_to_biomass,0.0,0.0
DNA_biomass_to_biomass,0.01069488454962106,0.0
lipid_biomass_to_biomass,0.0,0.0
constituent_biomass_to_biomass,0.020184633605148213,0.0
prosthetic_group_biomass_to_biomass,4.4360162108624236e-05,0.0
peptidoglycan_biomass_to_biomass,0.0,0.0
DM_2HYMEPH,0.0,0.0
DM_GCALD,0.0,0.0
DM_HQN,0.0,0.0
DM_atp_c_,0.0,-0.013708790191438251
DM_dhptd(c),0.0,0.0
EX_13ppd(e),0.0,0.0
EX_34dhpha(e),0.0,-0.0205633226125933
EX_3hphac(e),0.0,0.0
EX_4abut(e),0.02544970658467015,0.0
EX_4abz(e),0.0,0.0
EX_5mthf(e),8.467221031454884e-24,4.786137371632139e-40
EX_C02528(e),0.0,0.0
EX_Lcyst(e),0.0,0.0
EX_ac(e),11.93526770853737,0.0
EX_acald(e),0.0,-0.0068530548302877005
EX_acgam(e),-1.0,-0.044529882228608236
EX_akg(e),0.0,-0.01028567928593314
EX_ala_D(e),-1.0,-0.006839837982725081
EX_ala_L(e),-1.0,-0.006841689912463133
EX_alaasp(e),0.0,-0.010255124657550838
EX_alagln(e),0.0,-0.01026924254983
EX_alaglu(e),0.0,-0.003410334817403286
EX_alagly(e),0.0,-0.006828665570777255
EX_alahis(e),6.563953540393068e-23,0.0
EX_alaleu(e),6.406843306383231e-23,0.0
EX_alathr(e),6.448421079827752e-23,0.0
EX_alltn(e),0.0,0.0
EX_arab_L(e),-0.17878295,-0.030824265442863683
EX_arbt(e),0.0,-0.04110686546894139
EX_asn_L(e),-0.225,-0.01026432036836724
EX_asp_L(e),-0.225,-0.010267975872100706
EX_biomass(e),0.0,0.0
EX_btn(e),0.0,0.0
EX_butso3(e),0.0,0.0
EX_ca2(e),0.0,0.0
EX_cd2(e),0.0,-0.033260617390699666
EX_cellb(e),-0.07449289,-0.08221135347875053
EX_cgly(e),0.0,0.0
EX_chol(e),0.0,0.0
EX_cholate(e),0.0,0.0
EX_chols(e),0.0,0.0
EX_cit(e),-1.0,-0.020550804574629176
EX_cl(e),0.0,0.0
EX_co2(e),1.6539489233440892,0.0
EX_cobalt2(e),-0.0014180831143803595,0.0
EX_crn(e),0.0,0.0
EX_csn(e),0.0,0.0
EX_cu2(e),0.0,0.0
EX_cys_L(e),-0.009568521933057541,0.0
EX_ddca(e),0.0,0.0
EX_dextrin(e),0.0,-0.23291860567210718
EX_dgchol(e),0.0,-0.006842417783244525
EX_drib(e),0.0,0.0
EX_ethso3(e),0.0,0.0
EX_etoh(e),4.30331498549093,0.0
EX_fe2(e),-1.0483418011748689e-08,0.0
EX_fe3(e),0.0,0.0
EX_fol(e),-8.467221031454884e-24,0.0
EX_for(e),10.349952623085208,0.0
EX_fru(e),-0.14898579,-0.04109955931727593
EX_gal(e),-0.14898579,-0.03424793663823183
EX_galt(e),0.0,0.0
EX_gchola(e),0.0,-0.006842417783244525
EX_glc_D(e),-0.14898579,-0.02739585759399762
EX_glcn(e),-0.14898579,-0.027395747611143908
EX_gln_L(e),-0.12515982523579233,0.0
EX_glu_L(e),-0.18,-0.003422933331834249
EX_gly(e),-0.45,-0.006841171981252329
EX_glyasn(e),0.0,-0.01025129602668136
EX_glyasp(e),0.0,-0.010254951530414828
EX_glyb(e),0.0,0.0
EX_glyc(e),-1.79965486,-0.01369211696531078
EX_glyc3p(e),-0.10269726296873487,0.0
EX_glycys(e),0.0,0.0
EX_glygln(e),0.0,-0.010269069422693991
EX_glyglu(e),0.0,-0.0034101616902672766
EX_glyleu(e),0.0,-0.010269228572039442
EX_glymet(e),0.0,-0.0034147168366068996
EX_glyphe(e),0.0,0.0
EX_glypro(e),6.59676058543592e-23,0.0
EX_glytyr(e),0.0,0.0
EX_h(e),13.15749077307854,0.0
EX_h2(e),0.0,0.0
EX_h2o(e),-8.286196782823614,0.0
EX_hdca(e),8.789454760282549e-23,0.0
EX_hexs(e),0.0,0.0
EX_hg2(e),0.0,0.0
EX_his_L(e),-0.03800556249328184,0.0
EX_hxan(e),-0.020846676163057257,0.0
EX_ile_L(e),-0.0665666651887008,0.0
EX_ind3ac(e),0.0,0.0
EX_isetac(e),0.0,0.0
EX_k(e),-6.604000146893372e-07,0.0
EX_kesto(e),0.0,-0.10959420022052299
EX_kestopt(e),-0.00282117,-0.19179331885507486
EX_kestottr(e),0.0,-0.15069375953779893
EX_lac_D(e),0.0,-0.006850025162260912
EX_lac_L(e),0.0,-0.006847525801263958
EX_lcts(e),-0.07449289,-0.06849722654495322
EX_leu_L(e),-0.10103887531363935,0.0
EX_lys_L(e),-0.1256145407889699,0.0
EX_mal_L(e),0.0,-0.010271708361750056
EX_malt(e),-0.07449289,-0.08220849123406854
EX_malthx(e),0.0,-0.24662920039640554
EX_malttr(e),0.0,-0.12331335857338752
EX_man(e),-0.14898579,-0.04110668970873228
EX_mantr(e),0.0,-0.10960067569055625
EX_melib(e),-0.07449289,-0.06849682566774731
EX_met_D(e),0.0,0.0
EX_met_L(e),0.0,0.0
EX_metala(e),0.0,-0.0034148899637429088
EX_metsox_R_L(e),0.0,0.0
EX_metsox_S_L(e),-0.03988120556479647,0.0
EX_mg2(e),-0.001746973420108865,0.0
EX_mn2(e),-8.977651683832637e-07,0.0
EX_mnl(e),-0.14898579,-0.034253299087081704
EX_mops(e),0.0,0.0
EX_mso3(e),0.0,0.0
EX_na1(e),0.0,0.0
EX_nac(e),0.0,0.0
EX_nh4(e),5.53582557452868,0.0
EX_nmn(e),-0.0014180767571778021,0.0
EX_no3(e),0.0,0.0
EX_o2(e),0.0,-0.027418058883735837
EX_ocdca(e),0.0,0.0
EX_pb(e),0.0,0.0
EX_phe_L(e),-0.025721530993758058,0.0
EX_pi(e),0.0,0.0
EX_pnto_R(e),-0.0014180767571778021,0.0
EX_pro_L(e),0.0,0.0
EX_ptrc(e),0.0,0.0
EX_pydam(e),0.0,0.0
EX_pydx(e),-0.0014184840775289425,0.0
EX_rib_D(e),-0.17878295,-0.02054385535238013
EX_ribflv(e),-0.0028361550088031183,0.0
EX_salcn(e),0.0,-0.04110686546894139
EX_sbt_D(e),0.0,-0.03425647011260488
EX_ser_D(e),0.0,-0.01370303365558018
EX_ser_L(e),-2.0,-0.013700201858393605
EX_so4(e),0.0,0.0
EX_spmd(e),0.0,0.0
EX_stys(e),0.0,-0.1541264134929503
EX_succ(e),0.0,-0.0034162580442132543
EX_sucr(e),-0.07449289,-0.08563095128500235
EX_sulfac(e),0.0,0.0
EX_taur(e),0.0,0.0
EX_tchola(e),0.0,-1.2458019921957955e-06
EX_tdchola(e),0.0,-1.2458019921957955e-06
EX_thf(e),0.0,-0.0034258046570853047
