,fluxes,C-fluxes
EX_12ppd_S(e),0.30370576,0.91111728
EX_2omfuc(e),0.00053398,0.00373786
EX_2omxyl(e),0.00053398,0.00320388
EX_3ddlhept(e),0.00053398,0.00373786
EX_4abut(e),0.18,0.72
EX_ac(e),12.446397621157875,24.89279524231575
EX_acerA(e),0.00026699,0.00160194
EX_apio-D(e),0.00080097,0.00400485
EX_cys_L(e),0.9796354552979974,2.9389063658939922
EX_dad_2(e),0.026688738777901292,0.26688738777901294
EX_for(e),12.446185564007688,12.446185564007688
EX_gcald(e),0.0021964309165507954,0.004392861833101591
EX_indole(e),0.07198889159683919,0.5759111327747135
EX_kdo(e),0.00053398,0.00427184
EX_meoh(e),0.00907565,0.00907565
EX_pac(e),0.9452478553674044,7.561982842939235
EX_ppa(e),3.706158435185062,11.118475305555187
EX_ptrc(e),0.09165475078257927,0.3666190031303171
