,fluxes,reduced_costs
biomass_dilution,0.5168013329033729,-0.21349697245565846
protein_biomass_to_biomass,0.23656644085950337,-2.025300971506677e-35
mRNA_biomass_to_biomass,0.001331837632707646,0.0
tRNA_biomass_to_biomass,0.008031202103420227,0.0
rRNA_biomass_to_biomass,0.05735041665523387,-3.0832836621206756e-35
ncRNA_biomass_to_biomass,0.0,4.088842584111497e-35
tmRNA_biomass_to_biomass,0.0,4.088842584111497e-35
DNA_biomass_to_biomass,0.022823506593044,4.088842584111497e-35
lipid_biomass_to_biomass,0.0,4.088842584111497e-35
constituent_biomass_to_biomass,0.057446348003404535,4.088842584111497e-35
prosthetic_group_biomass_to_biomass,0.00018295807258861624,3.170913068798131e-35
peptidoglycan_biomass_to_biomass,0.0,4.088842584111497e-35
DM_4HBA,0.0,0.0
DM_5DRIB,0.0,-0.027978334683571283
DM_AMOB,0.0,0.0
DM_HQN,0.0,0.0
DM_atp_c_,0.0,-0.005158087271615702
DM_btn,0.0,-0.005160295824320417
DM_clpn140(c),0.0,-0.0995602754407754
DM_clpn160(c),0.0,-0.07889264023769724
DM_clpn180(c),0.0,-0.0995602754407754
DM_clpni16(c),0.0,0.0
DM_dad_5,0.0,-0.011555885888547975
DM_dhptd(c),0.0007899466687877726,0.0
DM_kdo2lipid4L(c),0.0,0.0
EX_15dap(e),0.0,-0.019986669317984002
EX_2ddglcn(e),0.0,-0.013971845364604643
EX_2hyoxplac(e),0.0,-0.023670194419635585
EX_4abut(e),1.4044431222365126,0.0
EX_4hbz(e),6.138531290516445e-23,0.0
EX_7dhcdchol(e),0.0,-0.0014525083518668529
EX_7ocholate(e),0.0,-0.001447761563143098
EX_C02528(e),0.0,0.0
EX_Lcyst(e),0.0,0.0
EX_ac(e),16.565194224371258,0.0
EX_acac(e),0.0,-0.005150342863943562
EX_acald(e),0.0,-0.0037084355030478334
EX_acgam(e),-1.0,-0.01892805303813824
EX_adn(e),-1.0,-0.002150863038267728
EX_adocbl(e),-5.907176433292599e-10,0.0
EX_akg(e),0.0,-0.00788931707335712
EX_ala_D(e),-1.0,-0.0036860994866865938
EX_ala_L(e),-1.0,-0.003688470146842629
EX_alaasp(e),0.0,-0.011229759478842114
EX_alagln(e),0.0,-0.007544229704408917
EX_alaglu(e),0.0,-0.0075459343491950485
EX_alagly(e),0.0,-0.0029356477153903247
EX_alahis(e),0.0,-0.00497637071735307
EX_alaleu(e),0.0,-0.015117279836127616
EX_alathr(e),0.0,-0.006638535884973366
EX_alltn(e),0.0,-0.007525754550096217
EX_arab_L(e),-0.17878295,-0.013414421159604334
EX_arbt(e),0.0,-0.0176499072733664
EX_arg_L(e),-0.15,-0.0012713888097865586
EX_asn_L(e),-0.225,-0.010114988869739076
EX_asp_L(e),-0.225,-0.010123117874709726
EX_biomass(e),0.0,0.0
EX_btn(e),-2.1242243877577304e-57,0.0
EX_but(e),0.0,-0.0022371423453414045
EX_butso3(e),0.0,0.0
EX_ca2(e),9.749412470863409e-68,0.0
EX_cbl1(e),0.0,0.0
EX_cbl2(e),0.0,0.0
EX_cd2(e),1.7019828381829743e-29,0.0
EX_cellb(e),-1.4305237604241882e-05,0.0
EX_cgly(e),-1.0,-0.004374979328401947
EX_chol(e),0.0,0.0
EX_cholate(e),0.0,0.0
EX_cit(e),-1.0,-0.018006736196572136
EX_cl(e),0.0,0.0
EX_co2(e),3.0731448309159184,0.0
EX_cobalt2(e),-0.00403794640008387,0.0
EX_crn(e),0.0,-0.0014476794343747802
EX_csn(e),0.0,0.0
EX_ctbt(e),0.0,-0.0014542303270785226
EX_cu2(e),-6.766385685003268e-62,0.0
EX_cys_L(e),-1.0,-0.005127832143629811
EX_cytd(e),0.0,-0.011610129508475404
EX_dad_2(e),1.0007899466687877,0.0
EX_dcyt(e),0.0,0.0
EX_ddca(e),0.0,0.0
EX_dgsn(e),-0.15340325891314455,0.0
EX_din(e),0.0,0.0
EX_dms(e),0.0,0.0
EX_dmso(e),0.0,-0.0025698913631311934
EX_drib(e),-0.17878295,-0.007376658809853416
EX_duri(e),0.0,0.0
EX_etha(e),0.0,-0.0024070190823149437
EX_ethso3(e),0.0,0.0
EX_etoh(e),0.0,-0.002260108258054084
EX_fe2(e),-4.0382943201112317e-07,0.0
EX_fe3(e),0.0,0.0
EX_fecrm(e),0.0,0.0
EX_for(e),15.371386966037827,0.0
EX_fru(e),-0.14898579,-0.017656230930709685
EX_fuc1p_L(e),0.0,0.0
EX_fum(e),-1.0,-0.01012804120631308
EX_g6p(e),0.0,-0.021515859336045502
EX_gal(e),-0.14898579,-0.015060541089688868
EX_galct_D(e),0.0,-0.01382104636475377
EX_galctn_D(e),0.0,-0.013973542065332753
EX_galt(e),0.0,-0.016209486099777
EX_galur(e),0.0,-0.015421338066339718
EX_gbbtn(e),0.0,0.0
EX_gcald(e),1.0141525310382127e-22,0.0
EX_glc_D(e),-0.14898579,-0.021514378944649932
EX_glcn(e),-0.14898579,-0.013965103699523994
EX_glcr(e),0.0,-0.013828880536645482
EX_glcur(e),0.0,-0.015425768022709833
EX_gln_L(e),-0.18,-0.002567949578135085
EX_glu_L(e),-0.18,-0.006441140897628112
EX_gly(e),-0.45,-0.0018298119823806447
EX_glyasn(e),0.0,-0.009362136054511212
EX_glyasp(e),0.0,-0.009371101314380131
EX_glyb(e),0.0,0.0
EX_glyc(e),-1.79965486,-0.007373417304012638
EX_glyc3p(e),-1.0,-0.01253519298282537
EX_glyclt(e),0.0,-0.001449910186983563
EX_glycys(e),0.0,-0.004374979328401947
EX_glygln(e),0.0,-0.005685571539946933
EX_glyglu(e),0.0,-0.005683034722092551
EX_glyleu(e),0.0,-0.017128152400374994
EX_glymet(e),0.0,-0.0016754927185887146
EX_glyphe(e),3.650920466811269e-23,0.0
EX_glypro(e),0.0,-0.0014862293109270854
EX_glytyr(e),0.0,-0.0006810655895321876
EX_gsn(e),0.0,-0.002173834595764094
EX_h(e),16.276863242515134,0.0
EX_h2(e),-1.0,7.2439314212821e-38
EX_h2o(e),-8.18373113251158,0.0
EX_h2s(e),1.9785769492675964,0.0
EX_hdca(e),3.9785630241336705e-23,0.0
EX_hexs(e),0.0,0.0
EX_hg2(e),0.0,0.0
EX_his_L(e),-0.04185962684948568,0.0
EX_hxan(e),0.0,0.0
EX_idon_L(e),0.0,-0.013967586144961264
EX_ile_L(e),-0.15,-0.007797015428052849
EX_indole(e),0.05586837687495661,0.0
EX_ins(e),4.753230396832947e-23,0.0
EX_isetac(e),0.0,0.0
EX_k(e),-4.477517818617006e-06,0.0
EX_lac_D(e),0.0,-0.0036924428542082664
EX_lac_L(e),0.0,-0.0036918060203762764
EX_lcts(e),-0.07449289,-0.03915213110652591
EX_leu_L(e),-0.15,-0.014010711722357705
EX_lys_L(e),-0.15,-0.0199790867746319
EX_mal_L(e),0.0,-0.010127039029716001
EX_malt(e),-0.07449289,-0.040446478433165615
EX_malthx(e),0.0,-0.04044724448391523
EX_malttr(e),0.0,0.0
EX_man(e),-0.14898579,-0.017653286619277734
EX_man6p(e),0.0,-0.02151616161557363
EX_mantr(e),0.0,-0.052916200108705895
EX_met_D(e),0.0,0.0
EX_met_L(e),0.0,0.0
EX_metala(e),0.0,-0.0035341508830506988
EX_metsox_R_L(e),0.0,0.0
EX_metsox_S_L(e),-0.13267998385277094,0.0
EX_mg2(e),-0.00681758877028899,0.0
EX_mn2(e),-2.032939470530141e-05,0.0
EX_mnl(e),-0.14898579,-0.016202852657081688
EX_mops(e),0.0,0.0
EX_mso3(e),-3.0182497670429044e-35,0.0
EX_na1(e),0.0,0.0
EX_nac(e),0.9959625599847394,0.0
EX_nh4(e),8.193463590641548,0.0
EX_nmn(e),-1.0,-0.026291814826936443
EX_no2(e),-1.0,-0.017866383427270857
EX_no3(e),-1.0,-0.02639659739395704
EX_o2(e),0.0,-0.022218638443863042
EX_ocdca(e),0.0,0.0
EX_orn(e),-1.0,-0.001280766914794391
EX_oxa(e),0.0,0.0
EX_pb(e),0.0,0.0
EX_phe_L(e),0.7320486766033277,0.0
EX_pi(e),0.0,0.0
EX_pnto_R(e),-0.0040359083291756,0.0
EX_ppa(e),0.0,-0.0004005326645100536
EX_ppi(e),0.7942404115357333,0.0
EX_pppn(e),0.0,0.0
EX_pro_L(e),-0.18,-0.0022381949364877474
EX_ptrc(e),1.010114043214872,0.0
EX_pydam(e),0.0,0.0
EX_pydx(e),-0.004042993751492126,0.0
EX_pydxn(e),-8.167132349381792e-24,0.0
