,fluxes,reduced_costs
biomass_dilution,0.08501435201325194,-0.35286103246166595
protein_biomass_to_biomass,0.03413886554894409,9.045699492674605e-35
mRNA_biomass_to_biomass,0.00010621645212371763,5.172575315084659e-35
tRNA_biomass_to_biomass,0.000625665053546149,-5.576366746874659e-35
rRNA_biomass_to_biomass,0.004461633362162609,0.0
ncRNA_biomass_to_biomass,0.0,0.0
tmRNA_biomass_to_biomass,0.0,0.0
DNA_biomass_to_biomass,0.005040699237949421,0.0
lipid_biomass_to_biomass,0.0,0.0
constituent_biomass_to_biomass,0.021424143389441024,0.0
prosthetic_group_biomass_to_biomass,1.4017097803883409e-05,6.699801823543687e-35
peptidoglycan_biomass_to_biomass,0.0,0.0
DM_5DRIB,0.0,-7.610662867333159e-08
DM_atp_c_,0.0,-2.3298134527905793e-06
DM_dhptd(c),4.093101466123605e-57,0.0
DM_hcys_L[c],0.0003072967239601907,0.0
EX_12ppd_S(e),0.0,-7.303496288542534e-07
EX_26dap_M(e),0.0,0.0
EX_2hyoxplac(e),0.0,-1.355680500922792e-05
EX_34dhpha(e),0.0,-8.672317489094853e-06
EX_34dhphe(e),0.0,0.0
EX_3hphac(e),0.0,0.0
EX_3mop(e),-0.03891117113523849,0.0
EX_4abz(e),-0.0007897408230271039,0.0
EX_4hoxpacd(e),0.0,-4.3983794711644566e-07
EX_5htrp(e),0.0,0.0
EX_Lcyst(e),0.0,0.0
EX_ac(e),1.7122570818987009,0.0
EX_acac(e),0.0,-8.361056355041553e-07
EX_acgam(e),0.0,0.0
EX_adocbl(e),-0.0002632469410090346,0.0
EX_akg(e),0.0,-1.4364983896318666e-06
EX_ala_L(e),0.7263462084705679,0.0
EX_alaasp(e),0.0,0.0
EX_alagln(e),0.0,-1.5182186639569416e-25
EX_alaglu(e),0.0,0.0
EX_alagly(e),0.0,0.0
EX_alahis(e),0.0,0.0
EX_alaleu(e),0.0,-9.053039758059573e-08
EX_alathr(e),0.0,0.0
EX_alltn(e),0.0,0.0
EX_amp(e),-0.01779638364585413,0.0
EX_arab_L(e),0.0,0.0
EX_arbt(e),0.0,0.0
EX_arg_L(e),-0.15,-3.094622267569501e-06
EX_asn_L(e),-0.010836019145826088,0.0
EX_asp_L(e),0.0,0.0
EX_bhb(e),0.0,-1.0431956417225534e-06
EX_biomass(e),0.0,0.0
EX_but(e),0.0,0.0
EX_butso3(e),0.0,0.0
EX_ca2(e),0.0,0.0
EX_cbl1(e),0.0,0.0
EX_cbl2(e),0.0,0.0
EX_cd2(e),0.0,0.0
EX_cgly(e),0.0,0.0
EX_cit(e),-1.0,-2.283684790289901e-07
EX_cl(e),0.0,0.0
EX_co2(e),2.2750604507094683,0.0
EX_cobalt2(e),-0.0002632574473706253,0.0
EX_csn(e),0.0,0.0
EX_cu2(e),0.0,0.0
EX_cys_L(e),-0.005296288276031065,0.0
EX_dopa(e),0.0,-1.0533579526710598e-06
EX_drib(e),0.0,0.0
EX_ethso3(e),0.0,0.0
EX_fe2(e),0.0,0.0
EX_fe3(e),-0.00026324810099387786,0.0
EX_fru(e),3.883106592546175e-35,0.0
EX_fum(e),-1.0,-4.2342921018276194e-07
EX_gal(e),0.0,0.0
EX_galct_D(e),0.0,-4.14863634623577e-06
EX_galt(e),0.0,0.0
EX_gam(e),-0.004252587916406888,0.0
EX_gcald(e),0.0007897408230271039,0.0
EX_glc_D(e),0.0,-2.6322757870588054e-06
EX_glcn(e),0.0,0.0
EX_glcr(e),0.0,-4.0733129462900425e-06
EX_gln_L(e),-0.18,-6.588021428805981e-07
EX_glu_L(e),-0.18,-7.856358145722916e-07
EX_gly(e),0.0,0.0
EX_glyasn(e),0.0,0.0
EX_glyasp(e),0.0,0.0
EX_glyb(e),0.0,0.0
EX_glyc(e),0.00271569846071132,0.0
EX_glyc3p(e),-0.6895577292992191,0.0
EX_glycys(e),0.0,0.0
EX_glygln(e),0.0,0.0
EX_glyglu(e),0.0,0.0
EX_glyleu(e),0.0,-2.213591244116103e-06
EX_glymet(e),0.0,-6.382473366269362e-07
EX_glyphe(e),0.0,0.0
EX_glypro(e),0.0,0.0
EX_glytyr(e),0.0,0.0
EX_gthrd(e),-0.0002632469410090346,0.0
EX_gua(e),0.0,0.0
EX_h(e),-0.31475392139250424,0.0
EX_h2(e),2.0465507330618025e-57,0.0
EX_h2o(e),-4.476616873311746e-35,0.0
EX_h2s(e),0.0,0.0
EX_hexs(e),0.0,0.0
EX_hg2(e),0.0,0.0
EX_his_L(e),-0.015280065256133991,-1.3852386882961235e-33
EX_hista(e),0.0,-1.0533579526710598e-06
EX_ile_L(e),0.0,0.0
EX_ind3ac(e),0.0,-2.8756628286525478e-05
EX_isetac(e),0.0,0.0
EX_k(e),-5.283042523154075e-08,0.0
EX_lac_L(e),0.0,0.0
EX_leu_L(e),-0.04153715743374551,0.0
EX_lys_L(e),-0.013714061747098688,0.0
EX_mal_L(e),0.0,-2.848488990638133e-07
EX_malt(e),0.0,0.0
EX_malthx(e),0.0,0.0
EX_malttr(e),0.0,0.0
EX_man(e),-0.14898579,-4.566594828634987e-08
EX_met_D(e),0.0,0.0
EX_met_L(e),-0.014766177310494904,0.0
EX_metala(e),0.0,-3.5337387884382066e-07
EX_metsox_R_L(e),0.0,0.0
EX_metsox_S_L(e),0.0,0.0
EX_mg2(e),-0.0005383915045656676,0.0
EX_mn2(e),-5.8609091968907e-08,0.0
EX_mnl(e),0.0,0.0
EX_mops(e),0.0,-2.1188571105277466e-06
EX_mqn7(e),-0.0005264938820180692,0.0
EX_mso3(e),0.0,0.0
EX_n2(e),0.0,0.0
EX_na1(e),0.0,0.0
EX_nac(e),-0.00026325939817658725,0.0
EX_nh4(e),0.13860799345046862,0.0
EX_no2(e),1.0,0.0
EX_no3(e),-1.0,-7.63419268197329e-07
EX_o2(e),0.0,-1.2305179228753771e-05
EX_pb(e),0.0,0.0
EX_phe_L(e),-0.019176743721514667,0.0
EX_pheme(e),-0.0002632469410090346,0.0
EX_pi(e),0.6484448221993803,0.0
EX_ppa(e),0.0,0.0
EX_ppi(e),0.0,-1.5065989424596412e-06
EX_pppn(e),0.0,0.0
EX_pro_L(e),-0.10703290781006934,0.0
EX_ptrc(e),0.0,0.0
EX_pydam(e),0.0,0.0
EX_pydx(e),-0.0002632584824173986,0.0
EX_pydxn(e),2.642653832465762e-37,0.0
EX_rib_D(e),0.0,0.0
EX_rmn(e),1.507783407497622e-29,0.0
EX_salcn(e),0.0,0.0
EX_sbt_D(e),0.0,0.0
EX_ser_L(e),-0.04242591410937603,0.0
EX_so4(e),3.9894819924014124e-57,0.0
EX_spmd(e),-0.0002632469410090346,0.0
EX_srtn(e),0.0,-1.0533579526710598e-06
EX_succ(e),1.617571979923142,0.0
EX_sucr(e),0.0,0.0
EX_sulfac(e),0.0,0.0
EX_taur(e),0.0,0.0
EX_thm(e),-0.00026324965167050013,0.0
EX_thr_L(e),-0.044842598565276226,0.0
EX_tre(e),0.0,0.0
EX_trypta(e),0.0,-1.955753352936337e-05
EX_tsul(e),0.0,0.0
EX_tym(e),0.0,-1.0533579526710598e-06
EX_tyr_L(e),-0.010799230133870944,0.0
EX_ura(e),-0.01722241256587029,0.0
EX_val_L(e),-0.0338352010967071,0.0
EX_xyl_D(e),0.0,0.0
EX_zn2(e),-1.4347872238344e-07,-143994.51914632277
translation_398525.3.peg.1,5.684290650204762e-09,1.8714298985236081e-34
transcription_TU_398525.3.peg.1,1.9190438493498456e-10,2.1603012143141697e-32
translation_g.32186.CDS.8,0.0,1.7995100375368012e-33
transcription_TU_g.32186.CDS.8,0.0,-2.169359120767642e-32
translation_398525.3.peg.13,0.0,2.9928207955409583e-33
transcription_TU_398525.3.peg.13,0.0,-5.834460334610029e-32
translation_g.32186.CDS.18,5.036340968805578e-31,-5.573407206005757e-33
transcription_TU_g.32186.CDS.18,0.0,-18.117182087604355
translation_g.32186.CDS.25,0.0,-1.7778380839805577e-32
transcription_TU_g.32186.CDS.25,0.0,8.704511233677046e-32
translation_398525.3.peg.27,0.0,-9.945620062148432e-34
transcription_TU_398525.3.peg.27,0.0,-5.79398960101345e-32
translation_g.32186.CDS.31,0.0,-1.3759404815544642e-32
transcription_TU_g.32186.CDS.31,0.0,-1.724606391252828e-31
translation_398525.3.peg.33,0.0,8.377919261262976e-34
transcription_TU_398525.3.peg.33,0.0,5.643114258268285e-32
translation_g.32186.CDS.37,0.0,-1.0089553505001216e-33
transcription_TU_g.32186.CDS.37,0.0,-9.406117004552188e-32
translation_398525.3.peg.37,1.4016193650973636e-06,9.015073176647209e-34
transcription_TU_398525.3.peg.37,4.731934356000673e-08,4.4104374513282386e-32
translation_g.32186.CDS.53,0.0,2.22082611319262e-34
transcription_TU_g.32186.CDS.53,0.0,0.0
translation_g.32186.CDS.56,0.0,4.133173613698819e-34
transcription_TU_g.32186.CDS.56,0.0,0.0
translation_g.32186.CDS.67,0.0,6.684110669589334e-34
transcription_TU_g.32186.CDS.67,0.0,-349.2528127806809
translation_g.32186.CDS.72,0.0,-4.1775739020107e-34
transcription_TU_g.32186.CDS.72,0.0,0.0
translation_398525.3.peg.81,0.0,-5.29043437954945e-34
transcription_TU_398525.3.peg.81,0.0,0.0
translation_398525.3.peg.82,0.0,-4.870238790431126e-33
transcription_TU_398525.3.peg.82,0.0,0.0
translation_g.32186.CDS.85,0.0,7.468585517339302e-33
transcription_TU_g.32186.CDS.85,0.0,-3.762655264951036e-32
translation_g.32186.CDS.96,0.0,-4.271074054632482e-33
transcription_TU_g.32186.CDS.96,0.0,0.0
translation_g.32186.CDS.106,-1.2159520549707502e-30,2.2459159300321313e-33
transcription_TU_g.32186.CDS.106,0.0,-275.46718231592024
translation_g.32186.CDS.110,1.4323704022750004e-07,-6.963326988028181e-34
transcription_TU_g.32186.CDS.110,4.835751335793475e-09,0.0
translation_g.32186.CDS.126,0.0,-3.495083647429053e-33
transcription_TU_g.32186.CDS.126,0.0,-7.556514439272963e-32
translation_g.32186.CDS.127,0.0,-1.2075642586981076e-33
transcription_TU_g.32186.CDS.127,0.0,-3.548079524368711e-32
translation_g.32186.CDS.129,0.0,2.228828895009337e-33
transcription_TU_g.32186.CDS.129,0.0,1.8132866488986105e-31
translation_g.32186.CDS.130,0.0,5.216272116015711e-33
transcription_TU_g.32186.CDS.130,0.0,9.118192560799556e-32
translation_398525.3.peg.131,0.0,2.4066601452201854e-33
transcription_TU_398525.3.peg.131,0.0,3.819550874652548e-32
translation_g.32186.CDS.150,0.0,-1.3679838414988018e-33
transcription_TU_g.32186.CDS.150,0.0,0.0
translation_g.32186.CDS.151,0.0,1.68943219552234e-33
transcription_TU_g.32186.CDS.151,0.0,9.005671398886112e-32
translation_g.32186.CDS.158,0.0,3.277461048576428e-33
transcription_TU_g.32186.CDS.158,0.0,0.0
translation_398525.3.peg.158,0.0,-1.0288142386449569e-33
transcription_TU_398525.3.peg.158,0.0,0.0
translation_g.32186.CDS.160,2.853811930673162e-26,-3.563405956244111e-33
transcription_TU_g.32186.CDS.160,0.0,-17.116836654960526
translation_g.32186.CDS.163,0.0,-4.1366108272978886e-33
transcription_TU_g.32186.CDS.163,0.0,1.1427808281000463e-31
translation_g.32186.CDS.168,0.0,-4.9266254837484e-33
transcription_TU_g.32186.CDS.168,0.0,0.0
translation_g.32186.CDS.170,0.0,2.1100186686297267e-34
transcription_TU_g.32186.CDS.170,0.0,-3.372405803612546e-32
translation_g.32186.CDS.174,0.0,-5.4276014397842935e-33
transcription_TU_g.32186.CDS.174,0.0,-443.6987032393804
translation_398525.3.peg.183,0.0,1.8509293115017387e-35
transcription_TU_398525.3.peg.183,0.0,-5.914571091390256e-32
translation_g.32186.CDS.189,0.0,9.070315914812918e-33
transcription_TU_g.32186.CDS.189,0.0,-1.0464019397297763e-31
translation_398525.3.peg.195,0.0,-1.0198400940152206e-34
transcription_TU_398525.3.peg.195,0.0,2.9172301673050144e-32
translation_398525.3.peg.196,0.0,-1.1968699080167395e-33
transcription_TU_398525.3.peg.196,0.0,2.977111145666009e-32
translation_g.32186.CDS.200,0.0,4.56772713583532e-33
transcription_TU_g.32186.CDS.200,0.0,-387.62177715110136
translation_398525.3.peg.201,0.0,-1.2140085596860302e-33
transcription_TU_398525.3.peg.201,0.0,0.0
translation_g.32186.CDS.205,0.0,9.135449316952327e-34
transcription_TU_g.32186.CDS.205,0.0,6.721513397340994e-32
translation_g.32186.CDS.233,0.0,5.6023916669882514e-33
transcription_TU_g.32186.CDS.233,0.0,-304.98155735431044
translation_g.32186.CDS.236,1.386518100150327e-52,-7.336999645308088e-33
transcription_TU_g.32186.CDS.236,0.0,-16.25327438570909
translation_g.32186.CDS.242,3.146425767746009e-06,-1.2287173251058816e-35
transcription_TU_g.32186.CDS.242,1.0622484648654159e-07,0.0
translation_g.32186.CDS.243,0.0,2.781430815412755e-33
transcription_TU_g.32186.CDS.243,-1.6048361240612044e-65,2.9172301673050144e-32
translation_g.32186.CDS.256,0.0,2.8227773456763588e-33
transcription_TU_g.32186.CDS.256,0.0,7.801654034038358e-32
translation_g.32186.CDS.262,8.656934297068794e-09,6.187922737817143e-33
transcription_TU_g.32186.CDS.262,2.9226226347903513e-10,0.0
translation_g.32186.CDS.267,-1.2159520549707502e-30,-3.326649736371858e-33
transcription_TU_g.32186.CDS.267,0.0,-530.2736538977753
translation_g.32186.CDS.275,1.910899779709711e-07,-1.56649331480728e-32
transcription_TU_g.32186.CDS.275,6.4512895181455896e-09,0.0
translation_g.32186.CDS.282,0.0,1.0056959514170779e-33
transcription_TU_g.32186.CDS.282,0.0,5.954222291332017e-32
translation_g.32186.CDS.289,0.0,1.2318053181205168e-32
transcription_TU_g.32186.CDS.289,0.0,-459.4400551001167
translation_g.32186.CDS.302,0.0,-1.5793027791325885e-33
transcription_TU_g.32186.CDS.302,0.0,0.0
translation_g.32186.CDS.306,0.0,-1.4065896600434722e-32
transcription_TU_g.32186.CDS.306,0.0,9.636774088451992e-32
translation_g.32186.CDS.313,0.0,6.674007309372055e-33
transcription_TU_g.32186.CDS.313,0.0,0.0
translation_g.32186.CDS.320,0.0,-1.8168440921246474e-33
transcription_TU_g.32186.CDS.320,0.0,0.0
translation_g.32186.CDS.324,2.91588390520975e-11,-1.378507008881746e-32
transcription_TU_g.32186.CDS.324,9.84416423799407e-13,0.0
translation_g.32186.CDS.326,0.0,-9.78024140582621e-35
transcription_TU_g.32186.CDS.326,0.0,0.0
translation_g.32186.CDS.359,0.0,3.660485833065819e-33
transcription_TU_g.32186.CDS.359,0.0,3.7469883463913133e-32
translation_g.32186.CDS.362,0.0,-5.759301377619627e-33
transcription_TU_g.32186.CDS.362,0.0,-307.9326276869018
translation_g.32186.CDS.369,-4.5536742580003235e-58,-2.5924812419885236e-33
transcription_TU_g.32186.CDS.369,0.0,-556.736696967529
translation_g.32186.CDS.372,0.0,-1.0535534599020592e-33
transcription_TU_g.32186.CDS.372,0.0,0.0
translation_g.32186.CDS.376,0.0,-2.6426958652553016e-33
transcription_TU_g.32186.CDS.376,0.0,-3.2419642844807825e-32
translation_g.32186.CDS.381,0.0,-8.425806217498423e-34
transcription_TU_g.32186.CDS.381,0.0,-8.909351288389866e-32
translation_g.32186.CDS.382,0.0,-9.523898159013538e-33
transcription_TU_g.32186.CDS.382,0.0,-2.089803442247141e-31
translation_g.32186.CDS.389,1.2699806290436385e-11,-1.0998837332214048e-32
transcription_TU_g.32186.CDS.389,4.2875156548721704e-13,2.745760847153686e-31
translation_g.32186.CDS.390,4.9824447559799995e-09,1.7210350635044454e-33
transcription_TU_g.32186.CDS.390,1.6820973015066324e-10,9.152536157178953e-32
translation_g.32186.CDS.398,0.0,4.580626596605138e-33
transcription_TU_g.32186.CDS.398,0.0,0.0
translation_g.32186.CDS.400,1.2699806290436385e-11,-4.646757618185533e-33
transcription_TU_g.32186.CDS.400,4.2875156548721704e-13,-3.7782572196364814e-32
translation_398525.3.peg.412,0.0,-2.7081402199785733e-33
transcription_TU_398525.3.peg.412,0.0,0.0
translation_g.32186.CDS.414,0.0,-4.4700821551319e-34
transcription_TU_g.32186.CDS.414,0.0,-452.5532149551044
translation_398525.3.peg.414,-2.975674853062397e-29,2.380366332374766e-33
