,fluxes,C-fluxes
EX_arab_L(e),0.0055197,0.027598499999999998
EX_cys_L(e),0.1445291240770571,0.4335873722311713
EX_fru(e),0.14919771282081074,0.8951862769248644
EX_gal(e),0.00091995,0.0055197
EX_glc_D(e),0.00091995,0.0055197
EX_gly(e),0.1418933379748675,0.283786675949735
EX_indole(e),0.08170570840328717,0.6536456672262974
EX_isobut(e),0.042288701575729344,0.16915480630291738
EX_pac(e),0.08005553094101144,0.6404442475280915
EX_succ(e),0.0008987423725822207,0.003594969490328883
EX_val_L(e),0.6323624662852575,3.1618123314262876
