,fluxes,reduced_costs
biomass_dilution,0.0013272699532939827,0.015162640804032075
protein_biomass_to_biomass,0.0004916763193892338,2.0828988160761424e-36
mRNA_biomass_to_biomass,1.3047998895689632e-06,0.0
tRNA_biomass_to_biomass,7.86581354613016e-06,0.0
rRNA_biomass_to_biomass,5.724252215260755e-05,2.504044453692884e-36
ncRNA_biomass_to_biomass,0.0,0.0
tmRNA_biomass_to_biomass,0.0,0.0
DNA_biomass_to_biomass,7.872583701801511e-05,0.0
lipid_biomass_to_biomass,0.0,0.0
constituent_biomass_to_biomass,0.0004137086843899478,0.0
prosthetic_group_biomass_to_biomass,1.7804725203522428e-07,0.0
peptidoglycan_biomass_to_biomass,0.0,0.0
DM_5MTR,0.0,0.0
DM_HQN,1.5930919111324523e-56,0.0
DM_atp_c_,0.0,-8.05299471736907e-08
DM_dhptd(c),5.450944331271552e-07,0.0
DM_hcys_L[c],0.0,-3.3887886013097845e-08
EX_12dgr180(e),-5.517832831430008e-05,0.0
EX_26dap_M(e),-1.509773204180225e-51,0.0
EX_2ddglcn(e),0.0,0.0
EX_2dmmq8(e),-1.0538125248168233e-05,0.0
EX_2obut(e),-0.45976892808789754,0.0
EX_34dhphe(e),0.0,0.0
EX_4hbz(e),0.0,0.0
EX_5htrp(e),0.0,0.0
EX_ac(e),0.7244239974948532,0.0
EX_acald(e),0.0,-2.2947230004951216e-08
EX_acgam(e),-0.00017259712291038687,0.0
EX_ade(e),5.450944331271552e-07,0.0
EX_adocbl(e),-1.0538125248168233e-05,0.0
EX_ala_L(e),-0.0009033405109396254,0.0
EX_alaasp(e),0.0,0.0
EX_alagln(e),0.0,0.0
EX_alaglu(e),0.0,0.0
EX_alagly(e),0.0,0.0
EX_alahis(e),0.0,0.0
EX_alaleu(e),0.0,0.0
EX_alathr(e),0.0,0.0
EX_amp(e),-0.44681668400608104,0.0
EX_arbt(e),0.0,-2.3723771538479287e-08
EX_arg_L(e),-0.0002938005758093897,0.0
EX_asn_L(e),-0.00023078551034320352,0.0
EX_asp_L(e),-0.0023728424784421093,0.0
EX_biomass(e),0.0,0.0
EX_ca2(e),0.0,0.0
EX_cbl1(e),0.0,0.0
EX_cbl2(e),0.0,0.0
EX_cd2(e),0.0,-0.0003430456897603631
EX_cellb(e),2.0880974297595278e-51,0.0
EX_cgly(e),-1.0538125248168233e-05,0.0
EX_chol(e),-1.0,-2.588547349686264e-10
EX_cl(e),0.0,0.0
EX_co2(e),0.0022264296341490113,0.0
EX_cobalt2(e),-1.0538125528784907e-05,0.0
EX_csn(e),0.0,0.0
EX_cu2(e),0.0,0.0
EX_cys_L(e),-9.974233891395768e-05,0.0
EX_cytd(e),0.010349792217993932,0.0
EX_dad_2(e),0.4466670388176438,0.0
EX_dcyt(e),2.0880974297595278e-51,0.0
EX_dgsn(e),-6.297882722337047e-05,0.0
EX_dopa(e),-1.5930919111324523e-56,0.0
EX_etoh(e),0.2762807982698548,2.0203809154758067e-41
EX_fe2(e),-1.4624222039273363e-13,0.0
EX_fe3(e),0.0,0.0
EX_fol(e),-3.1614375744504696e-05,0.0
EX_for(e),0.46944066306724935,0.0
EX_fru(e),-0.00020761049163932555,0.0
EX_galt(e),7.965459555662261e-57,0.0
EX_gam(e),-5.510129769479473e-38,0.0
EX_gcald(e),0.0,-1.601796388041121e-07
EX_glc_D(e),-0.00023012949721384915,0.0
EX_gln_L(e),-0.0008205578339637932,0.0
EX_glu_L(e),5.2094422311604164e-27,0.0
EX_gly(e),-0.0004854748931595447,0.0
EX_glyasn(e),0.0,0.0
EX_glyasp(e),0.0,0.0
EX_glyc(e),-0.0006615190555264067,0.0
EX_glycys(e),0.0,0.0
EX_glygln(e),0.0,0.0
EX_glyglu(e),0.0,0.0
EX_glyleu(e),0.0,-2.8607048355627764e-08
EX_glymet(e),0.0,0.0
EX_glyphe(e),0.0,0.0
EX_glypro(e),0.0,0.0
EX_glytyr(e),0.0,0.0
EX_gua(e),-4.987570347196911e-05,0.0
EX_h(e),1.1160375436757013,0.0
EX_h2o(e),-1.0894811277546752,0.0
EX_hg2(e),0.0,0.0
EX_his_L(e),-0.00013602220834641005,0.0
EX_hista(e),0.0,-6.933043643057544e-08
EX_hxan(e),2.0880974297595278e-51,0.0
EX_ile_L(e),-0.0005433624488829305,0.0
EX_k(e),-1.059481818560723e-12,0.0
EX_lac_D(e),0.0,-1.278361239823351e-08
EX_lac_L(e),0.0,-1.7274638165091285e-08
EX_leu_L(e),-0.0007653057809875162,0.0
EX_lys_L(e),-0.00035475274752780675,0.0
EX_malt(e),0.0,0.0
EX_man(e),-2.0880974297595278e-51,0.0
EX_met_D(e),0.0,0.0
EX_met_L(e),-0.00021374536303386452,0.0
EX_metala(e),0.0,0.0
EX_metsox_R_L(e),0.0,0.0
EX_metsox_S_L(e),0.0,0.0
EX_mg2(e),-6.8011775717472265e-06,0.0
EX_mn2(e),-1.920401863433088e-12,0.0
EX_mnl(e),0.0,0.0
EX_mqn8(e),-1.0538125248168233e-05,0.0
EX_na1(e),0.0,0.0
EX_nac(e),-1.0538125444777114e-05,0.0
EX_nh4(e),0.0,-1.1344187634991294e-08
EX_o2(e),0.0,-8.051155303899693e-08
EX_orn(e),-2.7304834061388777e-25,0.0
EX_pb(e),0.0,0.0
EX_phe_L(e),-0.0002475780049674876,0.0
EX_pheme(e),-1.0538125248168233e-05,0.0
EX_pi(e),0.35387770773392074,0.0
EX_pnto_R(e),-1.0538125248168233e-05,0.0
EX_ppa(e),0.46755349133132806,0.0
EX_ppi(e),0.04576879023420055,0.0
EX_pro_L(e),-0.000253675509632597,0.0
EX_ptrc(e),-1.0538125248168233e-05,0.0
EX_pydam(e),0.0,0.0
EX_pydx(e),-1.0538125248168233e-05,0.0
EX_pydxn(e),0.0,0.0
EX_q8(e),-4.768265546884343e-37,0.0
EX_ribflv(e),-2.107625061094562e-05,0.0
EX_salcn(e),0.0,-2.3723771538479287e-08
EX_sbt_D(e),0.0,0.0
EX_ser_L(e),-0.00046675151478961757,0.0
EX_sheme(e),-1.0538125248168233e-05,0.0
EX_so4(e),0.0,0.0
EX_spmd(e),-1.0538125248168233e-05,0.0
EX_srtn(e),1.5930919111324523e-56,0.0
EX_succ(e),0.0,-3.830013084542029e-09
EX_sucr(e),0.0,0.0
EX_thm(e),-1.0538125306513432e-05,0.0
EX_thr_L(e),-0.008194126409667829,0.0
EX_thymd(e),-6.484969993186281e-05,0.0
EX_tma(e),1.0,0.0
EX_tre(e),0.0,0.0
EX_trp_L(e),-6.665382624148872e-05,0.0
EX_trypta(e),0.0,-6.902222824126433e-08
EX_tym(e),0.0,-6.933043643057544e-08
EX_tyr_L(e),-0.00020111450448046783,0.0
EX_ura(e),8.352389719038111e-50,0.0
EX_uri(e),-0.010529125420170824,0.0
EX_val_L(e),-0.0005355637324767353,0.0
EX_zn2(e),-6.954618072722711e-08,0.0
translation_g.32451.CDS.3,0.0,-2.1938004971397325
transcription_TU_g.32451.CDS.3,0.0,-10.14248374458245
translation_g.32451.CDS.4,3.893532646607575e-08,1.5608299764383783e-33
transcription_TU_g.32451.CDS.4,6.89276036713806e-08,-5.419532052434308e-35
translation_g.32451.CDS.7,4.441476115992195e-14,2.130635937217798e-33
transcription_TU_g.32451.CDS.7,7.862790253107346e-14,-1.588028466662975e-33
translation_g.32451.CDS.9,0.0,-1.5528233992322873
transcription_TU_g.32451.CDS.9,0.0,-7.338550696160931
translation_g.32451.CDS.10,0.0,-4.180236038390479e-33
transcription_TU_g.32451.CDS.10,0.0,-14.020259223588385
translation_g.32451.CDS.13,2.4933909572675127e-15,-2.6709175489501023e-33
transcription_TU_g.32451.CDS.13,4.414075321805342e-15,7.132853558621189e-34
translation_g.32451.CDS.21,-8.039341637319698e-31,2.719326984818564e-34
