,fluxes,reduced_costs
biomass_dilution,0.0034105567137756674,-0.004633969016905303
protein_biomass_to_biomass,1.47162981735999e-05,1.3793250185300641e-36
mRNA_biomass_to_biomass,0.00232377455682607,-1.5021447862287656e-30
tRNA_biomass_to_biomass,2.3532429355477206e-07,-3.9352958432995628e-31
rRNA_biomass_to_biomass,1.7697720333267278e-06,0.0
ncRNA_biomass_to_biomass,0.0,0.0
tmRNA_biomass_to_biomass,0.0,0.0
DNA_biomass_to_biomass,0.00020229413841810301,0.0
lipid_biomass_to_biomass,0.0,0.0
constituent_biomass_to_biomass,0.0008594814210000786,0.0
prosthetic_group_biomass_to_biomass,7.285308284527265e-09,0.0
peptidoglycan_biomass_to_biomass,0.0,0.0
DM_4HBA,1.0560840727563873e-05,0.0
DM_5DRIB,2.1121577728412707e-05,0.0
DM_5MTR,1.0560788864206353e-05,0.0
DM_GCALD,3.168236659261906e-05,0.0
DM_HQN,0.0,-0.00017630087637009423
DM_atp_c_,0.0,-0.00017636688731020625
DM_clpn180(c),0.0,-0.005116337590519071
DM_clpnai17(c),0.0,-0.006880730146382497
DM_clpni17(c),0.0,-0.006528594820590083
DM_dad_5,0.0,-0.0005290596698391948
DM_dhptd(c),0.0,0.0
DM_kdo2lipid4L(c),0.0,-0.006879151474113137
EX_12ppd_S(e),0.0,-0.0002644533892686854
EX_4abz(e),-3.168236659261906e-05,0.0
EX_5mthf(e),0.0,-0.0013232825369523837
EX_C02528(e),0.0,0.0
EX_Ser_Thr(e),0.0,-5.8300114765395974e-08
EX_T_antigen(e),0.0,-2.9150057382697987e-08
EX_Tn_antigen(e),0.0,-4.372508607404698e-08
EX_ac(e),1.225762523918524,0.0
EX_acald(e),0.0,-8.810513298770835e-05
EX_acgal(e),0.0,0.0
EX_acgam(e),0.0,0.0
EX_acnam(e),0.0,0.0
EX_ala_L(e),-1.2088747314386934e-05,0.0
EX_alaasp(e),0.0,0.0
EX_alagln(e),0.0,0.0
EX_alaglu(e),0.0,0.0
EX_alagly(e),0.0,0.0
EX_alahis(e),0.0,0.0
EX_alaleu(e),0.0,0.0
EX_alathr(e),0.0,0.0
EX_arab_L(e),0.0,0.0
EX_arabinogal(e),0.0,0.0
EX_arbt(e),0.0,0.0
EX_asn_L(e),-7.019190078653847e-06,0.0
EX_asp_L(e),-0.225,-8.796493878966383e-05
EX_biomass(e),0.0,0.0
EX_btn(e),0.0,0.0
EX_ca2(e),0.0,0.0
EX_cd2(e),0.0,-0.0008395529929525489
EX_cellb(e),0.0,0.0
EX_cgly(e),0.0,0.0
EX_cholate(e),0.0,0.0
EX_chtbs(e),0.0,0.0
EX_cl(e),0.0,0.0
EX_co2(e),0.02905685327791162,0.0
EX_cobalt2(e),-1.0560797358612141e-05,0.0
EX_core2(e),0.0,-1.4575028691348993e-08
EX_core3(e),0.0,-2.9150057382697987e-08
EX_core4(e),0.0,-1.4575028691348993e-08
