,fluxes,reduced_costs
biomass_dilution,0.017308532693837905,-0.015487509555504826
protein_biomass_to_biomass,0.00011433599072388852,2.877960298811201e-36
mRNA_biomass_to_biomass,0.011725204028961734,-2.6432331034190354e-36
tRNA_biomass_to_biomass,1.860785632829829e-06,2.9152558847815077e-36
rRNA_biomass_to_biomass,1.4265831392813294e-05,-2.668669455780407e-36
ncRNA_biomass_to_biomass,0.0,0.0
tmRNA_biomass_to_biomass,0.0,0.0
DNA_biomass_to_biomass,0.0010266394698796213,0.0
lipid_biomass_to_biomass,0.0,0.0
constituent_biomass_to_biomass,0.004361857468910757,0.0
prosthetic_group_biomass_to_biomass,5.512355407441995e-08,0.0
peptidoglycan_biomass_to_biomass,0.0,0.0
DM_4HBA,0.0,0.0
DM_5DRIB,0.00010719174297293815,0.0
DM_5MTR,5.3595871486469074e-05,0.0
DM_GCALD,0.0,-0.001215546894571957
DM_atp_c_,0.0,-0.000607783207743824
DM_clpn180(c),0.0,-0.01823843438323896
DM_clpnai17(c),0.0,-0.027966424409539177
DM_clpni17(c),0.0,-0.02796574953024696
DM_dad_5,0.0,-0.0007596368171025853
DM_dhptd(c),0.0,0.0
DM_kdo2lipid4L(c),0.0,-0.01899791942825031
EX_12ppd_S(e),0.0,0.0
EX_4abz(e),0.0,0.0
EX_5mthf(e),0.0,-0.00015185706703276983
EX_C02528(e),0.0,0.0
EX_Ser_Thr(e),0.0,-2.9587235374081864e-07
EX_T_antigen(e),0.0,-1.4793617687040932e-07
EX_Tn_antigen(e),0.0,-2.21904265305614e-07
EX_Tyr_ggn(e),0.0,0.0
EX_ac(e),2.4192348271394866,0.0
EX_acald(e),0.0,-0.00045509990229663437
EX_acgal(e),0.0,0.0
EX_acgam(e),0.9991341925775888,0.0
EX_acnam(e),-1.0,-0.00030299152645156616
EX_ala_L(e),-0.00017361905135477226,0.0
EX_alaasp(e),0.0,-0.0009101880623390386
EX_alagln(e),0.0,0.0
EX_alaglu(e),0.0,0.0
EX_alagly(e),0.0,0.0
EX_alahis(e),0.0,0.0
EX_alaleu(e),0.0,-0.00015193077143368493
EX_alathr(e),0.0,-0.00015092398291586813
EX_amylopect900(e),0.0,0.0
EX_amylose300(e),0.0,0.0
EX_arab_L(e),0.0,0.0
EX_arbt(e),0.0,0.0
EX_asn_L(e),-5.6042816408056213e-05,0.0
EX_asp_L(e),-0.225,-0.0012140633307904975
EX_biomass(e),0.0,0.0
EX_btn(e),0.0,0.0
EX_ca2(e),0.0,0.0
EX_cd2(e),0.0,-0.0014416727049186718
EX_cellb(e),0.0,0.0
EX_cgly(e),0.0,0.0
EX_cholate(e),0.0,0.0
EX_chtbs(e),0.0,0.0
EX_cl(e),0.0,0.0
EX_co2(e),0.20131279280242667,0.0
EX_cobalt2(e),-5.35971038736112e-05,0.0
EX_core2(e),0.0,-7.396808843520466e-08
EX_core3(e),0.0,-1.4793617687040932e-07
EX_core4(e),0.0,-7.396808843520466e-08
EX_core5(e),0.0,-1.4793617687040932e-07
EX_core6(e),0.0,-1.4793617687040932e-07
EX_core7(e),0.0,-1.4793617687040932e-07
EX_core8(e),0.0,-1.4793617687040932e-07
EX_cu2(e),0.0,0.0
EX_cys_L(e),-6.593592988132136e-05,0.0
EX_ddca(e),-0.004071832316225367,0.0
EX_dextrin(e),0.0,0.0
EX_dgchol(e),0.0,0.0
EX_drib(e),0.0,0.0
EX_dsT_antigen(e),0.0,-0.0006059830529031323
EX_etoh(e),0.0,-0.00030324337167741294
EX_f1a(e),0.0,-7.396808843520466e-08
EX_fe2(e),-8.033739233548786e-05,0.0
EX_fe3(e),0.0,0.0
EX_fol(e),-0.17595046630868694,0.0
EX_for(e),2.184890332315854,0.0
EX_fru(e),0.06655474742462669,0.0
EX_fuc_L(e),0.0,0.0
EX_gal(e),-7.600613826199378e-23,0.0
EX_galt(e),0.0,0.0
EX_gam(e),0.0,0.0
EX_gchola(e),0.0,0.0
EX_glc_D(e),0.0,0.0
EX_gln_L(e),-0.028857950056395222,0.0
EX_glu_L(e),0.027779449796891037,0.0
