,maximum,minimum
EX_12dgr180(e),-0.009189964131646477,-0.009189964131646477
EX_13ppd(e),2.111072226300737e-31,2.111072226300737e-31
EX_2ddglcn(e),3.0899434052508794e-23,0.0
EX_Lcyst(e),0.0,0.0
EX_ac(e),7.518769490395624,7.483280488450058
EX_acald(e),4.295524782023177e-05,0.0
EX_acgam(e),-0.9999933867683262,-1.0
EX_actn_R(e),2.148075201590289e-05,0.0
EX_adocbl(e),-0.0017551273480745468,-0.0017551273480745468
EX_ala_D(e),0.06005622601173286,-0.1514724387537929
EX_ala_L(e),0.03311607257815282,-0.17841275616182947
EX_alaasp(e),2.675724069802817e-23,0.0
EX_alagln(e),0.0,0.0
EX_alaglu(e),0.0,0.0
EX_alagly(e),0.0,0.0
EX_alahis(e),0.0,0.0
EX_alaleu(e),0.0,0.0
EX_alathr(e),0.0,0.0
EX_alltn(e),0.0,0.0
EX_arab_L(e),-0.1787733995470081,-0.17878295
EX_arbt(e),3.2268676994395314e-23,0.0
EX_asn_L(e),-0.22497131271476217,-0.225
EX_asp_L(e),-0.22497132747684048,-0.225
EX_biomass(e),0.0,0.0
EX_btn(e),0.0,-3.565673949625233e-23
EX_butso3(e),0.0,0.0
EX_ca2(e),0.0,-1.3621653178136354e-06
EX_cbl1(e),-9.539217374873506e-10,-5.3846862640764e-07
EX_cbl2(e),0.0,0.0
EX_cd2(e),3.427734685559674e-29,0.0
EX_cellb(e),-0.07448930818106289,-0.07449289
EX_cgly(e),1.3815955335101639e-25,-0.010447591310178663
EX_chol(e),0.0,-1.2617131045103565e-23
EX_chols(e),0.0,0.0
EX_cl(e),0.0,0.0
EX_co2(e),0.35984339278713245,0.3596942965929691
EX_cobalt2(e),-0.0017551273480745468,-0.0017551287855447177
EX_crn(e),0.0,0.0
EX_csn(e),0.0,0.0
EX_cu2(e),0.0,0.0
EX_cys_L(e),0.002584461967637306,-0.007892363864200705
EX_dextrin(e),1.0279277565773849e-23,0.0
EX_drib(e),0.0,0.0
EX_ethso3(e),0.0,0.0
EX_etoh(e),4.855756079059439,4.840404226802967
EX_fe2(e),4.555364293039979e-37,-0.0017567893184829
EX_fe3(e),0.0,-0.0017567894650306723
EX_fol(e),-0.00526538204422364,-0.00526538204422364
EX_for(e),10.806671623977705,10.787206699720942
EX_fru(e),-0.14897862669276143,-0.14898579
EX_gal(e),-0.1489771902623599,-0.14898579
EX_galt(e),0.0,0.0
EX_gam(e),-0.9999928360498209,-1.0
EX_gcald(e),1.3015267515824437e-06,0.0
EX_glc_D(e),-0.14897862670876308,-0.14898579
EX_glcn(e),-0.14897719435905862,-0.14898579
EX_gln_L(e),-0.07292590522662813,-0.11713633145533062
EX_glu_L(e),-0.13582118267295162,-0.18
EX_gly(e),-0.4499568973713282,-0.45
EX_glyasn(e),2.779572532587101e-23,0.0
EX_glyasp(e),2.779572532587101e-23,0.0
EX_glyb(e),0.0,0.0
EX_glyc(e),-1.7996333589985325,-1.79965486
EX_glyc3p(e),-0.2447790444485652,-0.24479688058578805
EX_glycys(e),-2.513641712962633e-56,0.0
EX_glygln(e),0.0,0.0
EX_glyglu(e),0.0,0.0
EX_glyleu(e),3.4759066037971886e-23,0.0
EX_glymet(e),0.0,0.0
EX_glyphe(e),0.0,0.0
EX_glypro(e),0.0,0.0
EX_glytyr(e),0.0,0.0
EX_gua(e),-0.04924991686981758,-0.04936710712921117
EX_h(e),14.803332650992102,14.795823637255113
EX_h2o(e),-6.25262474120793,-6.297330337449489
EX_hexs(e),0.0,0.0
EX_hg2(e),0.0,0.0
EX_his_L(e),-0.049902846434318096,-0.04992122448649977
EX_hxan(e),8.534738529003831e-05,-2.864598258047263e-05
EX_ile_L(e),-0.057656950549917686,-0.0577144098964359
EX_ind3ac(e),0.0,0.0
EX_isetac(e),0.0,0.0
EX_k(e),-3.484427090444709e-08,-3.524652237758595e-07
EX_lac_D(e),4.297315326658363e-05,0.0
EX_lac_L(e),4.296443565812758e-05,0.0
EX_leu_L(e),-0.12249282657725483,-0.12254295056587233
EX_lys_L(e),-0.07392863138191391,-0.07399263956988383
EX_malt(e),-0.07448930794340486,-0.07449289
EX_malthx(e),2.5001801872165492e-23,0.0
EX_malttr(e),2.6301742784416846e-23,0.0
EX_man(e),-0.14897862695806013,-0.14898579
EX_mantr(e),1.0279277565773849e-23,0.0
EX_melib(e),-0.07448859029297243,-0.07449289
EX_met_D(e),0.0,0.0
EX_met_L(e),-0.03203448882453628,-0.032138722125158545
EX_metala(e),0.0,0.0
EX_metsox_R_L(e),0.0,0.0
EX_metsox_S_L(e),0.0,-8.572052242207981e-05
EX_mg2(e),-0.0015578861565317685,-0.0015611802372717028
EX_mn2(e),5.864244157700367e-28,-1.5741049779836996e-06
EX_mnl(e),-0.14897719255311526,-0.14898579
EX_mops(e),0.0,0.0
EX_mqn7(e),-0.003509763915708332,-0.0035102546961490936
EX_mso3(e),0.0,0.0
EX_na1(e),-6.172394044568229e-37,-5.744807415119413e-09
EX_nac(e),-7.096387529606359e-58,-3.303100410267041e-06
EX_nh4(e),3.7903579127579907,3.746110580105061
EX_nmn(e),-0.0017518242476642798,-0.0017553826077547534
EX_no2(e),1.0,0.999978522223292
EX_no3(e),-0.999978522223292,-1.0
EX_o2(e),6.710638034947097e-07,0.0
EX_pb(e),0.0,0.0
EX_phe_L(e),-0.052263113213905935,-0.05228901201748878
EX_pi(e),-1.2139467158335642e-39,-1.0741084936586867e-05
EX_pnto_R(e),-0.001755578794306267,-0.0017557969529296375
EX_pro_L(e),0.0,-2.1502212070875267e-05
EX_ptrc(e),7.168588941572173e-37,-1.719243421110383e-05
EX_pydam(e),0.0,0.0
EX_pydx(e),-0.0017551362965179146,-0.0017553795616660364
EX_pydxn(e),-2.8385550118425435e-57,-2.8385550118425435e-57
EX_q8(e),0.0,-2.146486743111e-05
EX_raffin(e),-0.004699253005163715,-0.00470194
EX_rib_D(e),-0.17876861848994735,-0.17878295
EX_ribflv(e),-0.0035102546961490936,-0.0035108127009129838
EX_salcn(e),-7.132922908116633e-57,-7.132922908116633e-57
EX_sbt_D(e),6.33550423681645e-23,0.0
EX_ser_D(e),1.2515419359867704e-23,0.0
EX_ser_L(e),-0.9999785101252496,-1.0
EX_sheme(e),-0.0017534771096099316,-0.0017551273480745468
EX_so4(e),1.1354220047370174e-56,1.1354220047370174e-56
EX_spmd(e),-0.0017551273480745468,-0.0017551273480745468
EX_stys(e),1.0279277565773849e-23,0.0
EX_succ(e),8.62461225756723e-05,0.0
EX_sucr(e),-0.07448930817031064,-0.07449289
EX_sulfac(e),0.0,0.0
EX_taur(e),0.0,0.0
EX_thm(e),-0.0017536957356562768,-0.0017551273480745468
EX_thr_L(e),-0.06760639562371215,-0.06764496997666145
EX_tre(e),-0.07448982024075645,-0.07449289
EX_trp_L(e),-0.011682730899833368,-0.011700240665586219
EX_tyr_L(e),-0.0349457458485924,-0.03498275940263589
EX_ura(e),-0.04812408770253374,-0.04818093950925194
EX_val_L(e),-0.07775406533776551,-0.07782904092179606
EX_xan(e),-2.0251755407914902e-56,-8.58815967456567e-06
EX_xyl_D(e),-0.17877435584189907,-0.17878295
EX_zn2(e),-6.509068907268924e-07,-1.1912568904206715e-06
