,maximum,minimum
EX_15dap(e),1.1467128855523405e-05,0.0
EX_4abut(e),2.293242345278619e-05,0.0
EX_ac(e),3.461946635765724,2.578801270323871
EX_acac(e),1.720031877433254e-05,0.0
EX_acgam(e),-0.999896558793533,-1.0
EX_ade(e),-0.00450314722360568,-0.004556644568579277
EX_adocbl(e),1.2003733310443727e-45,-8.712466926905792e-13
EX_ala_L(e),-0.007923824669761832,-0.00793873965372273
EX_alaasp(e),0.0,0.0
EX_alagln(e),0.0,0.0
EX_alaglu(e),0.0,0.0
EX_alagly(e),0.0,0.0
EX_alahis(e),0.0,0.0
EX_alaleu(e),0.0,0.0
EX_alathr(e),0.0,0.0
EX_arg_L(e),-0.00809970969672248,-0.008117343911798065
EX_asn_L(e),-0.22496560435336424,-0.225
EX_asp_L(e),-0.2249656056973256,-0.225
EX_bhb(e),0.0,0.0
EX_biomass(e),0.0,0.0
EX_btn(e),0.0,-2.5798001156108113e-05
EX_btoh(e),1.2512596706090608,0.7607320746373643
EX_but(e),1.0107620014606844,0.127696628218258
EX_ca2(e),-5.405189718723949e-31,-2.507968843685096e-07
EX_cbl1(e),-8.495285354753838e-46,-8.712466926800993e-13
EX_cbl2(e),0.0,0.0
EX_cd2(e),-6.1488500118327254e-34,0.0
EX_cgly(e),-0.9997933806873953,-1.0
EX_cit(e),6.72688362089322e-23,-3.4148028103471384e-23
EX_cl(e),0.0,0.0
EX_co2(e),5.02889707540103,4.930684296765779
EX_cobalt2(e),-0.0002368710762692433,-0.00023697146418425073
EX_cro4(e),0.0,0.0
EX_cu2(e),3.163004150238196e-23,0.0
EX_cys_L(e),-0.999958716645421,-1.0
EX_drib(e),0.0,-3.2221878933436e-23
EX_etha(e),4.1057730258378135e-23,-7.314096464384347e-24
EX_fe2(e),-2.5355684131239115e-10,-9.165673997766784e-07
EX_fe3(e),0.0,0.0
EX_for(e),0.0028256988221253892,0.0026881293438740864
EX_fru(e),0.0,-0.04900483461379776
EX_gal(e),-9.204823976311015e-52,-9.204823976311015e-52
EX_gcald(e),3.494581848418443e-22,0.0
EX_gln_L(e),-0.17997051480630297,-0.18
EX_glu_L(e),-0.17997051619335858,-0.18
EX_glutar(e),6.449991724140055e-06,0.0
EX_gly(e),0.8427209750186059,0.8424799572527877
EX_glyasn(e),4.2507668953785894e-23,0.0
EX_glyasp(e),3.7876985275528933e-23,0.0
EX_glyc(e),1.3945671240841562e-06,-0.00020598539681765708
EX_glycys(e),3.455477750061355e-24,0.0
EX_glygln(e),4.200206631866281e-23,0.0
EX_glyglu(e),3.7876985275528933e-23,0.0
EX_glyleu(e),5.80911628548085e-23,0.0
EX_glymet(e),0.0,0.0
EX_glyphe(e),0.0,0.0
EX_glypro(e),0.0,0.0
EX_glytyr(e),0.0,0.0
EX_h(e),-0.999948396624731,-1.0
EX_h2o(e),-7.073640513398606,-7.515215549252876
EX_h2s(e),1.9985424762738082,1.9983334479414916
EX_hdca(e),5.77353609713761e-24,-5.5782582895216785e-06
EX_hg2(e),3.163004150238196e-23,0.0
EX_his_L(e),-0.14998623946017312,-0.15
EX_hxan(e),-0.002458159286704962,-0.0025177334680623617
EX_ile_L(e),-0.017094518482030585,-0.0171300030647494
EX_indole(e),0.07991726130575685,0.07988538710682674
EX_k(e),-1.7695503278342966e-10,-2.1538450634791657e-10
EX_lac_D(e),1.783693872394937,1.7830752753612438
EX_lac_L(e),0.00010318167346086177,0.0
EX_leu_L(e),-0.016976541150600925,-0.016994466574708777
EX_lys_L(e),-0.14998525622612124,-0.15
EX_mal_L(e),3.439420890188157e-05,0.0
EX_met_D(e),0.0,0.0
EX_met_L(e),0.0,-4.1282599746181085e-05
EX_metala(e),0.0,0.0
EX_metsox_R_L(e),0.0,0.0
EX_metsox_S_L(e),-0.005371427056631574,-0.005425488373219736
EX_mg2(e),-0.0002009608420204781,-0.00020176685201893208
EX_mn2(e),-5.888565331964833e-09,-3.807177321389791e-07
EX_na1(e),-2.8328141557891844e-34,-3.700135546007497e-11
EX_nac(e),-0.00022827141866925687,-0.00023701472844275188
EX_nh4(e),6.279899436018406,6.2795896558981275
EX_o2(e),5.634556684919573e-23,0.0
EX_ocdca(e),-1.1448406079080705e-56,-5.578268496336622e-06
EX_orn(e),9.561113427210609e-23,-6.241503817312241e-23
EX_pb(e),3.163004150238196e-23,0.0
EX_phe_L(e),-0.011851455151497265,-0.011882813406845922
EX_pi(e),-0.019551567439249275,-0.01955966225826389
EX_pnto_R(e),-0.0002368710762692433,-0.00023732004014371096
EX_ppa(e),0.21591560790727807,0.21584180633894268
EX_pro_L(e),-0.004824144062365361,-0.004834978444813322
EX_ptrc(e),0.0,-9.561113427210609e-23
EX_pyr(e),4.128010069805294e-05,0.0
EX_rib_D(e),3.2221878933436e-23,0.0
EX_ser_L(e),-0.9999587172734301,-1.0
EX_so4(e),0.0,0.0
EX_spmd(e),0.0,-4.7436661417533496e-23
EX_succ(e),0.00020616950528829644,0.0
EX_thr_L(e),-0.22493119189884866,-0.225
EX_trp_L(e),-0.08178869301906412,-0.08181818
EX_ttdca(e),7.164703922262596e-31,-5.578268496336622e-06
EX_tyr_L(e),-0.009392452600777722,-0.009410539021249125
EX_ura(e),-0.006439949682074275,-0.006456532967912966
EX_urea(e),0.0,0.0
EX_val_L(e),-0.013476712976614716,-0.01349419897386177
EX_zn2(e),-1.4668093023353958e-07,-1.9444777898331047e-07
