,maximum,minimum
EX_12dgr180(e),-0.017300963483936404,-0.01730418069878616
EX_26dap_M(e),-1.6855653177088642e-35,-2.9733883621256044e-05
EX_2obut(e),-0.9999761621581026,-1.0
EX_3mop(e),-0.999960331195215,-1.0
EX_4hpro(e),1.1823836731230514e-23,0.0
EX_C02528(e),2.9275874624563523e-24,0.0
EX_ac(e),3.0104635024532262,2.9716940966564143
EX_acald(e),2.3831099868662076e-05,0.0
EX_acgam(e),-0.9999954162822156,-1.0
EX_ade(e),0.9434242662626096,0.9433372195077417
EX_ala_L(e),-0.9999701561554533,-1.0
EX_alaasp(e),2.5613050833853372e-23,0.0
EX_alagln(e),2.5070405091436174e-23,0.0
EX_alaglu(e),2.5769627441956736e-23,0.0
EX_alagly(e),2.5357688874920847e-23,0.0
EX_alahis(e),0.0,0.0
EX_alaleu(e),2.523465811051858e-23,0.0
EX_alathr(e),2.5286544034151905e-23,0.0
EX_arab_L(e),0.0,-4.131634742739933e-23
EX_arbt(e),-5.026840360840107e-57,-5.026840360840107e-57
EX_arg_L(e),-0.07925212523430253,-0.07932233237582663
EX_asn_L(e),-0.22497611055129324,-0.225
EX_asp_L(e),-0.22498012675880438,-0.225
EX_biomass(e),0.0,0.0
EX_btn(e),0.0,0.0
EX_but(e),9.628465786293273,9.615518142413645
EX_ca2(e),0.0,-1.7296993966994955e-10
EX_cd2(e),0.0,0.0
EX_cellb(e),-0.07449055394697661,-0.07449289
EX_cgly(e),-0.9999599784147104,-1.0
EX_cholate(e),2.9275874624563523e-24,0.0
EX_cl(e),0.0,0.0
EX_co2(e),2.6676870344219514,2.62088289225607
EX_cobalt2(e),-0.0033061232001533707,-0.0033085113760453434
EX_cro4(e),0.0,0.0
EX_csn(e),1.9153136542371327,1.915248973088758
EX_cu2(e),0.0,0.0
EX_cys_L(e),-0.9999801181741957,-1.0
EX_cytd(e),4.155456793999064e-06,0.0
EX_dad_2(e),-0.9999952349674351,-1.0
EX_dcyt(e),-0.9999867273550411,-1.0
EX_dgchol(e),2.9275874624563523e-24,0.0
EX_dgsn(e),-0.9999948202004837,-1.0
EX_drib(e),-0.17877102286607638,-0.17878295
EX_etoh(e),3.9709717529293376e-05,0.0
EX_fe2(e),-2.9369653808124e-07,-1.9802638100864267e-06
EX_fe3(e),0.0,0.0
EX_fol(e),-0.009914415446697295,-0.009914415446697295
