,maximum,minimum
EX_13ppd(e),0.0,0.0
EX_26dap_M(e),-0.9999465484300827,-1.0
EX_3mop(e),-0.9999732985803425,-1.0
EX_4abz(e),0.0,-4.2304888729871423e-23
EX_4hbz(e),-1.007730518275604e-34,-1.007730518275604e-34
EX_Lcyst(e),6.219717302186186e-24,0.0
EX_ac(e),5.064267390856726,4.881070727085762
EX_acald(e),0.19279193495598768,0.1927384506918156
EX_acgam(e),-0.008091036262171574,-0.008101720130578905
EX_adocbl(e),-0.0005015188593886205,-0.0005015188593886205
EX_akg(e),1.0687193938779818e-05,0.0
EX_ala_D(e),-0.9999732616555206,-1.0
EX_ala_L(e),-0.999973257422245,-1.0
EX_alaasp(e),2.758854754471983e-23,0.0
EX_alagln(e),2.7257566288695444e-23,0.0
EX_alaglu(e),2.7850746866164937e-23,0.0
EX_alagly(e),2.746109364891506e-23,0.0
EX_alahis(e),0.0,0.0
EX_alaleu(e),0.0,0.0
EX_alathr(e),2.7419267752419065e-23,0.0
EX_amp(e),-0.017540834419935196,-0.01755285103028842
EX_arbt(e),0.0,0.0
EX_asn_L(e),-0.2249821757583843,-0.225
EX_asp_L(e),-0.22498218023839014,-0.225
EX_biomass(e),0.0,0.0
EX_btn(e),8.329449006828148e-35,8.329449006828148e-35
EX_butso3(e),0.0,0.0
EX_ca2(e),4.060224386147789e-27,-1.6096391577414613e-07
EX_cbl1(e),0.0,0.0
EX_cbl2(e),0.0,0.0
EX_cd2(e),8.564596989501697e-31,0.0
EX_cgly(e),-0.0005015188593886205,-0.022388355972815552
EX_cit(e),4.562449479529332e-23,-1.4141928769385148e-06
EX_cl(e),1.7440247252566454e-29,-7.421677739839514e-30
EX_co2(e),3.9277013359522575,3.6216995527144937
EX_cobalt2(e),-0.0005015194927456481,-0.0005016104846532522
EX_cu2(e),0.0,0.0
EX_cys_L(e),0.016287349251481908,-0.005622217929652361
EX_dcyt(e),-0.029505879813973235,-0.029519899206192052
EX_drib(e),-0.17875618728001594,-0.17878295
EX_ethso3(e),0.0,0.0
EX_fe2(e),2.0895180811248344e-43,-5.482292904144859e-07
EX_fe3(e),0.0,-7.070964384692573e-07
EX_fol(e),-0.0015045565781658618,-0.0015045565781658618
EX_for(e),5.197012459268287,4.788108190894459
EX_fru(e),-0.14898133631481666,-0.14898579
EX_fum(e),-0.9999821837762742,-1.0
EX_galt(e),0.0,0.0
EX_gam(e),4.6984928391369226e-23,-1.0683868407330274e-05
EX_glc_D(e),-0.14898133627147717,-0.14898579
EX_gln_L(e),-0.17998217172816716,-0.18
EX_glu_L(e),-0.17998217536069705,-0.18
EX_gly(e),-0.44997326617874445,-0.45
EX_glyasn(e),2.7588351638719603e-23,0.0
EX_glyasp(e),2.761276679617551e-23,0.0
EX_glyc(e),-1.7996414916680339,-1.79965486
EX_glyc3p(e),-0.9999933194750804,-1.0
EX_glycys(e),6.856711923102415e-58,0.0
EX_glygln(e),2.7409239435955894e-23,0.0
EX_glyglu(e),2.761276679617551e-23,0.0
EX_glyleu(e),3.588771595653285e-23,0.0
EX_glymet(e),2.693531693545794e-23,0.0
EX_glyphe(e),0.0,0.0
EX_glypro(e),0.0,0.0
EX_glytyr(e),2.7470664773025735e-23,0.0
EX_gua(e),-0.9999465384304963,-1.0
EX_h(e),3.918975438785799,3.510066915944657
EX_h2(e),0.3054213229521792,-0.11593530162155397
EX_h2o(e),-2.8998484548160337,-3.2443496943197156
EX_hexs(e),0.0,0.0
EX_hg2(e),0.0,0.0
EX_his_L(e),-0.024594503136387065,-0.024619168249638734
EX_hxan(e),0.0,-5.3335721224719775e-05
EX_ile_L(e),0.922420949100094,0.9222871030575938
EX_isetac(e),0.0,0.0
EX_k(e),-1.8829638261034618e-08,-3.51977077263564e-07
EX_lac_D(e),2.6721839823679963e-05,0.0
EX_lac_L(e),2.6720539327516994e-05,0.0
EX_leu_L(e),-0.08986437442651839,-0.0899280293431391
EX_lys_L(e),0.936175789697281,0.9360861267464967
EX_mal_L(e),1.781456027565074e-05,0.0
EX_malt(e),0.0,0.0
EX_man(e),0.0,0.0
EX_met_D(e),0.0,0.0
EX_met_L(e),2.498416441730635e-36,-2.670318010146442e-05
EX_metala(e),2.693531693545794e-23,0.0
EX_metsox_R_L(e),0.0,0.0
EX_metsox_S_L(e),-0.03250035926935181,-0.03255713169779514
EX_mg2(e),-0.0012020176972507453,-0.0012025799801941087
EX_mn2(e),-4.637393929611386e-08,-3.5260641002397355e-07
EX_mnl(e),0.0,0.0
EX_mops(e),0.0,0.0
EX_mso3(e),0.0,0.0
EX_na1(e),3.693354897634168e-27,-9.156728279663667e-10
EX_nac(e),-0.000501522697989574,-0.0005017177795032208
EX_nh4(e),4.377902722785558,4.355877783041666
EX_no2(e),1.0,0.9999866460138429
EX_no3(e),-0.9999866460138429,-1.0
EX_o2(e),7.330575043675328e-24,0.0
EX_oaa(e),1.0685717697862219e-05,0.0
EX_ocdca(e),-0.013796668018136688,-0.013796764042858945
EX_orn(e),-0.999946557032829,-1.0
EX_pb(e),0.0,0.0
EX_phe_L(e),0.9216075203359512,0.9215091816171452
