,maximum,minimum
EX_26dap_M(e),-0.9994399326346368,-1.0
EX_2ddglcn(e),3.128231232514906e-23,0.0
EX_C02528(e),5.171118122833522e-24,0.0
EX_Lcyst(e),0.0,0.0
EX_ac(e),7.705419339002858,7.704487845641035
EX_acald(e),6.937422530800586e-05,0.0
EX_acgam(e),-0.9999910399693372,-1.0
EX_adn(e),-0.9999602457385859,-1.0
EX_adocbl(e),2.4660684546473352e-23,-2.569349531477998e-10
EX_ala_L(e),-0.9999381941010748,-1.0
EX_alaasp(e),3.3388919390956603e-23,0.0
EX_alagln(e),3.269596425627599e-23,0.0
EX_alaglu(e),3.3388919390956603e-23,0.0
EX_alagly(e),3.3257338884669485e-23,0.0
EX_alahis(e),3.2420326334400327e-23,0.0
EX_alaleu(e),3.326720347155563e-23,0.0
EX_alathr(e),3.3130683121921785e-23,0.0
EX_alltn(e),0.0,0.0
EX_arab_L(e),-0.1787650137630863,-0.17878295
EX_arbt(e),5.513092852676872e-24,0.0
EX_arg_L(e),-0.14995648376132173,-0.15
EX_arsenb(e),0.0,0.0
EX_asn_L(e),-0.22497474589258354,-0.225
EX_asp_L(e),-0.2249747590444489,-0.225
EX_bhb(e),0.0,0.0
EX_biomass(e),0.0,0.0
EX_btn(e),0.0,-3.391411014080425e-23
EX_but(e),0.0,0.0
EX_butso3(e),0.0,0.0
EX_ca2(e),1.9355815558916308e-30,-6.833061218389405e-06
EX_cbl1(e),0.0,-2.5693495300018805e-10
EX_cbl2(e),0.0,0.0
EX_cd2(e),-1.7426964244091573e-27,0.0
EX_cellb(e),-0.07448810158207105,-0.07449289
EX_cgly(e),-0.9999652798268659,-1.0
EX_chol(e),-0.9999305617071979,-1.0
EX_cholate(e),5.171118122833522e-24,0.0
EX_cit(e),4.3593511686974036e-23,-2.595541215359958e-23
EX_cl(e),0.0,0.0
EX_co2(e),6.164088532649424e-05,0.0
EX_cobalt2(e),-0.006772214606394935,-0.006774127075133358
EX_cro4(e),0.0,0.0
EX_csn(e),0.0,-1.2918496945830676e-05
EX_cu2(e),0.0,0.0
EX_cys_L(e),0.9645113053735601,0.9644408511500132
EX_cytd(e),1.5403743321639437e-05,0.0
EX_dad_2(e),0.9344614802296293,0.9342097876460281
EX_dcyt(e),4.614631752721787e-05,-5.557144999980402e-05
EX_dextrin(e),1.0325980834984858e-23,0.0
EX_dgchol(e),5.171118122833522e-24,0.0
