,maximum,minimum
EX_12dgr180(e),-4.164952436748054e-52,-3.2001718957644524e-18
EX_26dap_M(e),-0.037297433440058016,-0.24164798039483926
EX_2dmmq8(e),-0.0006665916654277961,-0.0006681004418337637
EX_2hyoxplac(e),2.113439241422932e-23,0.0
EX_2obut(e),0.01852483619073305,0.0001318882638440108
EX_34dhphe(e),3.909447260306383e-24,0.0
EX_3mop(e),-0.9999683982383678,-1.0
EX_4abz(e),6.072668830897479e-35,-1.0580253925888832e-05
EX_4hoxpacd(e),4.068532915583241e-23,0.0
EX_5htrp(e),3.909447260306383e-24,0.0
EX_HC00319(e),7.017389687472957e-23,0.0
EX_Lcyst(e),0.0,0.0
EX_ac(e),10.367454554264047,10.363773294494544
EX_acac(e),6.337629827947626e-06,0.0
EX_acald(e),7.926270042058886e-06,0.0
EX_acgam(e),-4.135402216532446e-35,-4.135402216532446e-35
EX_adn(e),-0.01829153192202758,-0.020822278418731972
EX_adocbl(e),-0.0006665916654277961,-0.0006665916654277961
EX_ala_D(e),0.03316790091102546,-0.08101570337629244
EX_ala_L(e),0.0029889247014682437,-0.11119461440196811
EX_alaasp(e),2.946376966005963e-23,0.0
EX_alagln(e),0.0,0.0
EX_alaglu(e),0.0,0.0
EX_alagly(e),0.0,0.0
EX_alahis(e),0.0,0.0
EX_alaleu(e),0.0,0.0
EX_alathr(e),0.0,0.0
EX_alltn(e),0.0,0.0
EX_arbt(e),0.0,0.0
EX_arg_L(e),-0.059784776769856676,-0.149487694247154
EX_asn_L(e),-0.22499471609556426,-0.225
EX_asp_L(e),-0.22499365935515445,-0.225
EX_bhb(e),6.3374950539898195e-06,0.0
EX_biomass(e),0.0,0.0
EX_but(e),3.890921542250433e-23,0.0
EX_butso3(e),0.0,-4.116505774380359e-24
EX_ca2(e),2.4563042009592853e-28,-9.085807099730949e-08
EX_cbl1(e),5.607171516008613e-32,-6.871666390735533e-12
EX_cbl2(e),0.0,0.0
EX_cd2(e),9.877248028104513e-30,0.0
EX_cgly(e),-0.9999787581512392,-1.0
EX_chol(e),5.101399211933905e-24,-1.6528405172682892e-23
EX_chor(e),-0.9999683749967935,-1.0
EX_cit(e),-0.9999973595034664,-1.0
EX_cl(e),6.182623836356639e-29,2.59208037493644e-29
EX_co2(e),8.78927457911928,8.696191165711639
EX_cobalt2(e),-0.0006666223912182241,-0.0006667693086421471
EX_csn(e),0.0,0.0
EX_cu2(e),5.228497080397619e-29,-1.0842414367686867e-29
EX_cys_L(e),-0.9999894232817987,-1.0
EX_cytd(e),3.957710345954907e-06,0.0
EX_dad_2(e),-0.008051844895622199,-0.00806239912493694
EX_dopa(e),-7.944016335960492e-58,0.0
EX_etha(e),5.029160419731159e-24,0.0
EX_ethso3(e),0.0,0.0
EX_etoh(e),1.0572091168359906e-05,0.0
EX_fe2(e),-1.517381938104718e-08,-2.2064419876748444e-06
EX_fe3(e),1.1498312916079495e-29,-1.6225630051083498e-29
EX_for(e),0.028616366657513544,0.021723998322847583
EX_fru(e),-0.14898352472857931,-0.14898579
EX_fum(e),-0.9999954728318783,-1.0
EX_galct_D(e),6.982602884305216e-23,0.0
EX_galt(e),0.0,0.0
EX_gam(e),-1.692236201138597e-36,-4.864846635748508e-06
EX_gcald(e),3.522248187907438e-06,0.0
EX_glc_D(e),3.3840592586734e-36,-4.865345117762974e-06
EX_glcr(e),7.521965635937362e-23,0.0
EX_gln_L(e),0.02397441752600888,-0.044950153938423124
EX_glu_L(e),-0.1179063163664529,-0.18
EX_gly(e),-0.449936255912547,-0.45
EX_glyasn(e),2.840438392916098e-23,0.0
EX_glyasp(e),2.840438392916098e-23,0.0
EX_glyb(e),0.0,0.0
EX_glyc(e),-1.7996495723983594,-1.79965486
EX_glyclt(e),3.164646464074945,3.1612397660339315
EX_glycys(e),1.3190045404928312e-24,0.0
EX_glygln(e),0.0,0.0
EX_glyglu(e),0.0,0.0
EX_glyleu(e),3.740516348798286e-23,0.0
EX_glymet(e),0.0,0.0
EX_glyphe(e),0.0,0.0
EX_glypro(e),0.0,0.0
EX_glytyr(e),0.0,0.0
EX_gthrd(e),-0.0006617129340256371,-0.0006665916654277961
EX_gua(e),-0.02000085363617555,-0.022528574116377903
EX_h(e),-0.9999682800880983,-1.0
EX_h2o(e),-4.428561235400791,-4.6221257364655655
EX_h2s(e),1.999263575836657,1.9955832283604102
EX_hdca(e),3.7323076544253096e-23,-4.5255286611052115e-06
EX_hexs(e),0.0,-4.116505774380359e-24
EX_his_L(e),-0.020874596676681578,-0.15
EX_hista(e),0.12912992657946196,0.0
EX_hxan(e),0.0,-3.15859971994391e-05
EX_ile_L(e),-0.08464536744338992,-0.08832029930911232
EX_ind3ac(e),0.0,0.0
EX_ins(e),3.166736261606343e-05,0.0
EX_isetac(e),-1.4221466127090123e-25,0.0
EX_k(e),-4.1819756374389855e-08,-1.286048252462836e-07
EX_lac_D(e),1.586401985157041e-05,0.0
EX_lac_L(e),1.586215973191941e-05,0.0
EX_leu_L(e),-0.14307325025483214,-0.1431253190537759
EX_lys_L(e),0.14102566380683015,-0.0633231890393787
EX_mal_L(e),5.280532405703933e-06,0.0
EX_malt(e),0.0,0.0
EX_man(e),-1.0154656637642962e-35,-4.865007047207613e-06
EX_met_D(e),0.0,0.0
EX_met_L(e),-0.02892309793168869,-0.028957830941143736
EX_metala(e),0.0,0.0
EX_metsox_R_L(e),0.0,0.0
EX_metsox_S_L(e),0.0,-1.5834355593949886e-05
EX_mg2(e),-0.0016553422209319231,-0.0016565901610300826
EX_mn2(e),-8.586954254426541e-08,-1.0635694283786347e-06
EX_mnl(e),0.0,0.0
EX_mops(e),0.0,0.0
EX_mqn8(e),-0.0006650828890218285,-0.0006665916654277961
EX_mso3(e),-7.756583972103027e-58,0.0
EX_na1(e),-2.598983181419086e-28,-9.247500167459122e-10
EX_nac(e),0.9993438980540051,0.9993293802298949
EX_ncam(e),-1.8317654533353883e-39,-1.0551171013832226e-05
EX_nh4(e),6.084789511152539,5.889870041632769
EX_nmn(e),-0.9999960333469036,-1.0
EX_no2(e),-0.9999841930682268,-1.0
EX_no3(e),-0.9999968300321975,-1.0
EX_o2(e),1.7629500112178517e-23,0.0
EX_ocdca(e),-0.018333257288151463,-0.018337820747593127
EX_ocdcea(e),0.0,-4.350048073711807e-23
EX_orn(e),0.0720787538657088,-0.15815754887198108
EX_phe_L(e),1.0766702928723093,1.0741299958678328
EX_pheme(e),-0.0006665916654277961,-0.0006665916654277961
EX_pi(e),0.8417024750523744,0.8416376347231952
EX_ppa(e),1.003648840522676,0.9999841846751797
EX_ppi(e),3.1765922195372554e-05,0.0
EX_pro_L(e),-0.034658702617532754,-0.03472186851586359
EX_ptrc(e),0.15749095720623382,-0.0006665916654277961
EX_pydam(e),0.0,-7.932150539703381e-23
EX_pydx(e),-0.0006349661330052391,-0.0006666692911867165
EX_pydxn(e),2.0770733342950198e-23,-3.1656037729406245e-05
EX_q8(e),3.4033775343362804e-23,-4.562379588916306e-24
EX_salcn(e),0.0,0.0
EX_sbt_D(e),0.0,0.0
EX_ser_D(e),1.0177090149258073e-23,0.0
EX_ser_L(e),-0.9999894246697497,-1.0
EX_sheme(e),-0.0006665916654277961,-0.0006665916654277961
EX_so4(e),0.0,-0.003648840522684751
EX_spmd(e),-0.0006665916654277961,-0.0006665916654277961
EX_srtn(e),0.0,0.0
EX_succ(e),3.139862367727147e-05,0.0
EX_sucr(e),0.0,0.0
EX_sulfac(e),0.0,0.0
EX_taur(e),0.0,0.0
EX_thm(e),-0.0006666106008526275,-0.0006666106014670359
EX_thr_L(e),-0.0830822600608489,-0.10149646696123982
EX_thymd(e),-0.012329684333754615,-0.0123932450939724
EX_tre(e),-2.2934077070413548e-56,-4.851073414278332e-23
EX_trp_L(e),0.02736396870328671,-0.08181818
EX_trypta(e),0.9300036106367395,0.8182983168220452
EX_tsul(e),4.924056713358576e-23,0.0
EX_ttdca(e),-0.0053833546017396676,-0.005387357216167402
EX_tym(e),3.172183107369309e-05,0.0
EX_tyr_L(e),-0.9999682832468405,-1.0
EX_ura(e),6.510002382762889e-23,-5.2866379913368715e-06
EX_uri(e),-0.036515714093755654,-0.03659270045480719
EX_val_L(e),-0.08739851808040551,-0.08744094011934048
EX_zn2(e),-3.13451328166537e-07,-6.93058411850583e-07
