,maximum,minimum
EX_12dhchol(e),5.722331596980755e-57,0.0
EX_26dap_M(e),2.9574893015348146e-23,-8.60509830329343e-05
EX_2ddglcn(e),5.080926137773847e-23,0.0
EX_4hpro(e),1.0739770554424004e-23,0.0
EX_7dhcdchol(e),7.939098491113718e-24,0.0
EX_7ocholate(e),7.939098491113718e-24,0.0
EX_C02528(e),7.939098491113718e-24,0.0
EX_HC02191(e),7.939098491113718e-24,0.0
EX_HC02194(e),7.939098491113718e-24,0.0
EX_Lcyst(e),0.0,0.0
EX_ac(e),5.732123510151775,5.680142673884738
EX_acald(e),1.7225510546319395e-05,0.0
EX_adchac(e),7.939098491113718e-24,0.0
EX_ala_L(e),-0.9999827723276151,-1.0
EX_alaasp(e),3.856557242391407e-23,0.0
EX_alagln(e),3.7793927593794444e-23,0.0
EX_alaglu(e),3.8744932944053084e-23,0.0
EX_alagly(e),3.8368536536108365e-23,0.0
EX_alahis(e),3.735815667962596e-23,0.0
EX_alaleu(e),3.848139829825351e-23,0.0
EX_alathr(e),3.8007240408632166e-23,0.0
EX_alchac(e),7.939098491113718e-24,0.0
EX_arab_L(e),0.0,0.0
EX_asn_L(e),-0.22499139000423563,-0.225
EX_asp_L(e),-0.2249913905894623,-0.225
EX_biomass(e),0.0,0.0
EX_btn(e),-5.390816461714045e-57,-5.390816461714045e-57
EX_butso3(e),0.0,0.0
EX_ca2(e),0.0,-2.783903041931986e-10
EX_cd2(e),1.771475362998303e-30,0.0
EX_cgly(e),-0.9999876988362312,-1.0
EX_cholate(e),7.939098491113718e-24,0.0
EX_cl(e),0.0,-2.0819774483134558e-29
EX_co2(e),2.8690952959171276e-05,0.0
EX_cobalt2(e),-0.0021423970885943943,-0.0021424454213765905
EX_cu2(e),-2.4638720776622453e-29,-2.4638720776622453e-29
EX_cys_L(e),0.9842227677265569,0.9842034600259808
EX_dchac(e),7.939098491113718e-24,0.0
EX_drib(e),-0.17877433427790554,-0.17878295
EX_ethso3(e),0.0,0.0
EX_etoh(e),4.3089770648242703e-05,0.0
EX_fe2(e),-3.786419471823938e-09,-8.735630879926607e-07
EX_fe3(e),0.0,0.0
EX_for(e),3.2988030791835734,3.1948139584264887
EX_fru(e),-0.14898247788144278,-0.14898579
EX_fum(e),-0.9999913912471321,-1.0
EX_gal(e),-0.14898247767785905,-0.14898579
EX_glc_D(e),-0.14898247778209775,-0.14898579
EX_gln_L(e),0.028357857210602976,-0.18
EX_glu_L(e),0.02835767730047357,-0.18
EX_gly(e),-0.4499921734385634,-0.45
EX_glyasn(e),3.8054278036734245e-23,0.0
EX_glyasp(e),3.8368536536108365e-23,0.0
EX_glyb(e),3.1393358772506947e-24,0.0
EX_glycys(e),3.310612169644262e-24,0.0
EX_glygln(e),3.7793927593794444e-23,0.0
EX_glyglu(e),3.8368536536108365e-23,0.0
EX_glyleu(e),4.8086054536873e-23,0.0
EX_glymet(e),3.679168917904206e-23,0.0
EX_glyphe(e),3.814842752476726e-23,0.0
EX_glypro(e),3.7751160660696817e-23,0.0
EX_glytyr(e),3.825416008640989e-23,0.0
EX_h(e),6.337758053796455,6.31172651983949
EX_h2o(e),-4.687558521134455,-4.916059397006261
EX_hexs(e),0.0,0.0
EX_hg2(e),0.0,0.0
EX_his_L(e),-0.009262589050828132,-0.009272467446913811
EX_hxan(e),-0.03001966511048842,-0.030041325103614704
EX_ile_L(e),-0.058376189025234414,-0.05839487973024459
EX_isetac(e),0.0,0.0
EX_k(e),-1.4195863377112734e-09,-3.8580079837519484e-08
EX_lcts(e),-0.07449145478433206,-0.07449289
EX_leu_L(e),-0.0623407294674822,-0.06235958835070478
EX_lys_L(e),-0.050033700262766136,-0.050129290023239584
EX_malt(e),4.6490579415353487e-23,-7.244721617946949e-23
EX_malthx(e),0.0,0.0
EX_malttr(e),6.50896787692039e-23,0.0
EX_man(e),-0.14898247783336022,-0.14898579
EX_met_D(e),0.0,0.0
EX_met_L(e),-0.021121992131367704,-0.021132997375360858
EX_metala(e),0.0,0.0
EX_metsox_R_L(e),0.0,0.0
EX_metsox_S_L(e),0.0,0.0
EX_mg2(e),-0.0008640856977646674,-0.0008647416007432176
EX_mn2(e),-6.89950667719815e-07,-8.194302906484434e-07
EX_mops(e),0.0,0.0
EX_mso3(e),0.0,0.0
EX_na1(e),2.9596495118427508e-27,-1.1108409778593687e-09
EX_nac(e),0.06566832101467367,0.06566190280893304
EX_nh4(e),4.126095931427059,3.917720855277627
EX_nmn(e),-0.06780429988167246,-0.06781071808741308
EX_no3(e),0.0,0.0
EX_o2(e),3.400214702409583e-23,0.0
EX_pb(e),0.0,0.0
EX_phe_L(e),-0.019826944395818943,-0.019849964714665776
EX_pi(e),7.951813547274936e-40,-1.757100845586462e-06
EX_pnto_R(e),-0.0021423970727394155,-0.0021425542435012175
EX_pro_L(e),0.010192015649119136,-0.015803081575310938
EX_ptrc(e),0.0,0.0
EX_pydx(e),-0.002142426809440323,-0.0021425511280502066
EX_pyr(e),1.076284797759886e-05,0.0
EX_rib_D(e),-0.17877841708203654,-0.17878295
EX_ribflv(e),-0.004284794145478831,-0.004285025602373524
EX_ser_L(e),-0.999989235341186,-1.0
EX_so4(e),0.0,0.0
EX_spmd(e),0.0,0.0
