,maximum,minimum
EX_15dap(e),0.024024842430920988,0.0
EX_26dap_M(e),-0.9999091586027723,-1.0
EX_2hyoxplac(e),3.8845602308944533e-23,0.0
EX_34dhphe(e),2.866858514075994e-24,0.0
EX_3mop(e),-0.9999276711275292,-1.0
EX_4abut(e),1.1765505895454782,1.1762328377711377
EX_4abz(e),-0.0056577220551154266,-0.005661746225282078
EX_4hbz(e),3.9792681633391604e-06,-1.0099280849955e-23
EX_5htrp(e),2.866858514075994e-24,0.0
EX_7dhcdchol(e),1.4290234078170938e-24,0.0
EX_7ocholate(e),4.6829394341202505e-24,0.0
EX_C02528(e),0.0,0.0
EX_ac(e),17.636754933085403,17.635754497689565
EX_acac(e),3.2906251288263153e-05,0.0
EX_acald(e),3.294890279585781e-05,0.0
EX_acgam(e),-0.9999924372796769,-1.0
EX_adn(e),-0.9999478419649597,-1.0
EX_adocbl(e),-0.0018872487417606928,-0.0018872932831241903
EX_akg(e),1.5680351024193754e-05,0.0
EX_ala_D(e),-0.9999391810615641,-1.0
EX_ala_L(e),-0.9999392221365606,-1.0
EX_alaasp(e),2.8710000920260393e-23,0.0
EX_alagln(e),2.865357539350355e-23,0.0
EX_alaglu(e),2.904068393126525e-23,0.0
EX_alagly(e),0.0,0.0
EX_alahis(e),2.7596023791672555e-23,0.0
EX_alaleu(e),2.87751460752229e-23,0.0
EX_alathr(e),2.855873838681442e-23,0.0
EX_arab_D(e),-0.9999874665989414,-1.0
EX_arab_L(e),-0.17877409873430355,-0.17878295
EX_arbt(e),2.3936157056087787e-57,2.3936157056087787e-57
EX_arg_L(e),-0.14998936559379708,-0.15
EX_asn_L(e),-0.2249890383982873,-0.225
EX_asp_L(e),-0.22498356476348116,-0.225
EX_bhb(e),2.4142289758126764e-05,0.0
EX_biomass(e),0.0,0.0
EX_but(e),8.346073211893891e-23,0.0
EX_ca2(e),1.553191771614291e-27,-2.4500327719929587e-06
EX_cbl1(e),9.384799309174136e-24,-1.8335044203097117e-23
EX_cbl2(e),0.0,0.0
EX_cd2(e),7.736649097062358e-29,-2.222749304998132e-24
EX_cellb(e),-0.07448936814147035,-0.07449289
EX_cgly(e),4.612160175413404e-36,-8.818935230354981e-05
EX_chol(e),1.2084764432939468e-56,1.2084764432939468e-56
EX_cholate(e),0.0,0.0
EX_cit(e),-0.9999923044675357,-1.0
EX_cl(e),0.0,0.0
EX_co2(e),4.100807036720186,4.056868701912333
EX_cobalt2(e),-0.0018875257317291843,-0.001890258138121725
EX_crn(e),2.3121608692783455e-23,0.0
EX_ctbt(e),1.3542957026171027e-23,0.0
EX_cu2(e),0.0,-2.049998694205854e-06
EX_cys_L(e),-0.9999392028469357,-1.0
EX_cytd(e),1.1662197913608246e-05,0.0
EX_dad_2(e),0.9260825726309794,0.9259442751544689
EX_dcyt(e),-0.01897319768646118,-0.019054849597524768
EX_dgsn(e),-0.0823984206097759,-0.08254526785606563
EX_din(e),0.0,0.0
EX_dopa(e),2.912735401234482e-58,0.0
EX_drib(e),-0.17876642968338144,-0.17878295
EX_duri(e),0.0,0.0
EX_etoh(e),3.2992901908240697e-05,0.0
EX_fe2(e),6.038987439537736e-36,-3.0111544873429616e-05
EX_fe3(e),-0.0037445740465343637,-0.003775363955462942
EX_fecrm(e),0.0,0.0
EX_for(e),17.565337797297914,17.521352557553037
EX_fru(e),-0.14897907392752413,-0.14898579
EX_fuc1p_L(e),9.486720405799789e-24,0.0
EX_fum(e),-0.9999835677541106,-1.0
EX_g6p(e),5.943011543496395e-06,0.0
EX_gal(e),-0.14897789757906219,-0.14898579
EX_galct_D(e),4.2057043520955256e-23,0.0
EX_galctn_D(e),0.0,0.0
EX_galt(e),0.0,0.0
EX_galur(e),1.7056853676208583e-23,0.0
EX_gam(e),-0.9999925947588804,-1.0
EX_gbbtn(e),0.0,0.0
EX_gcald(e),0.005681884790302375,0.005661746225282078
EX_glc_D(e),-0.14897907443870134,-0.14898579
EX_glcn(e),-0.14897772496470923,-0.14898579
EX_glcr(e),0.0,0.0
EX_glcur(e),4.2964555715401086e-23,0.0
