,maximum,minimum
EX_12ppd_S(e),0.14898579,0.06645302447141702
EX_15dap(e),0.18374416526580828,-3.3158747925195155e-35
EX_26dap_M(e),-0.9999541566143997,-1.0
EX_34dhpha(e),2.1597012663198753e-24,0.0
EX_34dhphe(e),2.4738064963309785e-24,0.0
EX_3hphac(e),7.690347303856368e-24,0.0
EX_3mop(e),-0.9149390802874988,-1.0
EX_4abz(e),-0.003019378350822615,-0.003026601704212964
EX_4hbz(e),8.575033294815752e-06,-8.468775133405766e-24
EX_5htrp(e),2.4738064963309785e-24,0.0
EX_5mta(e),6.859895231420482e-06,0.0
EX_Lcyst(e),0.0,0.0
EX_ac(e),10.824094792206859,10.741316670214294
EX_acald(e),0.10643450471494072,0.0
EX_acgam(e),-0.9999770961565952,-1.0
EX_adocbl(e),-0.0010088672347376545,-0.0010088672347376545
EX_ala_D(e),0.23980050976133585,-0.0983809059446308
EX_ala_L(e),4.550104339761924,4.066011621081943
EX_alaasp(e),2.433484122249167e-23,0.0
EX_alagln(e),2.433484122249167e-23,0.0
EX_alaglu(e),2.433484122249167e-23,0.0
EX_alagly(e),2.4708749795066542e-23,0.0
EX_alahis(e),2.5640412274050328e-23,0.0
EX_alaleu(e),2.4708749795066542e-23,0.0
EX_alathr(e),2.4158719426173677e-23,0.0
EX_alltn(e),0.0,0.0
EX_arab_L(e),-0.1787140757043526,-0.17878295
EX_arbt(e),3.027287901428039e-23,0.0
EX_arg_L(e),-0.14997707145939965,-0.15
EX_asn_L(e),-0.22495422650331018,-0.225
EX_aso3(e),0.0,0.0
EX_aso4(e),0.0,0.0
EX_asp_L(e),-0.2249542550134654,-0.225
EX_biomass(e),0.0,0.0
EX_butso3(e),0.0,-6.447966510244746e-24
EX_ca2(e),4.406423552920615e-28,-2.898276559293444e-06
EX_cbl1(e),-1.5972833716644646e-09,-1.6412097155111499e-09
EX_cbl2(e),0.0,0.0
EX_cd2(e),5.07277462690264e-30,0.0
EX_cgly(e),-0.9999540807060785,-1.0
EX_chol(e),6.48481008079218e-57,-4.569376452510716e-05
EX_cit(e),-0.004024969163071859,-0.004046601612696471
EX_cl(e),5.283886631346866e-29,5.283886631346866e-29
EX_co2(e),3.2047418717911045,2.9763704513688083
EX_cobalt2(e),-0.0010089516980259544,-0.0010119172874089128
EX_csn(e),-6.880082632102221e-36,-2.2881446926669376e-05
