,maximum,minimum
EX_34dhphe(e),-1.889631770536021e-57,0.0
EX_4abz(e),6.156487181582961e-24,-3.0526953149703776e-06
EX_5htrp(e),2.3248365297503985e-24,0.0
EX_ac(e),12.343978472198822,12.342715625606118
EX_acald(e),4.00828810486949e-05,0.0
EX_acgam(e),-0.9999949865595693,-1.0
EX_adn(e),-0.999972142332897,-1.0
EX_ala_L(e),-0.9999597801380444,-1.0
EX_alaasp(e),2.4574211807432232e-23,0.0
EX_alagln(e),2.307329259037065e-23,0.0
EX_alaglu(e),2.207433434468448e-23,0.0
EX_alagly(e),2.307329259037065e-23,0.0
EX_alahis(e),2.430415460977856e-23,0.0
EX_alaleu(e),2.307329259037065e-23,0.0
EX_alathr(e),2.207433434468448e-23,0.0
EX_arbt(e),0.0,0.0
EX_arg_L(e),-0.08533718529183844,-0.08547701733982423
EX_asn_L(e),-0.22499427574202896,-0.225
EX_asp_L(e),-0.22498662644806744,-0.225
EX_biomass(e),0.0,0.0
EX_ca2(e),-4.182347790914148e-28,-3.7184529952259027e-06
EX_cd2(e),3.9505019247381114e-30,0.0
EX_cgly(e),-0.9998773673806758,-1.0
EX_chol(e),1.513627931314516,1.5133953630663628
EX_cit(e),-0.0007656108656437531,-0.0007946057337548455
EX_cl(e),8.354827872986357e-30,8.354827872986357e-30
EX_co2(e),2.717138155194333,2.715889552599857
EX_cobalt2(e),-0.0010799964734971212,-0.0010807150174804736
EX_csn(e),-4.304225159996709e-34,-4.941052265927996e-06
EX_cu2(e),1.906930273191479e-62,-4.88623806658375e-07
EX_cys_L(e),2.3306264781922748,2.330500774959914
EX_cytd(e),6.669639965209787e-06,0.0
EX_dad_2(e),0.9548434688983392,0.9547797084214358
EX_dcyt(e),-0.012320890916169483,-0.01239653303348851
EX_dgsn(e),-0.03611267331524828,-0.036180413524086595
EX_din(e),2.5186873701640276e-23,0.0
EX_dopa(e),0.0,0.0
EX_duri(e),0.0,0.0
EX_fe2(e),0.0,-1.986282398890449e-06
EX_fe3(e),-0.0003828054328218765,-0.00039730286687742275
EX_fecrm(e),0.0,0.0
EX_fol(e),-0.003236629227335719,-0.0032396819226506893
EX_for(e),11.563231557415651,11.562065257601237
EX_fru(e),-0.1489803215222259,-0.14898579
EX_fum(e),-0.9999907467445897,-1.0
EX_gal(e),-0.1489771814477139,-0.14898579
EX_galt(e),0.0,0.0
EX_gam(e),-0.9999945310369167,-1.0
EX_gcald(e),3.052610450694414e-06,0.0
EX_glc_D(e),-0.14898032161197425,-0.14898579
EX_gln_L(e),-0.1799698777632929,-0.18
EX_glu_L(e),-0.17996989680832337,-0.18
EX_gly(e),-0.44997589991464976,-0.45
EX_glyasn(e),2.307329259037065e-23,0.0
EX_glyasp(e),2.4574211807432232e-23,0.0
EX_glyc(e),-1.799634767906687,-1.79965486
EX_glyc3p(e),-0.9999914088456816,-1.0
EX_glycys(e),1.0226186882999536e-24,0.0
EX_glygln(e),2.307329259037065e-23,0.0
EX_glyglu(e),2.307329259037065e-23,0.0
EX_glyleu(e),2.666848509736701e-23,0.0
EX_glymet(e),0.0,0.0
EX_glyphe(e),2.4605502921292483e-23,0.0
EX_glypro(e),2.429038476005369e-23,0.0
EX_glytyr(e),2.443275670132238e-23,0.0
EX_gua(e),0.0,-5.464245884741809e-06
EX_h(e),14.52699125206185,14.525277619842624
EX_h2o(e),-6.544897240333058,-6.546302827933428
EX_hdca(e),-3.098943878074803e-54,-1.9993823083766e-05
EX_his_L(e),-0.14993980103015353,-0.15
EX_hista(e),0.11777443491559662,0.11727847043396368
EX_hxan(e),2.9581520041342267e-23,-4.94077822327309e-06
EX_ile_L(e),-0.14998978077298897,-0.15
EX_ins(e),4.94077822327309e-06,0.0
EX_k(e),-3.634458856430586e-06,-3.881366192622548e-06
EX_lac_L(e),4.0125882551555186e-05,0.0
EX_leu_L(e),-0.14999367455074997,-0.15
EX_lys_L(e),-0.12132956465025992,-0.12138103383839764
EX_malt(e),0.0,0.0
EX_man(e),-0.14898032195664795,-0.14898579
EX_met_D(e),0.0,0.0
EX_met_L(e),0.0,-1.2010074433941756e-05
EX_metala(e),0.0,0.0
EX_metsox_R_L(e),0.0,0.0
EX_metsox_S_L(e),0.0,-2.4011618717045453e-05
EX_mg2(e),-0.003289323676577612,-0.003303993649865266
EX_mn2(e),-3.261936691921464e-07,-1.4519445977975791e-05
EX_mnl(e),0.0,0.0
EX_na1(e),-6.359128503679269e-30,-6.597279540505433e-09
EX_nac(e),0.998922998682106,0.9989164414123742
EX_nh4(e),6.241421161833293,6.24080398214642
EX_nmn(e),-0.9999966912550913,-1.0
EX_no3(e),-0.9999939920053209,-1.0
EX_o2(e),2.827241730758833e-24,0.0
EX_ocdca(e),-0.029687640202764987,-0.02970770783162973
EX_orn(e),-0.9999398211608042,-1.0
EX_phe_L(e),0.8588968455373613,0.8587687467888013
EX_pi(e),1.7290356899245811,1.7289935878418494
EX_pnto_R(e),-0.0010833591315793914,-0.0010835070412322286
EX_ppa(e),1.502194624877691e-05,0.0
EX_ppi(e),1.5027676336190585e-05,0.0
EX_pppn(e),0.0,0.0
EX_pro_L(e),0.00505507286443629,0.004871273703656894
EX_ptrc(e),0.9978402120515663,0.9977800332123704
EX_pydam(e),0.0,-1.2206312651100315e-23
EX_pydx(e),-0.0010589871256148525,-0.0010831749221872267
EX_pydxn(e),1.711456443846387e-23,-2.401328736031446e-05
EX_salcn(e),0.0,0.0
EX_sbt_D(e),0.0,0.0
EX_ser_L(e),-0.9999849649113628,-1.0
EX_so4(e),-1.5749786993675883e-53,-1.5015167819655277e-05
EX_srtn(e),0.0,0.0
EX_succ(e),1.5040862562515525e-05,0.0
EX_sucr(e),-0.07449015552346018,-0.07449289
EX_taur(e),0.0,0.0
EX_thm(e),-0.0010799557161890083,-0.0010799557174826383
EX_thr_L(e),-0.22499141122456634,-0.225
EX_thymd(e),0.0001181632228649462,-1.7176700020571155e-05
EX_tre(e),0.0,0.0
EX_trp_L(e),-0.08175798103015354,-0.08181818
EX_trypta(e),0.05224558159434287,0.05217574323093656
EX_ttdca(e),-0.008719180563475917,-0.008732516040002823
EX_tym(e),4.004848231919123e-05,0.0
EX_tyr_L(e),-0.9999759456749396,-1.0
EX_ura(e),0.0,-4.565901143960884e-06
EX_uri(e),-0.0759752488566307,-0.07614503558314864
EX_val_L(e),-0.17997991608376807,-0.18
EX_zn2(e),-0.0003804970224412672,-0.0003949046085700226
