,maximum,minimum
EX_2ddglcn(e),0.0,0.0
EX_2hyoxplac(e),3.2720188059397807e-23,0.0
EX_34dhphe(e),4.008038432767356e-24,0.0
EX_3hcinnm(e),-5.212386617754829e-56,0.0
EX_3hpppn(e),0.0,0.0
EX_3mop(e),-0.0675613537684312,-1.0
EX_4abut(e),-1.1782075731095023e-57,0.0
EX_4abz(e),-0.0008152820662301784,-0.0008216879083873887
EX_5htrp(e),4.008038432767356e-24,0.0
EX_Cit_Mg(e),0.0,0.0
EX_Lcyst(e),0.0,0.0
EX_ac(e),0.8965938908835602,0.8963739556912564
EX_acgam(e),-0.9999821118377068,-1.0
EX_ala_D(e),0.7642264166342416,-0.32811223705024883
EX_ala_L(e),3.81296553772867,1.450833786898587
EX_alaasp(e),0.0,0.0
EX_alagln(e),0.0,0.0
EX_alaglu(e),0.0,0.0
EX_alagly(e),0.0,0.0
EX_alahis(e),0.0,0.0
EX_alaleu(e),0.0,0.0
EX_alathr(e),0.0,0.0
EX_arbt(e),0.0,0.0
EX_asn_L(e),-0.2248567989784421,-0.225
EX_aso3(e),0.0,0.0
EX_aso4(e),0.0,0.0
EX_asp_L(e),-0.22485681180051476,-0.225
EX_bhb(e),0.0,0.0
EX_biomass(e),0.0,0.0
EX_btn(e),-3.94076720241589e-36,-3.94076720241589e-36
EX_butso3(e),0.0,-1.5251698052036084e-23
EX_ca2(e),2.804997426519751e-30,-2.6595833048269015e-07
EX_cd2(e),5.064040317475768e-31,0.0
EX_cgly(e),-4.3835939208447255e-34,-7.151710682875702e-05
EX_chol(e),6.660098423776508e-24,-2.874591995850056e-23
EX_cl(e),0.0,0.0
EX_co2(e),3.0119427714159692,2.653678849492805
EX_cobalt2(e),-0.0002739036348203875,-0.0002742944035300697
EX_cu2(e),0.0,0.0
EX_cys_L(e),-0.0009702938112940819,-0.0009702938112940831
EX_dhcinnm(e),0.0,0.0
EX_dhpppn(e),5.595171259996199e-55,5.595171259996199e-55
EX_dopa(e),4.07217704512096e-58,4.07217704512096e-58
EX_drib(e),0.0,0.0
EX_ethso3(e),0.0,0.0
EX_fe2(e),-0.00027389768411677034,-0.00027389768411677034
EX_fe3(e),0.0,0.0
EX_for(e),0.00554441162052694,0.00554441162052694
EX_fru(e),-0.14898579,-0.14898579
EX_fum(e),-1.0,-1.0
EX_galt(e),0.0,0.0
EX_gam(e),-1.0,-1.0
EX_gcald(e),0.0008216879083873887,0.0008216879083873887
EX_glc_D(e),-0.14898579,-0.14898579
EX_glcn(e),-0.14898579,-0.14898579
EX_gln_L(e),-0.09179289435145195,-0.09179289435145195
EX_glu_L(e),-8.076387652774126e-44,-8.076387652774126e-44
EX_gly(e),-1.8881593038849946e-36,-1.8881593038849946e-36
EX_glyasn(e),0.0,0.0
EX_glyasp(e),0.0,0.0
EX_glyb(e),0.0,0.0
EX_glyc(e),-1.79965486,-1.79965486
EX_glycys(e),0.0,0.0
EX_glygln(e),0.0,0.0
EX_glyglu(e),0.0,0.0
EX_glyleu(e),0.0,0.0
EX_glymet(e),0.0,0.0
EX_glyphe(e),0.0,0.0
EX_glypro(e),0.0,0.0
EX_glytyr(e),0.0,0.0
EX_gthrd(e),0.0,0.0
EX_gua(e),-0.010096305573526332,-0.010096305573526332
EX_h(e),4.200356409818908,4.200356409818908
EX_h2o(e),-4.567199192670213e-35,-4.567199192670213e-35
EX_h2s(e),2.6827502373256884e-54,2.6827502373256884e-54
EX_hexs(e),0.0,0.0
EX_his_L(e),-0.15,-0.15
EX_hista(e),0.13481323182932262,0.13481323182932262
EX_hxan(e),-0.008928956017554722,-0.008928956017554722
EX_ile_L(e),0.7797671255130062,0.7797671255130062
EX_inost(e),0.0,0.0
EX_isetac(e),3.6802253388610794e-57,3.6802253388610794e-57
EX_k(e),-5.295948387899821e-07,-5.295948387899821e-07
EX_lac_L(e),6.628189780381103,6.628189780381103
EX_leu_L(e),-0.04586557941404963,-0.04586557941404963
EX_lys_L(e),-0.02331537051291229,-0.02331537051291229
EX_malt(e),0.0,0.0
EX_malthx(e),0.0,0.0
EX_malttr(e),0.0,0.0
EX_man(e),-0.14898579,-0.14898579
EX_met_D(e),0.0,0.0
EX_met_L(e),-0.015247432767257065,-0.015247432767257065
EX_metala(e),0.0,0.0
EX_metsox_R_L(e),0.0,0.0
EX_metsox_S_L(e),0.0,0.0
EX_mg2(e),-0.000564555380494236,-0.000564555380494236
EX_mn2(e),-6.007837206525199e-07,-6.007837206525199e-07
EX_mnl(e),0.0,0.0
EX_mops(e),0.0,0.0
EX_mso3(e),0.0,0.0
EX_na1(e),-2.2053341331595255e-36,-2.2053341331595255e-36
EX_nac(e),-0.0002739097861472763,-0.0002739097861472763
EX_nh4(e),0.0,0.0
EX_no2(e),0.0,0.0
EX_o2(e),0.0,0.0
EX_phe_L(e),-0.01956309968723371,-0.01956309968723371
EX_pheme(e),-0.0002738959694624629,-0.0002738959694624629
EX_pi(e),-0.06230246281646703,-0.06230246281646703
EX_ppa(e),-7.54949046749065e-52,-7.54949046749065e-52
EX_pro_L(e),-0.02245921413803547,-0.02245921413803547
EX_pydam(e),0.0,0.0
EX_pydx(e),-0.0002739011253564989,-0.0002739011253564989
EX_pydxn(e),0.0,0.0
EX_q8(e),1.558489346089036e-52,1.558489346089036e-52
EX_rib_D(e),-0.17878295,-0.17878295
EX_salcn(e),0.0,0.0
EX_sbt_D(e),0.0,0.0
EX_ser_D(e),0.0,0.0
EX_ser_L(e),-0.8422303848480694,-0.8422303848480694
EX_so4(e),0.0,0.0
EX_srtn(e),8.14435409024192e-58,8.14435409024192e-58
EX_succ(e),0.01842060554120383,0.01842060554120383
EX_sucr(e),0.0,0.0
EX_sulfac(e),0.0,0.0
EX_taur(e),0.0,0.0
EX_thm(e),-0.0002738959694624629,-0.0002738959694624629
EX_thr_L(e),-0.04823034463342431,-0.04823034463342431
EX_tre(e),0.0,0.0
EX_trypta(e),0.0,0.0
EX_ttdca(e),-0.02080866359310331,-0.02080866359310331
EX_tym(e),0.9819030901259861,0.9819030901259861
EX_tyr_L(e),-1.0,-1.0
EX_val_L(e),-6.074365414591345e-36,-6.074365414591345e-36
EX_zn2(e),-2.7900764743513935e-07,-2.7900764743513935e-07
