,maximum,minimum
EX_12dgr180(e),-1.6359633710302502e-05,-1.6359633710302502e-05
EX_26dap_M(e),-1.269500306742437e-54,-1.269500306742437e-54
EX_2dmmq8(e),-1.7979428571187746e-05,-1.797942857118799e-05
EX_2obut(e),1.4481513301750408,1.223427466911984
EX_4abz(e),1.1745713586057465e-32,-4.3926573934541047e-23
EX_4hbz(e),0.0,0.0
EX_ac(e),-0.002553590541951639,-0.002553869166638157
EX_ala_L(e),-0.0009593334121809941,-0.0010035139156159866
EX_alaasp(e),1.4654463525497605e-22,0.0
EX_alagln(e),0.0,0.0
EX_alaglu(e),0.0,0.0
EX_alagly(e),0.0,0.0
EX_alahis(e),0.0,0.0
EX_alaleu(e),0.0,0.0
EX_alathr(e),0.0,0.0
EX_arab_L(e),0.0,-2.2481800841266485e-05
EX_arg_L(e),-0.0007757025591692598,-0.0008180005449212246
EX_asn_L(e),-0.0004448771111065054,-0.00045692152968904734
EX_asp_L(e),-0.22498616433574786,-0.225
EX_biomass(e),0.0,0.0
EX_btn(e),0.0,-1.046830186195342e-22
EX_ca2(e),6.531780893415092e-30,-2.786246865178315e-07
EX_cd2(e),2.172479500148907e-31,0.0
EX_cgly(e),-1.7979428571187746e-05,-0.0001978114456824163
EX_cit(e),7.014742758922802e-30,-2.7862468651783147e-07
EX_cl(e),-2.2209869536809675e-30,-2.2209869536809675e-30
EX_co2(e),1.4857511170151791,1.4852717241650313
EX_cobalt2(e),-1.7979428815688123e-05,-1.8195755874042673e-05
EX_csn(e),0.0,0.0
EX_cu2(e),0.0,0.0
EX_cys_L(e),1.2237019355403336,1.2232523264061033
EX_cytd(e),1.9983609784521222e-05,0.0
EX_dad_2(e),2.4289576799778896,2.427519495850315
EX_fe2(e),-6.430076490754663e-13,-8.523096013213442e-07
EX_fe3(e),0.0,0.0
EX_fol(e),-5.3938285713563246e-05,-5.3938285713563246e-05
EX_for(e),7.261571047734545e-05,2.762395693015948e-05
EX_fru(e),0.0001798481518741548,-5.9947274616103275e-05
EX_glc_D(e),0.0,-5.995048506895559e-05
EX_gln_L(e),-0.1799400346307344,-0.18
EX_glu_L(e),0.17902771188436492,0.17896276355080432
EX_gly(e),-0.44982012951555217,-0.45
EX_glyasn(e),0.0,0.0
EX_glyasp(e),1.4685999850024262e-22,0.0
EX_glyc(e),5.8336392212670374e-05,5.8336392212670374e-05
EX_glycys(e),0.0,0.0
EX_glygln(e),1.4531392765136386e-22,0.0
EX_glyglu(e),0.0,0.0
EX_glyleu(e),1.9037460287074607e-22,0.0
EX_glymet(e),0.0,0.0
EX_glyphe(e),0.0,0.0
EX_glypro(e),0.0,0.0
EX_glytyr(e),0.0,0.0
EX_gua(e),-0.00018147679841335975,-0.00018867151487028989
EX_h(e),2.7059904126849155,2.7038330594872693
EX_h2o(e),-5.8840878661261184,-5.887024195331464
EX_his_L(e),-0.00021009503240067994,-0.00023327783508134763
EX_ile_L(e),-0.0013886796901786912,-0.0014319899579502905
EX_k(e),-1.0989778280979506e-09,-4.1817515352651684e-07
EX_leu_L(e),-0.001090433411776412,-0.0011652331483391338
EX_lys_L(e),-0.0006223742027471354,-0.0007539153338272691
EX_malt(e),0.0,-8.99240759370774e-05
EX_met_L(e),-0.0002760805944936996,-0.0002856910862518523
EX_metala(e),0.0,0.0
EX_mg2(e),-1.1133292512894269e-05,-1.527593455315182e-05
EX_mn2(e),-6.640480885807446e-13,-2.8509187409254644e-07
EX_mqn8(e),-1.7979428571187743e-05,-1.7979428571187746e-05
EX_na1(e),1.1800339007447319e-26,-4.586794089169806e-13
EX_nac(e),2.4293022326551323,2.427864048544193
EX_nh4(e),4.101611610469014,3.8759300397590555
EX_o2(e),0.0,0.0
EX_ocdca(e),-0.000155563712567121,-0.000155563712567121
EX_phe_L(e),-0.0004982402884174389,-0.0005289258024348012
EX_pheme(e),-1.7979428571187746e-05,-1.7979428571187746e-05
EX_pi(e),0.0,-4.496309132166873e-05
EX_pnto_R(e),-1.7979428571187746e-05,-1.7979428571187746e-05
EX_ppa(e),0.0,0.0
EX_pro_L(e),-0.00038568225193435937,-0.00041574314677669246
EX_ptrc(e),-1.7979428571187746e-05,-1.7979428571187746e-05
EX_pydam(e),0.0,-6.442964065494863e-23
EX_pydx(e),0.0,-2.248158012889016e-05
EX_pydxn(e),0.0,-6.442964065494863e-23
EX_q8(e),7.904352820067201e-33,7.904352820067201e-33
EX_ribflv(e),-3.595885738687587e-05,-3.617544314445608e-05
EX_ser_L(e),-0.9998201404576199,-1.0
EX_sheme(e),-1.7979428571187746e-05,-1.7979428571187746e-05
EX_so4(e),0.0,0.0
EX_spmd(e),-1.7979428571187746e-05,-1.7979428571187746e-05
EX_succ(e),4.386879376906963e-06,2.020329721024434e-37
EX_thm(e),-1.7983557679143134e-05,-1.8106948008384937e-05
EX_thr_L(e),-0.0005342213552548584,-0.225
EX_thymd(e),-0.00011695573860617218,-0.00011695573860617218
EX_trp_L(e),-0.00013690597950985654,-0.0001585348398562989
EX_tyr_L(e),-0.0002951390209796391,-0.00033328808118561763
EX_ura(e),0.0,-4.4962116951546586e-05
EX_uri(e),-0.000251732984826637,-0.00031676670169414177
EX_val_L(e),0.22371656855592248,0.22363325776440138
EX_zn2(e),-6.777139468427114e-08,-1.8475192733765178e-07
