,fluxes,reduced_costs
biomass_dilution,0.12116333064880133,-0.5228098477183065
protein_biomass_to_biomass,0.05788092490950441,1.8812688848032726e-34
mRNA_biomass_to_biomass,0.00019555971793568794,0.0
tRNA_biomass_to_biomass,0.0011626989980510808,0.0
rRNA_biomass_to_biomass,0.008690758891630544,0.0
ncRNA_biomass_to_biomass,0.0,5.855491327627853e-35
tmRNA_biomass_to_biomass,0.0,5.855491327627853e-35
DNA_biomass_to_biomass,0.00717619143274232,5.855491327627853e-35
lipid_biomass_to_biomass,0.0,5.855491327627853e-35
constituent_biomass_to_biomass,0.013468213827157457,5.855491327627853e-35
prosthetic_group_biomass_to_biomass,3.096261018360704e-05,-6.817018935473055e-35
peptidoglycan_biomass_to_biomass,0.0,5.855491327627853e-35
DM_4HBA,0.0,-0.1538044309532651
DM_GCALD,0.0,0.0
DM_atp_c_,0.0,-0.013093006211127026
DM_dhptd(c),0.0,0.0
EX_12ppd_S(e),0.14898579,0.0
EX_4abz(e),0.0,0.0
EX_5mthf(e),0.0,0.0
EX_C02528(e),0.0,-5.177920113196633e-07
EX_Ser_Thr(e),0.0,0.0
EX_T_antigen(e),0.0,-0.03268383728977071
EX_Tn_antigen(e),0.0,-0.013064297373730585
EX_ac(e),13.801944039751765,0.0
EX_acald(e),0.0,-0.006545127624265981
EX_acgal(e),0.0,-0.013064815165741905
EX_acgam(e),-1.0,-0.02616388942632449
EX_acnam(e),-1.0,-0.03270458071369078
EX_ade(e),-0.014612745390248705,0.0
EX_ala_L(e),-1.0,-0.006539502547324609
EX_alaasp(e),0.0,-0.026171628246628047
EX_alagln(e),0.0,-0.003258645067399384
EX_alaglu(e),0.0,-0.0032608446533417836
EX_alagly(e),0.0,-0.00652855050634266
EX_alahis(e),0.0,0.0
EX_alaleu(e),0.0,0.0
EX_alathr(e),0.0,-0.013072624954752575
EX_arab_L(e),0.00201572,0.0
EX_arabinogal(e),-2.191e-05,-11.22279627725828
EX_arabttr(e),0.0,-7.56179294346812e-07
EX_arbt(e),0.0,0.0
EX_arg_L(e),-0.041029845244701865,0.0
EX_asn_L(e),-0.02828447926110818,0.0
EX_asp_L(e),-0.225,-0.02617857286617473
EX_biomass(e),0.0,0.0
EX_btn(e),0.0,0.0
EX_ca2(e),0.0,0.0
EX_cd2(e),0.0,0.0
EX_cgly(e),0.0,0.0
EX_cholate(e),0.0,-5.177920113196633e-07
EX_chtbs(e),0.0,-0.045779427758472095
EX_cl(e),0.0,0.0
EX_co2(e),0.3047131403367055,0.0
EX_cobalt2(e),-0.0009486070173913242,0.0
EX_core2(e),0.0,-0.05884720892408388
EX_core3(e),0.0,-0.03922766900804375
EX_core4(e),0.0,-0.06539104064235692
EX_core5(e),0.0,-0.02612859474746117
EX_core6(e),0.0,-0.03922766900804375
EX_core7(e),0.0,-0.02612859474746117
EX_core8(e),0.0,-0.03268383728977071
EX_cu2(e),0.0,0.0
EX_cys_L(e),-0.040325622156502025,0.0
EX_dextrin(e),0.0,-0.14391618141646037
EX_dgchol(e),0.0,-0.006536540600354885
EX_dsT_antigen(e),0.0,-0.09809196313312962
EX_etoh(e),2.3346687717343877,0.0
EX_f1a(e),0.0,-0.05884720892408388
EX_fe2(e),-1.141959432221026e-07,0.0
EX_fe3(e),0.0,0.0
EX_fol(e),0.0,0.0
EX_for(e),7.805405531284204,0.0
EX_fru(e),-0.14898579,-0.022896226276527275
EX_fuc_L(e),-0.14898579,-0.011441530147290878
EX_gal(e),-0.14898579,-0.019620057708051444
EX_gcald(e),0.0,0.0
EX_gchola(e),0.0,-0.006536540600354885
EX_glc_D(e),-0.14898579,-0.013075325836317675
EX_glcur(e),0.0,-0.026168329347059698
EX_gln_L(e),-0.18,-0.0032666351614116097
EX_glu_L(e),-0.18,-0.0032688347473540094
EX_gly(e),-0.45,-0.006536540600354885
EX_glyasn(e),0.0,0.0
EX_glyasp(e),0.0,-0.02616866629965832
EX_glyc(e),0.0,0.0
EX_glyc3p(e),-1.0,-0.0032585605738205256
EX_glycys(e),0.0,0.0
EX_glygln(e),0.0,-0.0032556831204296594
EX_glyglu(e),0.0,-0.003257882706372059
