,fluxes,reduced_costs
biomass_dilution,0.13500088259114185,-0.4749775321177169
protein_biomass_to_biomass,0.05343174395857765,9.581543951256297e-35
mRNA_biomass_to_biomass,0.00018447640303065896,0.0
tRNA_biomass_to_biomass,0.00108939819894694,-5.551930804602669e-35
rRNA_biomass_to_biomass,0.008204772194957117,9.17736807768397e-35
ncRNA_biomass_to_biomass,0.0,5.956497326337379e-35
tmRNA_biomass_to_biomass,0.0,5.956497326337379e-35
DNA_biomass_to_biomass,0.007989628052436826,5.956497326337379e-35
lipid_biomass_to_biomass,0.0,5.956497326337379e-35
constituent_biomass_to_biomass,0.034021058772322,5.956497326337379e-35
prosthetic_group_biomass_to_biomass,2.4449034170717958e-05,0.0
peptidoglycan_biomass_to_biomass,0.0,5.956497326337379e-35
DM_2HYMEPH,5.646854538004502e-57,0.0
DM_5MTR,0.0,0.0
DM_HQN,5.646854538004502e-57,0.0
DM_atp_c_,0.0,-0.012635080253298837
DM_dhptd(c),7.077161030096606e-05,0.0
DM_hcys_L[c],0.9985303580418605,0.0
EX_26dap_M(e),-0.585431147677469,0.0
EX_2dmmq8(e),-0.0004180302329434707,0.0
EX_2obut(e),-1.0,-1.792572048234115e-06
EX_4abz(e),1.3406646093850655e-39,0.0
EX_4hbz(e),0.0,0.0
EX_Lcyst(e),0.0,0.0
EX_ac(e),4.254130380174424,0.0
EX_acald(e),0.0,-0.00947136932056144
EX_acgam(e),-1.8648985114666707e-36,0.0
EX_actn_R(e),0.0,-0.0189421617142742
EX_ala_D(e),-1.0206983143948938e-34,0.0
EX_ala_L(e),-0.06697093598937938,0.0
EX_alaasp(e),0.0,0.0
EX_alagln(e),0.0,0.0
EX_alaglu(e),0.0,0.0
EX_alagly(e),0.0,0.0
EX_alahis(e),0.0,0.0
EX_alaleu(e),0.0,0.0
EX_alathr(e),0.0,0.0
EX_arab_D(e),-0.010129521223461146,0.0
EX_arbt(e),0.0,-0.03156645239064276
EX_arg_L(e),-0.039727186315453085,0.0
EX_asn_L(e),-0.225,-0.006313007346628848
EX_asp_L(e),-0.225,-0.006313470214685153
EX_biomass(e),0.0,0.0
EX_btn(e),1.3075499959029681e-25,0.0
EX_butso3(e),0.0,0.0
EX_ca2(e),0.0,0.0
EX_cd2(e),0.0,-0.03328615717002221
EX_cgly(e),-0.0004180302329434707,0.0
EX_cl(e),0.0,0.0
EX_co2(e),5.244090899712569,0.0
EX_cobalt2(e),-0.00041807134063904345,0.0
EX_csn(e),0.0,0.0
EX_cu2(e),0.0,0.0
EX_cys_L(e),-1.0,-0.0031505366523897366
EX_cytd(e),0.0,-0.012639811413641261
EX_dad_2(e),5.59120518986016e-35,0.0
EX_dextrin(e),0.0,-0.1767513011228114
EX_ethso3(e),0.0,0.0
EX_etoh(e),0.0,-0.0031557501560847104
EX_fe2(e),-8.941246336518992e-45,0.0
EX_fe3(e),-4.0812377660218085e-09,0.0
EX_fol(e),-0.0012540906988304122,0.0
EX_for(e),0.006727653675260685,0.0
EX_fru(e),-0.14898579,-0.03156440174112013
EX_fum(e),-1.0,-0.0063156179280577564
EX_galt(e),0.0,0.0
EX_gam(e),-0.006753014148974097,0.0
EX_gcald(e),0.0,0.0
EX_glc_D(e),0.0,-0.03156489608700297
EX_gln_L(e),-0.018067172344035067,0.0
EX_glu_L(e),-0.08765236627674353,0.0
EX_gly(e),-0.04346177679314296,0.0
EX_glyasn(e),0.0,0.0
EX_glyasp(e),0.0,0.0
EX_glyb(e),0.0,0.0
EX_glyc(e),-1.79965486,-0.009463758066743719
EX_glyc3p(e),-1.0,-0.02209942902419217
EX_glycys(e),0.0,0.0
EX_glygln(e),0.0,0.0
EX_glyglu(e),0.0,0.0
EX_glyleu(e),0.0,-0.0031599453051084003
EX_glymet(e),0.0,0.0
EX_glyphe(e),0.0,0.0
EX_glypro(e),0.0,0.0
EX_glytyr(e),0.0,0.0
EX_gua(e),-0.014387839339138637,0.0
EX_h(e),-1.0,-0.003155321002713512
EX_h2o(e),1.6868239660917983,0.0
EX_hexs(e),0.0,0.0
EX_hg2(e),0.0,0.0
EX_his_L(e),-0.019870705283114982,0.0
EX_hxan(e),-0.013454542954420176,0.0
EX_inost(e),0.0,0.0
EX_isetac(e),0.0,0.0
EX_k(e),-6.035169559036851e-07,0.0
EX_lac_L(e),1.684011132154146,0.0
EX_leu_L(e),-0.0767553152840841,0.0
EX_lys_L(e),0.5550641288242224,0.0
EX_malt(e),-0.07449289,-0.0631284270910788
EX_man(e),-0.14898579,-0.03156520620305238
EX_met_D(e),0.0,0.0
EX_met_L(e),-0.026341859082588917,0.0
EX_metala(e),0.0,0.0
EX_metsox_R_L(e),0.0,0.0
EX_metsox_S_L(e),0.0,0.0
EX_mg2(e),-0.00093678734310216,0.0
EX_mn2(e),-9.138999141460644e-07,0.0
EX_mnl(e),0.0,0.0
EX_mops(e),0.0,0.0
EX_mqn8(e),-0.0004180302329434707,0.0
EX_mso3(e),0.0,0.0
EX_na1(e),1.4180189407199613e-51,0.0
EX_nac(e),-0.00041805691505375313,0.0
EX_nh4(e),3.516181777299328,0.0
EX_no2(e),-1.0,-0.015794460875195038
EX_no3(e),-1.0,-0.028427207541526344
EX_o2(e),0.0,-0.0926624953907629
EX_ocdca(e),-0.011499915182643827,0.0
EX_orn(e),-0.0004180302329434707,0.0
EX_pb(e),0.0,0.0
EX_phe_L(e),0.9588593160684596,0.0
EX_pheme(e),-0.0004180302329434707,0.0
EX_pi(e),0.9025982252940291,0.0
EX_pnto_R(e),-0.0004180302329434707,0.0
EX_ppa(e),-1.3531242887630832e-56,0.0
EX_ppi(e),0.0,-0.0031548906725480212
EX_pro_L(e),-0.0420096189704519,0.0
EX_pydam(e),0.0,0.0
EX_pydx(e),-0.0004183278498797686,0.0
EX_pydxn(e),0.0,0.0
EX_q8(e),0.0,0.0
EX_ribflv(e),-0.0008366083991788184,0.0
EX_salcn(e),0.0,-0.03156645239064276
EX_sbt_D(e),0.0,0.0
EX_ser_D(e),0.0,0.0
EX_ser_L(e),-1.0,-0.006312192823578519
EX_sheme(e),-0.0004180302329434707,0.0
EX_so4(e),0.0,0.0
EX_spmd(e),-0.0004180302329434707,0.0
EX_succ(e),1.2538786781387374,0.0
EX_sucr(e),-0.07449289,-0.06312870306158555
EX_sulfac(e),0.0,0.0
EX_taur(e),0.0,0.0
EX_thm(e),-0.0004180380957760856,0.0
EX_thr_L(e),-0.10882511767666775,0.0
EX_thymd(e),0.0,0.0
EX_tre(e),-0.07449289,-0.06312852846850825
