,fluxes,reduced_costs
biomass_dilution,0.36639795464154545,-0.4313165724557998
protein_biomass_to_biomass,0.1347111160895239,9.807467062671063e-35
mRNA_biomass_to_biomass,0.0006543031230280437,5.185608095909211e-35
tRNA_biomass_to_biomass,0.003963039099818764,-5.022302464445988e-35
rRNA_biomass_to_biomass,0.017312402674063254,0.0
ncRNA_biomass_to_biomass,0.0,0.0
tmRNA_biomass_to_biomass,0.0,0.0
DNA_biomass_to_biomass,0.019687150588592127,0.0
lipid_biomass_to_biomass,0.0,0.0
constituent_biomass_to_biomass,0.11420586701426443,0.0
prosthetic_group_biomass_to_biomass,8.907325189773553e-05,-6.620819631978709e-35
peptidoglycan_biomass_to_biomass,0.0,0.0
DM_2HYMEPH,0.0,0.0
DM_5DRIB,0.0,-0.04657813909627254
DM_5MTR,0.0,-0.053314135348132334
DM_atp_c_,0.0,-0.010110789876706324
DM_dad_5,0.0,-0.015010716812036555
DM_dhptd(c),0.009041227935320901,0.0
DM_hcys_L[c],0.0,-0.005056624862222151
EX_12dgr180(e),-0.0026470053835123807,0.0
EX_26dap_M(e),-0.8626905753206194,9.681747433425318e-35
EX_3mop(e),-1.0,-0.0029486409362390322
EX_4abut(e),0.10040693380035559,0.0
EX_4abz(e),-0.008727269521402434,0.0
EX_4hbz(e),0.0,0.0
EX_Cit_Mg(e),0.0,0.0
EX_ac(e),7.917469213306933,0.0
EX_acald(e),0.0,-0.007152244097763304
EX_acgam(e),-1.0,-0.02461462264042521
EX_actn_R(e),0.0,-0.01430123212533389
EX_adn(e),-1.0,-0.004044249884555392
EX_adocbl(e),-0.0029090898404674783,0.0
EX_ala_D(e),-1.0,-0.006720666295232731
EX_ala_L(e),-1.0,-0.006720509237217361
EX_alaasp(e),0.0,-0.013448622196873958
EX_alagln(e),0.0,-0.006716796460302414
EX_alaglu(e),0.0,-0.00671736010067375
EX_alagly(e),0.0,-0.0016599526263373788
EX_alahis(e),0.0,-0.001663442466513569
EX_alaleu(e),0.0,-0.0016668991005033505
EX_alathr(e),0.0,-0.008808154928602555
EX_arab_L(e),-0.17878295,-0.008640734467695484
EX_arabttr(e),0.0,-0.025920887152137206
EX_arbt(e),0.0,0.0
EX_arg_L(e),-0.08062523793825069,0.0
EX_arsenb(e),0.0,0.0
EX_asn_L(e),-0.225,-0.011775077325719887
EX_aso3(e),0.0,0.0
EX_aso4(e),0.0,0.0
EX_asp_L(e),-0.225,-0.011781621134160722
EX_biomass(e),0.0,0.0
EX_btn(e),0.0,0.0
EX_but(e),0.0,-0.0041958915954250515
EX_ca2(e),0.0,0.0
EX_cbl1(e),0.0,0.0
EX_cbl2(e),0.0,0.0
EX_cd2(e),0.0,-0.035105676718303794
EX_cellb(e),-0.07449289,-0.06727690480487761
EX_cgly(e),-1.0,-0.004609068035365697
EX_chol(e),-1.3183433529346338e-35,0.0
EX_chols(e),0.0,0.0
EX_cit(e),-1.0,-0.02736540132967606
EX_cl(e),-4.3543889644535975e-06,0.0
EX_co2(e),0.0,-0.0025339956681900695
EX_cobalt2(e),-0.0029092580390951044,0.0
EX_crn(e),0.0,0.0
EX_cro4(e),0.0,0.0
EX_ctbt(e),0.0,0.0
EX_cu2(e),0.0,0.0
EX_cys_L(e),-1.0,-0.009669624646245678
EX_cytd(e),0.0,-0.022754283669220565
EX_dad_2(e),0.955603072930409,0.0
EX_dcyt(e),1.649758774856239e-24,0.0
EX_dgsn(e),-0.03855463608192872,0.0
EX_din(e),0.0,0.0
EX_drib(e),-0.17878295,-0.01386020376547085
EX_duri(e),3.0074895906293374e-23,2.7805795035582594e-35
EX_etoh(e),0.0,-0.004196337248933203
EX_fe2(e),0.0,0.0
EX_fe3(e),-0.0029125499268571543,0.0
EX_fru(e),-0.14898579,-0.033641522389816374
EX_fum(e),-1.0,-0.011789303589153657
EX_gal(e),-0.14898579,-0.028574424830535322
EX_galctn_D(e),0.0,0.0
EX_galt(e),0.0,-0.03069241726946123
EX_gam(e),-1.0,-0.033635161708014484
EX_gbbtn(e),0.0,0.0
EX_gcald(e),0.0,-0.020189794955915226
EX_glc_D(e),0.0,-0.03364063584747997
EX_glcn(e),-0.14898579,-0.02760819854799867
EX_gln_L(e),-0.18,-0.005050596466403008
EX_glu_L(e),-0.18,-0.0050531165653463495
EX_gly(e),0.9813269479684258,0.0
EX_glyasn(e),0.0,-0.006714520714839906
EX_glyasp(e),0.0,-0.006721865592094571
EX_glyb(e),-2.6825315832894014e-35,0.0
EX_glyc(e),-1.79965486,-0.0138631031317427
EX_glyc3p(e),-1.0,-0.023975440439824466
EX_glycys(e),0.0,-0.004609068035365697
EX_glygln(e),2.8133463634107984e-23,0.0
EX_glyglu(e),2.8133463634107984e-23,7.793531112460555e-40
EX_glyleu(e),0.0,-0.002526383881445784
EX_glymet(e),0.0,0.0
EX_glyphe(e),0.0,0.0
EX_glypro(e),0.0,0.0
EX_glytyr(e),0.0,0.0
EX_gua(e),0.0,0.0
EX_h(e),15.806716704075471,0.0
EX_h2o(e),-1.122362715896547,0.0
EX_h2s(e),1.9873134215223318,0.0
EX_hg2(e),0.0,0.0
EX_his_L(e),-0.054876541896089995,0.0
EX_hxan(e),0.0,0.0
EX_icit[e],0.0,-0.027361510761135528
EX_ile_L(e),0.763117422065935,0.0
EX_inost(e),0.0,0.0
EX_ins(e),0.0,-0.0015312042401263355
EX_k(e),-3.2582230495208905e-07,0.0
EX_lac_L(e),0.0,-0.006731409407326078
EX_leu_L(e),-0.15,-1.9810770939781572e-06
EX_lys_L(e),0.7364837186405687,0.0
EX_mal_L(e),0.0,-0.011786518958237823
EX_malt(e),-0.07449289,-0.057156641992515876
EX_malthx(e),0.0,0.0
EX_malttr(e),0.0,0.0
EX_man(e),-0.14898579,-0.03364057235159832
EX_met_D(e),0.0,0.0
EX_met_L(e),-0.07006187941214295,0.0
EX_metala(e),0.0,-0.001663442466513569
EX_metsox_R_L(e),0.0,0.0
EX_metsox_S_L(e),0.0,0.0
EX_mg2(e),-0.003398351610112975,0.0
EX_mn2(e),-1.2163428578688635e-05,0.0
EX_mnl(e),-0.14898579,-0.030690164770728674
EX_na1(e),0.0,0.0
