,fluxes,reduced_costs
biomass_dilution,0.2693123664726551,-0.3851013906741782
protein_biomass_to_biomass,0.10440337555948276,0.0
mRNA_biomass_to_biomass,0.0004638077490426683,0.0
tRNA_biomass_to_biomass,0.002807782161535926,0.0
rRNA_biomass_to_biomass,0.019508257833314557,4.5963070089514944e-35
ncRNA_biomass_to_biomass,0.0,0.0
tmRNA_biomass_to_biomass,0.0,0.0
DNA_biomass_to_biomass,0.015470882337394682,0.0
lipid_biomass_to_biomass,0.0,0.0
constituent_biomass_to_biomass,0.06786838479884508,0.0
prosthetic_group_biomass_to_biomass,6.297728083037448e-05,0.0
peptidoglycan_biomass_to_biomass,0.0,0.0
DM_5DRIB,0.0,-0.03643401095221426
DM_atp_c_,0.0,-0.012609645476887652
DM_dhptd(c),5.2696291994058873e-36,0.0
DM_hcys_L[c],0.0,-0.011317155483497524
EX_12ppd_S(e),0.14898579,0.0
EX_26dap_M(e),-7.439249252850146e-57,0.0
EX_2hyoxplac(e),0.0,-0.06282447236093756
EX_34dhpha(e),0.0,-0.05586479000706621
EX_34dhphe(e),0.0,-0.0012881643348303605
EX_3hphac(e),-7.439249252850146e-58,0.0
EX_3mop(e),-0.08865459652594679,0.0
EX_4abz(e),-0.0025017772283477293,0.0
EX_4hoxpacd(e),0.0,0.0
EX_5htrp(e),0.0,-0.0012881643348303605
EX_Lcyst(e),3.010746667147509e-57,0.0
EX_ac(e),16.078062856075462,0.0
EX_acac(e),0.0,-0.007819269889603566
EX_acgam(e),9.900941572717944e-37,0.0
EX_adocbl(e),-0.0008339500768430513,0.0
EX_akg(e),0.0,-0.009484859657931713
EX_ala_L(e),-1.0,-0.002150552667222124
EX_alaasp(e),0.0,-0.012579233230300206
EX_alagln(e),0.0,-0.00252511022694886
EX_alaglu(e),0.0,-0.0025304556838067335
EX_alagly(e),0.0,0.0
EX_alahis(e),0.0,-0.000328902796040046
EX_alaleu(e),0.0,0.0
EX_alathr(e),0.0,-0.004358243255469718
EX_alltn(e),0.0,0.0
EX_amp(e),-0.06440655338029917,0.0
EX_arab_L(e),-0.17878295,-0.015657211228965903
EX_arbt(e),0.0,0.0
EX_arg_L(e),-0.15,-0.02554200610012034
EX_asn_L(e),-0.225,-0.01604857452820034
EX_asp_L(e),-0.225,-0.016052680732983955
EX_bhb(e),0.0,-0.007835866689246641
EX_biomass(e),0.0,0.0
EX_but(e),0.0,-0.0008627874353751521
EX_butso3(e),0.0,0.0
EX_ca2(e),-4.164202466448724e-29,0.0
EX_cbl1(e),5.24397293852908e-31,0.0
EX_cbl2(e),0.0,0.0
EX_cd2(e),2.831191626095485e-58,0.0
EX_cgly(e),-0.6867681025686437,0.0
EX_cit(e),-1.0,-0.03213990024395708
EX_cl(e),6.286184272393911e-29,0.0
EX_co2(e),10.017319105546443,0.0
EX_cobalt2(e),-0.0008339728532160618,0.0
EX_csn(e),-1.0,-0.0012864425379794683
EX_cu2(e),0.0,0.0
EX_cys_L(e),-1.0,-0.0056263019850039285
EX_dopa(e),0.0,0.0
EX_drib(e),0.0,0.0
EX_ethso3(e),1.5053733335737546e-57,0.0
EX_fe2(e),-5.164922051036672e-37,0.0
EX_fe3(e),-0.0008354866430135275,0.0
EX_fru(e),-0.14898579,-0.03391251178988638
EX_fum(e),-1.0,-0.016056029788295213
EX_gal(e),-0.14898579,-0.02130876019018215
EX_galct_D(e),0.0,-0.006006534940148863
EX_galt(e),0.0,0.0
EX_gam(e),-1.0,-0.0339218326304558
EX_gcald(e),0.0,-0.011304266262800408
EX_glc_D(e),0.0,-0.03392420267076998
EX_glcn(e),-0.14898579,-0.04742085231626157
EX_glcr(e),0.0,-0.0060064767767191414
EX_gln_L(e),-0.18,-0.005998557729632608
EX_glu_L(e),-0.18,-0.0060024275715772285
EX_gly(e),0.7719620652783484,0.0
EX_glyasn(e),0.0,-0.010422272543196411
EX_glyasp(e),0.0,-0.010427854362893278
EX_glyb(e),0.0,0.0
EX_glyc(e),-1.79965486,-0.013476101885691826
EX_glyc3p(e),-1.0,-0.026082652878177442
EX_glycys(e),-1.3088814684049613e-26,0.0
EX_glygln(e),0.0,-0.00037225574462867913
EX_glyglu(e),0.0,-0.00037612558657329986
EX_glyleu(e),0.0,0.0
