,fluxes,reduced_costs
biomass_dilution,0.16497599208335922,-0.46647401456988785
protein_biomass_to_biomass,0.08317952774457459,0.0
mRNA_biomass_to_biomass,0.0003077989045318962,0.0
tRNA_biomass_to_biomass,0.0018529879408490475,0.0
rRNA_biomass_to_biomass,0.004729808603490038,0.0
ncRNA_biomass_to_biomass,0.0,6.205226357557578e-35
tmRNA_biomass_to_biomass,0.0,6.205226357557578e-35
DNA_biomass_to_biomass,0.009737936988457785,6.205226357557578e-35
lipid_biomass_to_biomass,0.0,6.205226357557578e-35
constituent_biomass_to_biomass,0.018338320066213033,6.205226357557578e-35
prosthetic_group_biomass_to_biomass,4.112747891963856e-05,0.0
peptidoglycan_biomass_to_biomass,0.0,6.205226357557578e-35
DM_2HYMEPH,0.0,0.0
DM_HQN,0.0,0.0
DM_atp_c_,0.0,-0.011470275604661248
DM_dhptd(c),7.307222046643253e-05,0.0
EX_12dhchol(e),0.0,-0.005734788462140899
EX_26dap_M(e),0.0,0.0
EX_3dhcdchol(e),0.0,-0.005734360761611478
EX_3dhchol(e),0.0,-0.005733816983407409
EX_C02528(e),0.0,0.0
EX_ac(e),3.7725405473722513,0.0
EX_acald(e),0.0,-0.005733342746372339
EX_adn(e),-1.0,-0.04776300128052858
EX_ala_L(e),-0.1251878447907122,0.0
EX_alaasp(e),0.0,-0.014324596973337525
EX_alagln(e),0.0,0.0
EX_alaglu(e),0.0,0.0
EX_alagly(e),0.0,0.0
EX_alahis(e),0.0,0.0
EX_alaleu(e),0.0,-0.0028694620111447606
EX_alathr(e),0.0,0.0
EX_arbt(e),0.0,-0.045857388412622144
EX_arg_L(e),-0.09275119865403843,0.0
EX_asn_L(e),-2.0,-0.02005649860623724
EX_asp_L(e),-2.0,-0.020058872622473238
EX_biomass(e),0.0,0.0
EX_ca2(e),0.0,0.0
EX_cd2(e),0.0,0.0
EX_cellb(e),-0.07449289,-0.09171111566105901
EX_cgly(e),0.0,0.0
EX_cholate(e),0.0,0.0
EX_cl(e),0.0,0.0
EX_co2(e),4.066609539412362,0.0
EX_cobalt2(e),-0.0012884996095932414,0.0
EX_cu2(e),0.0,0.0
EX_cys_L(e),-0.012967531741960745,0.0
EX_etoh(e),3.14435063104199,0.0
EX_fe2(e),-5.146729235259571e-09,0.0
EX_fe3(e),0.0,0.0
EX_for(e),6.923627482115678,0.0
EX_fru(e),-0.14898579,-0.034385724124700465
EX_gal(e),-0.14898579,-0.03438166074081475
EX_glc_D(e),0.0,-0.04585679293023734
EX_gln_L(e),0.0,0.0
EX_glu_L(e),-0.30536863249166796,0.0
EX_gly(e),-0.08996196605324099,0.0
EX_glyasn(e),0.0,-0.014322222957101527
EX_glyasp(e),0.0,-0.014324596973337525
EX_glyb(e),0.0,0.0
EX_glycys(e),0.0,0.0
EX_glygln(e),0.0,0.0
EX_glyglu(e),0.0,0.0
EX_glyleu(e),0.0,-0.01147245827233135
EX_glymet(e),0.0,-0.0028694713167437577
EX_glyphe(e),0.0,0.0
EX_glypro(e),0.0,0.0
EX_glytyr(e),0.0,0.0
EX_h(e),1.6540769056078193,0.0
EX_h2(e),0.0,0.0
EX_h2o(e),-9.386801452905194,0.0
EX_hg2(e),0.0,0.0
EX_his_L(e),-0.024877880909123035,0.0
EX_hxan(e),0.9692796524129536,0.0
EX_ile_L(e),-0.04318318656756485,0.0
EX_k(e),-1.2004474799778967e-06,0.0
EX_lac_D(e),0.0,-0.005730630584811913
EX_lac_L(e),0.0,-0.005731582262219409
EX_lcts(e),-0.07449289,-0.08023561414106067
EX_leu_L(e),-0.0761826139375655,0.0
EX_lys_L(e),-0.04265878069849758,0.0
EX_malt(e),-0.07449289,-0.09170983003975437
EX_man(e),-0.14898579,-0.04585695701748235
EX_met_D(e),0.0,0.0
EX_met_L(e),-0.021639697961001694,0.0
EX_metala(e),0.0,-0.0028694713167437577
EX_metsox_R_L(e),0.0,0.0
EX_metsox_S_L(e),0.0,0.0
EX_mg2(e),-0.0015665364912356293,0.0
EX_mn2(e),-5.615104351269265e-06,0.0
EX_na1(e),0.0,0.0
EX_nac(e),-0.0012886011323722222,0.0
EX_nh4(e),6.694416869511554,0.0
EX_o2(e),0.0,-0.014353523907887173
EX_orn(e),0.09275119865403843,0.0
EX_pb(e),0.0,0.0
EX_phe_L(e),-0.050248532653339104,0.0
EX_pi(e),-0.09400537865359233,0.0
EX_pnto_R(e),-0.0012883635125757855,0.0
EX_ppi(e),0.0,-1.9022389622603566e-06
EX_pro_L(e),0.0,0.0
EX_pydx(e),-0.0012883953947418084,0.0
EX_ribflv(e),-0.002578513033410372,0.0
EX_salcn(e),0.0,-0.045857388412622144
EX_ser_L(e),-0.06257160434304188,0.0
EX_so4(e),0.0,0.0
EX_thr_L(e),-0.06157127135912656,0.0
EX_trp_L(e),-0.014396882101620911,0.0
EX_tyr_L(e),-0.032757403679186774,0.0
EX_ura(e),-0.02759849664220704,0.0
EX_urea(e),0.0,0.0
EX_val_L(e),-0.10814594412472334,0.0
EX_zn2(e),-2.432818804419961e-07,0.0
translation_445975.6.peg.1,0.0,-1.118616919310199e-32
transcription_TU_445975.6.peg.1,0.0,4.575718512256514e-33
