,fluxes,reduced_costs
biomass_dilution,0.24564904050173103,-0.23142227912489718
protein_biomass_to_biomass,0.08771991737140537,4.7343162153579126e-35
mRNA_biomass_to_biomass,0.0003501811254638924,3.037492469843203e-35
tRNA_biomass_to_biomass,0.0020471811169173976,0.0
rRNA_biomass_to_biomass,0.015328766262101702,0.0
ncRNA_biomass_to_biomass,0.0,2.251578108715637e-35
tmRNA_biomass_to_biomass,0.0,2.251578108715637e-35
DNA_biomass_to_biomass,0.014245182973787268,2.251578108715637e-35
lipid_biomass_to_biomass,0.0,2.251578108715637e-35
constituent_biomass_to_biomass,0.07656855420813881,2.251578108715637e-35
prosthetic_group_biomass_to_biomass,4.680392250107838e-05,0.0
peptidoglycan_biomass_to_biomass,0.0,2.251578108715637e-35
DM_5MTR,0.0,0.0
DM_HQN,0.0,0.0
DM_atp_c_,0.0,-0.0069956695116038595
DM_dhptd(c),0.0,0.0
DM_hcys_L[c],0.00015660699840119562,-7.764111121208158e-37
EX_12dgr180(e),-0.010212318430970363,0.0
EX_13ppd(e),0.0,0.0
EX_26dap_M(e),-1.0,-0.0017434006088617507
EX_2dmmq8(e),-0.0019503796868715936,0.0
EX_2obut(e),-4.556058748958555e-38,0.0
EX_3mop(e),-0.265520536502278,0.0
EX_4abut(e),2.7364381406825995,0.0
EX_4hbz(e),0.0,0.0
EX_C02528(e),0.0,-0.0017392910415196508
EX_ac(e),13.72683744150328,0.0
EX_acald(e),0.0,-0.0029015838498762858
EX_acgam(e),-1.0,-0.016885737955810495
EX_ade(e),-0.019551685992983528,0.0
EX_ala_D(e),-0.0319440047076127,0.0
EX_ala_L(e),-0.07593346029985508,0.0
EX_alaasp(e),0.0,-0.0032256556210469196
EX_alagln(e),1.574824795547741e-23,0.0
EX_alaglu(e),0.0,0.0
EX_alagly(e),0.0,0.0
EX_alahis(e),0.0,0.0
EX_alaleu(e),0.0,0.0
EX_alathr(e),0.0,0.0
EX_arbt(e),0.0,-0.016880379278943754
EX_arg_L(e),-0.07143934757145554,0.0
EX_asn_L(e),-2.0,-0.006719400716681433
EX_asp_L(e),-2.0,-0.008461047990908202
EX_biomass(e),0.0,0.0
EX_ca2(e),0.0,0.0
EX_cd2(e),0.0,-0.012280455679293499
EX_cgly(e),-0.0019503796868715936,0.0
EX_cholate(e),0.0,-0.0017392910415196508
EX_cl(e),0.0,0.0
EX_co2(e),4.03749294628035,0.0
EX_cobalt2(e),-0.0019503796868715936,0.0
EX_csn(e),0.0,0.0
EX_cu2(e),0.0,0.0
EX_cys_L(e),-0.004019224768164794,0.0
EX_cytd(e),0.0,-0.013999594310308689
EX_dad_2(e),-0.01347749563394196,0.0
EX_dgchol(e),0.0,-0.0023271064573726595
EX_dgsn(e),-0.009655452999598023,0.0
EX_diact(e),0.0,0.0
EX_drib(e),-0.17878295,-0.004036409506404521
EX_etoh(e),0.0,-0.0005553175477635774
EX_fe2(e),-2.7633059509346927e-07,0.0
EX_fe3(e),0.0,0.0
EX_fol(e),-0.005851139060614781,0.0
EX_for(e),6.777000995534049,0.0
EX_fru(e),-0.14898579,-0.016267781985063696
EX_gal(e),-0.14898579,-0.015114528986042357
EX_galt(e),0.0,0.0
EX_gam(e),-1.0,-0.016879069723218763
EX_gcald(e),0.0,0.0
EX_gchola(e),0.0,-0.0023271064573726595
EX_glc_D(e),-0.14898579,-0.018619981517715094
EX_gln_L(e),-0.8859931159199845,4.523306498356882e-37
EX_glu_L(e),-2.0,-0.0017462155537926734
EX_gly(e),-2.0,-0.0023271064573726595
EX_glyasn(e),0.0,-0.0038090551771012937
EX_glyasp(e),0.0,-0.005550702451328064
EX_glyc(e),-1.79965486,-0.005783601852450763
EX_glycys(e),0.0,0.0
EX_glygln(e),1.591024374509685e-23,0.0
EX_glyglu(e),1.5916152154702452e-23,0.0
EX_glyleu(e),0.0,-0.0023371556192955693
EX_glymet(e),0.0,0.0
EX_glyphe(e),0.0,0.0
EX_glypro(e),0.0,0.0
EX_glytyr(e),0.0,0.0
EX_gua(e),-0.012494904803496396,0.0
EX_h(e),11.040228037521901,0.0
EX_h2o(e),-10.0,-0.0017382412592952844
EX_hg2(e),0.0,0.0
EX_his_L(e),-0.02205654782068299,0.0
EX_ile_L(e),0.13785236402500672,0.0
EX_k(e),-6.532768903384991e-07,0.0
EX_lac_D(e),0.0,-0.0011501188308412622
EX_lac_L(e),0.0,-0.0011505580244581346
EX_leu_L(e),-0.12129115106154678,0.0
EX_lys_L(e),0.9507603875909917,0.0
EX_malt(e),0.0,0.0
EX_man(e),0.0,0.0
EX_mantr(e),0.0,-0.04536927761547839
EX_met_D(e),0.0,0.0
EX_met_L(e),-0.034067999975990824,0.0
EX_metala(e),0.0,0.0
EX_metsox_R_L(e),0.0,0.0
EX_metsox_S_L(e),1.0276348540431526e-23,0.0
EX_mg2(e),-0.0018066853749683256,0.0
EX_mn2(e),-2.3985356534736355e-06,0.0
EX_mnl(e),0.0,0.0
EX_mqn8(e),-0.0019503796868715936,0.0
EX_na1(e),0.0,0.0
EX_nac(e),-0.0019504642241436043,0.0
EX_nh4(e),12.275152207040511,0.0
EX_o2(e),0.0,0.0
EX_orn(e),-0.0019503796868715936,0.0
EX_pb(e),0.0,0.0
EX_phe_L(e),-0.07064444509616101,0.0
EX_pheme(e),-0.0019503796868715936,0.0
EX_pi(e),-0.27543743334684284,0.0
EX_pnto_R(e),-0.0019509371640802802,0.0
EX_ppa(e),0.0,0.0
EX_pro_L(e),-0.02862553644654792,0.0
EX_pydam(e),0.0,0.0
EX_pydx(e),-0.001950656658912008,0.0
EX_pydxn(e),0.0,0.0
EX_q8(e),0.0,0.0
EX_rib_D(e),-0.17878295,-0.008126792932676
EX_ribflv(e),-0.003900759373743187,0.0
EX_salcn(e),0.0,-0.016880379278943754
EX_sbt_D(e),0.0,0.0
EX_ser_D(e),0.0,0.0
EX_ser_L(e),-2.0,-0.0034921164900015046
EX_sheme(e),-0.0019503796868715936,0.0
EX_so4(e),0.0,0.0
EX_spmd(e),-0.0019503796868715936,0.0
EX_stys(e),0.0,-0.06924436107971423
EX_succ(e),3.64810513994854,0.0
EX_sucr(e),-0.07449289,-0.035499010757634286
EX_taur(e),0.0,0.0
EX_tchola(e),0.0,0.0
EX_tdchola(e),0.0,0.0
EX_thm(e),-0.0019503814887277097,0.0
EX_thr_L(e),-0.06717945205590022,0.0
EX_thymd(e),0.1666363864277285,0.0
EX_tre(e),-0.07449289,-0.03549794645065442
EX_trp_L(e),-0.045431368452910334,0.0
EX_tyr_L(e),-0.027017783472729734,0.0
EX_ura(e),0.0,0.0
EX_uri(e),-0.22119389189710806,7.449452320885757e-37
EX_val_L(e),-0.11183969402674898,0.0
EX_xan(e),1.079943851756125e-23,0.0
EX_zn2(e),-6.399859397000863e-07,0.0
translation_g.2455.peg.1,4.233129111975335e-06,-5.380061573769041e-34
transcription_TU_g.2455.peg.1,6.701113894817624e-08,2.146481524283602e-33
translation_g.2455.peg.2,0.0,-1.9428224477129157e-32
transcription_TU_g.2455.peg.2,0.0,-48.97031036345581
translation_575594.3.peg.7,0.0,5.5880397110763526e-33
transcription_TU_575594.3.peg.7,0.0,-1.9931837040999498e-33
translation_g.2455.peg.10,0.0,1.3053827138658737e-32
transcription_TU_g.2455.peg.10,0.0,1.5303893173348864e-32
translation_g.2455.peg.15,9.142452637119342e-09,4.325654018119977e-33
transcription_TU_g.2455.peg.15,1.4472654808944418e-10,2.0283914690476374e-33
translation_g.2455.peg.18,0.0,-2.7765165552760534e-32
transcription_TU_g.2455.peg.18,0.0,-2.3195753766069572e-34
translation_g.2455.peg.21,9.095599973844604e-08,-6.0429920133556815e-33
transcription_TU_g.2455.peg.21,1.4398486262563123e-09,7.882492981177516e-33
translation_g.2455.peg.25,0.0,3.2230240156699065e-33
transcription_TU_g.2455.peg.25,0.0,-19.888882312129855
translation_g.2455.peg.26,0.0,-2.5576684263772724e-33
transcription_TU_g.2455.peg.26,0.0,1.6040823761800399e-32
translation_g.2455.peg.31,4.01015069365313e-06,-9.215953411877557e-33
transcription_TU_g.2455.peg.31,6.348135344497401e-08,4.469972061855909e-33
translation_g.2455.peg.33,2.1920432417726404e-11,1.033466908886956e-32
transcription_TU_g.2455.peg.33,3.4700409642429297e-13,-2.716757074489928e-33
translation_g.2455.peg.34,0.0,1.5532653294703114e-33
transcription_TU_g.2455.peg.34,0.0,-21.64778125578701
translation_g.2455.peg.44,0.0,-2.735831813152161e-32
transcription_TU_g.2455.peg.44,0.0,-65.87438716776349
translation_g.2455.peg.45,0.0,8.450810614682607e-33
transcription_TU_g.2455.peg.45,0.0,-45.37950221787294
translation_575594.3.peg.49,2.9816279751744395e-09,4.1499217362718703e-33
transcription_TU_575594.3.peg.49,4.719966749205733e-11,1.0571066141384799e-35
translation_g.2455.peg.57,0.0,8.223542744905091e-33
transcription_TU_g.2455.peg.57,0.0,-7.76510625473805e-33
