,fluxes,reduced_costs
biomass_dilution,0.398536771246093,-0.40788272291763306
protein_biomass_to_biomass,0.13954513499410676,0.0
mRNA_biomass_to_biomass,0.0007012153889539256,-7.202506084513844e-35
tRNA_biomass_to_biomass,0.004128078907872423,0.0
rRNA_biomass_to_biomass,0.030636469144925436,0.0
ncRNA_biomass_to_biomass,0.0,0.0
tmRNA_biomass_to_biomass,0.0,0.0
DNA_biomass_to_biomass,0.02071466585319409,0.0
lipid_biomass_to_biomass,0.0,0.0
constituent_biomass_to_biomass,0.12422350321729853,0.0
prosthetic_group_biomass_to_biomass,9.356530555677819e-05,0.0
peptidoglycan_biomass_to_biomass,0.0,0.0
DM_5MTR,0.0,0.0
DM_atp_c_,0.0,-0.017216934226841025
DM_dhptd(c),0.0,0.0
DM_hcys_L[c],0.0,-0.004290597693005493
EX_12dgr180(e),-0.016568289483659574,0.0
EX_12ppd_S(e),0.0,-0.007164163793284449
EX_26dap_M(e),0.0,0.0
EX_4abut(e),2.0,0.0
EX_4hbz(e),0.0,0.0
EX_4hpro(e),0.0,-0.007191956870837763
EX_C02528(e),0.0,-0.0057315483797982965
EX_ac(e),19.656018153815328,0.0
EX_acald(e),0.0,-0.00573779452827618
EX_acgam(e),-1.0,-0.04158138906648787
EX_actn_R(e),0.0,-0.011480374701100277
EX_adn(e),-1.0,-0.011456103579551827
EX_ala_D(e),-0.05182540290342493,0.0
EX_ala_L(e),-0.10156736075621614,0.0
EX_alaasp(e),2.0575970770522743e-23,0.0
EX_alagln(e),0.0,0.0
EX_alaglu(e),0.0,0.0
EX_alagly(e),2.037984362591523e-23,0.0
EX_alahis(e),0.0,0.0
EX_alaleu(e),0.0,0.0
EX_alathr(e),2.063426814384129e-23,0.0
EX_alltn(e),0.0,0.0
EX_amp(e),-0.4601793082958854,0.0
EX_arab_L(e),-0.17878295,-0.02292193536775889
EX_arbt(e),0.0,-0.043017619870889076
EX_arg_L(e),-2.0,-0.014347451250245205
EX_arsenb(e),0.0,0.0
EX_asn_L(e),-0.07697323631554012,0.0
EX_asp_L(e),-2.0,-0.004295092200218042
EX_biomass(e),0.0,0.0
EX_btn(e),0.0,0.0
EX_ca2(e),-2.2925709041132273e-07,0.0
EX_cd2(e),0.0,-0.04087972709468823
EX_cellb(e),-0.07449289,-0.09176609373480024
EX_cgly(e),0.0,0.0
EX_chol(e),-1.0,-0.005730981933895905
EX_cholate(e),0.0,-0.0057315483797982965
EX_chols(e),0.0,0.0
EX_chtbs(e),0.0,-0.06881849219647694
EX_cl(e),0.0,0.0
EX_co2(e),6.5081386962000725,0.0
EX_cobalt2(e),-0.0031642821746837605,0.0
EX_crn(e),0.0,0.0
EX_csn(e),5.378597015041192e-24,0.0
EX_ctbt(e),0.0,0.0
EX_cu2(e),0.0,0.0
EX_cys_L(e),-0.0356345329607712,0.0
EX_cytd(e),0.0,-0.02866881807614335
EX_dad_2(e),1.4031212160753928,0.0
EX_dcyt(e),0.9034918619201484,0.0
EX_dgchol(e),0.0,-0.00571082141318119
EX_dgsn(e),-0.03777516585175486,0.0
EX_din(e),0.0,0.0
EX_drib(e),-0.17878295,-0.011455780854511334
EX_duri(e),0.0,-0.0014230614489532905
EX_etha(e),0.0,-0.048763882820892716
EX_etoh(e),0.5714285443120152,0.0
EX_fe2(e),-1.900510833137461e-08,0.0
EX_fe3(e),0.0,0.0
EX_fecrm(e),0.0,0.0
EX_fol(e),-0.009492787207987812,0.0
EX_for(e),9.0044146297374,0.0
EX_fru(e),-0.14898579,-0.045871458331802985
EX_gal(e),-0.14898579,-0.031523374371488666
EX_galt(e),0.0,-0.040133475303548855
EX_gam(e),-1.0,-0.04301564347961617
EX_gbbtn(e),0.0,0.0
EX_gcald(e),0.0,-0.04014701080451325
EX_gchola(e),0.0,-0.00571082141318119
EX_glc_D(e),0.0,-0.048752243336346354
EX_gln_L(e),-0.4332893427125938,0.0
EX_glu_L(e),-2.0,-0.00429711609737198
EX_gly(e),-2.0,-0.00571082141318119
EX_glyasn(e),0.0,0.0
EX_glyasp(e),2.0575970770522743e-23,0.0
EX_glyb(e),0.0,0.0
EX_glyc(e),-1.79965486,-0.017195029471444846
EX_glycys(e),0.0,0.0
EX_glygln(e),2.0646805654636675e-23,0.0
EX_glyglu(e),2.037984362591523e-23,0.0
EX_glyleu(e),0.0,-0.004286999409516612
EX_glymet(e),2.1451848894657877e-23,0.0
EX_glyphe(e),2.0752033745615783e-23,0.0
EX_glypro(e),2.1149547117949443e-23,0.0
EX_glytyr(e),2.0970382871197927e-23,0.0
EX_gua(e),0.0,0.0
EX_h(e),11.2926686686377,0.0
EX_h2o(e),-10.0,-0.0057298452312032275
EX_hg2(e),0.0,0.0
EX_his_L(e),-0.04595517004716088,0.0
EX_hxan(e),2.2212034103231795e-23,0.0
EX_ile_L(e),0.4321443625142025,0.0
EX_ins(e),0.0,-0.0014421448143354862
EX_k(e),-9.746877648148155e-08,0.0
EX_lac_D(e),0.0,0.0
EX_lac_L(e),0.0,-0.010028281811106031
EX_lcts(e),-0.07449289,-0.08888764456409856
EX_leu_L(e),-0.1827901547722369,0.0
