,fluxes,reduced_costs
12DGR180ti,0.0005411868642711746,0.0
23DHMPO,0.0,0.0
26DAPLLAT,-0.13741755195516137,-0.0
2AHBUTI,0.0,-0.0
2INSD,0.0,0.0
2MBCOATA,0.006228518152641789,-2.7755575615628914e-17
35DACAPDH,0.26303357189313004,0.0
36DAHXI,0.26303357189313004,0.0
3ABUTCOAL,0.26303357189313004,-1.6479873021779667e-17
3BTCOAI,0.0,-0.0
3HAD100,0.0,0.0
3HAD10M11,0.0,0.0
3HAD10M12,0.006228518152641789,0.0
3HAD11M12,0.006228518152641794,0.0
3HAD120,0.0,0.0
3HAD12M13,0.0,0.0
3HAD12M14,0.006228518152641789,0.0
3HAD13M14,0.006228518152641794,0.0
3HAD140,0.0,0.0
3HAD14M15,0.0,0.0
3HAD14M16,0.006228518152641794,0.0
3HAD15M16,0.006228518152641794,0.0
3HAD160,0.0,0.0
3HAD180,0.0,0.0
3HAD40,0.0,0.0
3HAD4M5,0.0,0.0
3HAD4M6,0.006228518152641789,0.0
3HAD5M6,0.006228518152641794,0.0
3HAD60,0.0,0.0
3HAD6M7,0.0,0.0
3HAD6M8,0.006228518152641789,0.0
3HAD7M8,0.006228518152641794,0.0
3HAD80,0.0,0.0
3HAD8M10,0.006228518152641789,0.0
3HAD8M9,0.0,0.0
3HAD9M10,0.006228518152641794,0.0
3HBCD,0.0,-0.0
3HBCOAE,0.9372688836645319,0.0
3MOBS,0.0,1.1275702593849246e-17
3OAR100,0.0,-0.0
3OAR10M11,0.0,-0.0
3OAR10M12,0.006228518152641789,0.0
3OAR11M12,0.006228518152641794,0.0
3OAR120,0.0,-0.0
3OAR12M13,0.0,-0.0
3OAR12M14,0.006228518152641789,0.0
3OAR13M14,0.006228518152641794,0.0
3OAR140,0.0,-0.0
3OAR14M15,0.0,0.0
3OAR14M16,0.006228518152641794,-5.551115123125783e-17
3OAR15M16,0.006228518152641794,0.0
3OAR160,0.0,0.0
3OAR180,0.0,0.0
3OAR40,0.0,0.0
3OAR4M5,0.0,0.0
3OAR4M6,0.006228518152641789,0.0
3OAR5M6,0.006228518152641794,0.0
3OAR60,0.0,-0.0
3OAR6M7,0.0,-0.0
3OAR6M8,0.006228518152641789,5.551115123125783e-17
3OAR7M8,0.006228518152641794,0.0
3OAR80,0.0,-0.0
3OAR8M10,0.006228518152641789,0.0
3OAR8M9,0.0,-0.0
3OAR9M10,0.006228518152641794,5.551115123125783e-17
3OAS100,0.0,0.0
3OAS10M11,0.0,0.0
3OAS10M12,0.006228518152641789,-2.7755575615628914e-17
3OAS11M12,0.006228518152641794,0.0
3OAS120,0.0,0.0
3OAS12M13,0.0,0.0
3OAS12M14,0.006228518152641794,2.7755575615628914e-17
3OAS13M14,0.006228518152641794,2.7755575615628914e-17
3OAS140,0.0,-0.05711151269201431
3OAS160,0.0,0.0
3OAS180,0.0,0.0
3OAS2M3,0.0,0.0
3OAS3M4,0.006228518152641794,0.0
3OAS4M3O6,0.006228518152641789,5.551115123125783e-17
3OAS4M5,0.0,0.0
3OAS4M6,0.006228518152641789,0.0
3OAS5M6,0.006228518152641794,5.551115123125783e-17
3OAS60,0.0,0.0
3OAS6M7,0.0,0.0
3OAS6M8,0.006228518152641789,0.0
3OAS7M8,0.006228518152641794,0.0
3OAS80,0.0,0.0
3OAS8M10,0.006228518152641789,1.6653345369377348e-16
3OAS8M9,0.0,0.0
3OAS9M10,0.006228518152641794,1.1102230246251565e-16
4HTHRS,0.0,0.0
5A3OHEXCLE,0.26303357189313004,5.551115123125783e-17
5AIZCDC,0.0,1.734723475976807e-18
AACOAT,0.0,-0.03514554627200892
AACPS7,0.0,-0.07029109254401766
ACACCTr,0.0,0.0
ACACT1r,0.674235311771402,0.0
ACACT2r,0.0,-0.0
ACACT3r,0.0,-0.0
ACACT4r,0.0,-0.0
ACACT5r,0.0,-0.0
ACACT6r,0.0,-0.0
