,fluxes,reduced_costs
12DGR180ti,0.0,0.0
23DHMPO,0.0,0.0
26DAPLLAT,0.0,-6.938893903907228e-18
26DAPt2r,1.0,0.0
2AHBUTI,0.0,-0.0
2OBUTt2r,0.0551744566446624,0.0
3HAD100,0.0,0.0
3HAD120,0.0,0.0
3HAD140,0.0,0.0
3HAD160,0.0,0.0
3HAD180,0.0,0.0
3HAD40,0.0,0.0
3HAD60,0.0,0.0
3HAD80,0.0,0.0
3MOBS,0.0,5.204170427930421e-18
3OAR100,0.0,-0.0
3OAR10M11,0.0,-0.0
3OAR10M12,0.0,-0.0
3OAR11M12,0.0,-0.0
3OAR120,0.0,-0.0
3OAR12M13,0.0,-0.0
3OAR12M14,0.0,-0.0
3OAR13M14,0.0,-0.0
3OAR140,0.0,-0.0
3OAR14M15,0.0,-0.0
3OAR14M16,0.0,-0.0
3OAR15M16,0.0,-0.0
3OAR160,0.0,0.0
3OAR180,0.0,-0.0
3OAR40,0.0,-0.0
3OAR4M5,0.0,-0.0
3OAR4M6,0.0,-0.0
3OAR5M6,0.0,-0.0
3OAR60,0.0,-0.0
3OAR6M7,0.0,-0.0
3OAR6M8,0.0,-0.0
3OAR7M8,0.0,-0.0
3OAR80,0.0,-0.0
3OAR8M10,0.0,-0.0
3OAR8M9,0.0,-0.0
3OAR9M10,0.0,-0.0
3OAS100,0.0,0.0
3OAS120,0.0,0.0
3OAS140,0.0,-0.09912659704037584
3OAS160,0.0,0.0
3OAS180,0.0,-0.09912659704037585
3OAS60,0.0,0.0
3OAS80,0.0,0.0
4ABZt2,0.0,0.0
4HTHRS,0.0,0.0
4NTPPH2,0.0,0.0
5AIZCDC,0.0,-0.03304219901345862
5MTHCYST,0.0,3.2959746043559335e-17
6P3HXI,0.0,-0.0
6PHBG,0.0,0.0
7AHSDH,0.0,0.0
7AHSDHe,0.0,-0.0
AACPS6,0.0,4.163336342344337e-17
AACPS7,0.0,6.938893903907228e-18
AADSACYCL,0.0,0.0
AB6P3HXLL,0.0,-0.0
ABTOXy,0.0,-0.0
ACALD,0.0,0.0
ACALDt,0.0,0.0
ACCOACL,0.0,0.0
ACGAMT,0.0,0.0
ACGK,0.05629141963177076,0.0
ACGS,0.0,-5.204170427930421e-18
ACHBPL,0.0551744566446624,0.0
ACKr,-10.325003540128717,-0.0
ACLS_a,0.0551744566446624,0.0
ACLS_b,0.0,0.0
ACOAAGPAT140,0.0,0.0
ACOAAGPAT160,0.0,0.0
ACOAAGPAT180,0.0,0.0
ACOAAGPATAI15,0.0,0.0
ACOAAGPATAI17,0.0,0.0
ACOAAGPATI14,0.0,0.0
ACOAAGPATI15,0.0,0.0
ACOAAGPATI16,0.0,0.0
ACOAAGPATI17,0.0,0.0
ACOATA,0.0,-0.0
ACOCT,0.0,0.0
ACONT,0.0,-0.0
ACONTa,0.0,0.0
ACONTb,0.0,-0.0
ACOTA,-0.05629141963177076,-0.0
ACPS1,0.001524966914602111,0.0
ACYP,0.0,-0.03304219901345862
ACYP_2,0.0,-0.03304219901345859
ACt2r,-10.325003540128717,-0.0
ADA,0.0,-0.03304219901345862
ADCS,0.0,0.0
ADEt2r,0.04313468917382979,0.0
ADK1,0.5480917459869278,0.0
ADK10,-0.0022938748618115345,-0.0
ADK11,0.0,0.0
ADK2,0.0,-0.0
ADK3,0.0,0.0
ADK5,-0.2016889130519605,-0.0
ADK7,0.0,0.0
ADK8,0.0,0.0
ADK9,0.0,-0.0
ADNUC,0.0,-0.09912659704037555
ADPRDP,0.0,-0.19825319408075132
ADPT,0.04313468917382979,0.0
ADSL1r,0.0,-1.3877787807814457e-17
ADSL2r,0.0,0.0
ADSS,0.0,0.0
AGPAT120,0.0,0.0
AGPAT140,0.0,0.0
AGPAT141,0.0,0.0
AGPAT160,0.0,0.0
AGPAT161,0.0,0.0
AGPAT180,0.0,0.0
AGPAT181,0.0,0.0
AGPR,-0.05629141963177076,-1.3877787807814457e-17
AHCYSNS_r,0.0,3.469446951953614e-18
AHEXASE3,0.0,-0.0
AHMMPS,0.0,-0.08260549753364707
AHSERL2,0.0,-0.06608439802691725
AHSERL3,0.0,0.0
AICART,0.0,0.0
AIRC4,0.0,3.469446951953614e-18
AKGS,0.0,-0.03304219901345862
AKP1,0.0,-0.2478164926009401
ALAALA,0.01805808902025057,6.938893903907228e-18
ALAASP1c,0.0,0.0
ALAASPabc,0.0,6.938893903907228e-18
ALACI,0.0,-0.0
ALAGLN1c,0.0,0.0
ALAGLNabc,0.0,6.938893903907228e-18
ALAGLU1c,0.0,0.0
ALAGLUabc,0.0,6.938893903907228e-18
ALAGLY1c,0.0,-1.734723475976807e-18
ALAGLYabc,0.0,1.3877787807814457e-17
ALAHIS1c,0.0,-0.0
ALAHISabc,0.0,1.3877787807814457e-17
ALALEU1c,0.0,0.0
ALALEUabc,0.0,6.938893903907228e-18
ALAR,0.03611617804050114,0.0
ALATHR1c,0.0,0.0
ALATHRabc,0.0,6.938893903907228e-18
ALAt2r,0.15182260820295618,0.0
ALCD19,0.0,0.0
ALCD2x,-0.17683585301218907,-0.0
ALKP,0.0,0.0
ALLTNRS,0.0,0.0
ALLTNS,0.0,0.0
AMALT1,0.0,0.0
AMALT2,0.0,0.0
AMALT3,0.0,0.0
AMALT4,0.0,-1.1102230246251565e-16
AMAMTi,0.0,0.0
AMOPBHL,0.0,0.0
AMPMS2,0.0,-0.0826054975336471
AMPTASECG,0.0,-1.734723475976807e-18
AMPTASEGC,0.0,0.0
AMY1e,0.25733909,2.7755575615628914e-17
AMYLOPECTe,1.567e-05,0.0
ANPRT,0.0,-2.7755575615628914e-17
ANS,0.0,-0.16521099506729275
ANS2,0.0,-0.16521099506729275
AOBUTDs,0.0,0.0
AOXHEXCYCL,0.0,-0.0
ARABASE3e,0.0,0.0
ARAI,0.17878295,0.0
ARBTpts,0.0,0.0
ARBabc,0.0,-0.016521099506729295
ARBt2r,0.17878295,1.734723475976807e-18
ARGSL,0.05629141963177076,1.3877787807814457e-17
ARGSSr,0.05629141963177076,-3.469446951953614e-17
ASAD,0.0,-1.3877787807814457e-17
ASNS1,0.0,-0.06608439802691718
ASNt2r,0.225,1.734723475976807e-18
ASPCT,0.0,-0.1486898955605637
ASPKi,0.0,0.0
ASPO1,0.0,0.0
ASPO5,0.0,1.3877787807814457e-17
ASPO6,0.0,0.0
ASPO7,0.0,0.0
ASPT,0.007240949014730429,0.0
ASPTA,1.268598745226142,0.0
ASPt2r,0.225,1.734723475976807e-18
ATPPRT,0.0,0.0
ATPS4,0.0,-0.03304219901345867
BACCLi,0.0,0.0
BGLA,0.0,0.0
BGLAr,0.0,-0.0
BIACt1,0.0,-0.0
BIACt4,0.0,1.734723475976807e-18
BPNT,0.001524966914602111,1.3877787807814457e-17
BTNCLi,0.0,-0.561717383228797
BTNabc,0.0,-0.033042199013458604
CA2abc,0.001524966914602111,6.938893903907228e-18
CBMTHL2,0.0,-0.0
CBPS,0.05629141963177076,0.0
CD2abc1,0.0,4.163336342344337e-17
CD2t6r,0.0,-0.0
CDCA7aHSDHe,0.0,-0.0
CDPMEK,0.19863897922275628,2.2551405187698492e-17
CGLYabc,0.0,2.7755575615628914e-17
CHORM,0.0,0.0
CHORS,0.0,0.0
CMLDC,0.0,0.0
CO2t,-1.619410548645512,-0.0
COBALTt5,-0.001524966914602111,-0.0
CPPPGO,0.0,0.0
CSNt2,0.0,0.0
CTPS1,0.02765596450615325,0.0
CTPS2,0.0,1.3877787807814457e-17
CYSDS,0.0,0.0
CYSS,0.0,-0.06608439802691725
CYSS3r,0.0,-0.0
CYSTGL,0.0,0.0
CYSTL,0.0,-0.03304219901345863
CYSTS,0.0,0.0
CYSt2r,0.020425347569222128,0.0
CYTDK3,0.0,-6.938893903907228e-18
CYTDt2r,0.0,-5.204170427930421e-18
CYTK1,0.2016889130519605,0.0
CYTK2,0.0,-0.0
Cuabc,0.001524966914602111,6.938893903907228e-18
Cut1,0.0,-0.06608439802691722
DADA,0.0,0.0
DADNt2r,0.0,-0.0
DAPDA,0.0,-0.0
DAPDC,0.9819419109797495,0.0
DAPE,0.0,0.0
DASYN120,0.0,-0.13216879605383441
DASYN140,0.0,2.0816681711721685e-17
DASYN141,0.0,0.0
DASYN160,0.0,-0.13216879605383441
DASYN161,0.0,0.0
DASYN180,0.0,-0.330421990134587
DASYN181,0.0,0.0
DASYNAI15,0.0,-6.938893903907228e-18
DASYNAI17,0.0,0.0
DASYNI14,0.0,-6.938893903907228e-18
DASYNI15,0.0,-6.938893903907228e-18
DASYNI16,0.0,-6.938893903907228e-18
DASYNI17,0.0,0.0
DCTPD,0.0,-0.033042199013458604
DCTPD2,0.0,-0.03304219901345862
DDGLK,0.0,-5.204170427930421e-18
DDPA,0.0,-0.23129539309421113
DEXTRINASE,0.0,0.0
DEXTRINabc,0.0,6.938893903907228e-18
DGK1,0.0,0.0
DGSNt2r,0.0,-0.0
DHAD1,0.0,-0.016521099506729267
DHAD2,0.0551744566446624,0.0
DHDPRy,0.0,1.3877787807814457e-17
DHDPS,0.0,-0.06608439802691718
DHFOR2,-0.6379251069771599,-0.0
DHFR,0.6402189818389714,0.0
DHFS,0.0,-0.049563298520187926
DHNAOPT,0.0,-0.0
DHNAOT4,0.0,0.0
DHNPA,0.0,0.0
DHORD2,0.0,0.0
DHORD5,0.0,0.0
DHORDfum,0.0,0.0
DHORDi,0.0,0.0
DHORTS,0.0,1.734723475976807e-18
DHPS,0.0,0.0
DHQS,0.0,0.0
DHQTi,0.0,0.0
DMATT,0.01805808902025057,-6.938893903907228e-18
DMPPS,0.0,0.0
DMPPS2r,0.01805808902025057,0.0
DM_2HYMEPH,0.0,0.0
DM_4HBA,0.0,0.0
DM_GCALD,0.0,0.0
DM_atp_c_,0.0,-0.033042199013458604
DM_dhptd(c),0.0,0.0
DPCOAK,0.0030499338292042195,-5.204170427930421e-18
DPRr,0.0,-0.0
DRBK,0.0,-5.204170427930421e-18
DTMPK,0.0022938748618115345,0.0
DUTPDP,0.0,-0.06608439802691721
DXPRIr,0.19863897922275628,0.0
DXPS,0.19863897922275628,0.0
E4PD,0.0,-0.0
EHGLAT,0.0,0.0
ENO,4.044044789909058,0.0
ETOHt,-0.17683585301218907,-0.0
EX_12dgr180(e),0.0,-0.0
EX_26dap_M(e),-1.0,-0.01652109950672932
EX_2obut(e),-0.0551744566446624,-0.0
EX_4abz(e),0.0,-0.0
EX_5mthf(e),0.6379251069771599,0.0
EX_7dhcdchol(e),0.0,-0.01652109950672931
EX_7ocholate(e),0.0,-0.01652109950672931
EX_C02528(e),0.0,0.0
EX_ac(e),10.325003540128717,0.0
EX_acald(e),0.0,-0.01652109950672931
EX_ade(e),-0.04313468917382979,-0.0
EX_ala_L(e),-0.15182260820295618,-0.0
EX_alaasp(e),0.0,-0.06608439802691722
EX_alagln(e),0.0,-0.016521099506729323
EX_alaglu(e),0.0,-0.016521099506729323
EX_alagly(e),0.0,0.0
EX_alahis(e),0.0,0.0
EX_alaleu(e),0.0,-0.016521099506729323
EX_alathr(e),0.0,-0.016521099506729323
EX_amylopect900(e),-1.567e-05,-79.30127763230144
EX_arab_L(e),-0.17878295,-0.06608439802691805
EX_arabttr(e),0.0,-0.19825319408075415
EX_arbt(e),0.0,0.0
EX_asn_L(e),-0.225,-0.0660843980269172
EX_asp_L(e),-0.225,-0.0660843980269172
EX_biomass(e),0.19527324949446961,0.0
EX_btn(e),0.0,-0.0
EX_ca2(e),-0.001524966914602111,-0.0
EX_cd2(e),0.0,0.0
EX_cgly(e),0.0,-0.0
EX_cholate(e),0.0,0.0
EX_cl(e),-0.001524966914602111,-0.0
EX_co2(e),1.619410548645512,0.0
EX_cobalt2(e),-0.001524966914602111,-0.0
EX_csn(e),0.0,-0.0
EX_cu2(e),-0.001524966914602111,-0.0
EX_cys_L(e),-0.020425347569222128,-0.0
EX_cytd(e),0.0,-0.19825319408075226
EX_dad_2(e),0.0,0.0
EX_dextrin(e),0.0,-0.5617173832288015
EX_dgchol(e),0.0,0.0
EX_dgsn(e),0.0,-0.0
EX_etoh(e),0.17683585301218907,0.0
EX_fe2(e),-0.001524966914602111,-0.0
EX_fe3(e),-0.001524966914602111,-0.0
EX_fol(e),-0.6379251069771599,-0.0
EX_for(e),3.550792881763077,0.0
EX_fru(e),-0.14898579,-0.08260549753364736
EX_gal(e),-0.14898579,-0.06608439802691804
EX_gchola(e),0.0,0.0
EX_glc_D(e),-0.14898579,-0.06608439802691807
EX_gln_L(e),0.0,-0.0
EX_glu_L(e),-0.18,-0.0165210995067293
EX_gly(e),0.0,1.0408340855860843e-17
