,fluxes,reduced_costs
biomass_dilution,0.18497994414564273,-0.5347523661773279
protein_biomass_to_biomass,0.06648601255297562,-6.269278861520274e-35
mRNA_biomass_to_biomass,0.0002462007639532538,-5.601239087299587e-35
tRNA_biomass_to_biomass,0.0014639374253119749,0.0
rRNA_biomass_to_biomass,0.010795145590793814,0.0
ncRNA_biomass_to_biomass,0.0,-5.962152138315025e-35
tmRNA_biomass_to_biomass,0.0,-5.962152138315025e-35
DNA_biomass_to_biomass,0.010889069955817003,-5.962152138315025e-35
lipid_biomass_to_biomass,0.0,-5.962152138315025e-35
constituent_biomass_to_biomass,0.057658059041489816,-5.962152138315025e-35
prosthetic_group_biomass_to_biomass,4.313675425245165e-05,6.823431218622257e-35
peptidoglycan_biomass_to_biomass,0.0,-5.962152138315025e-35
DM_5MTR,0.0,-0.07871821573665302
DM_HQN,0.0,0.0
DM_atp_c_,0.0,-0.013691825608285631
DM_btn,0.0,0.0
DM_clpn180(c),0.0,-0.12321860878002751
DM_clpnai17(c),0.0,-0.534078530623665
DM_clpni17(c),0.0,-0.534078530623665
DM_dad_5,0.0,-0.09923828024264957
DM_dhptd(c),0.004531509969945851,0.0
EX_12dgr180(e),-0.007690134221977976,0.0
EX_12ppd_S(e),0.14898579,0.0
EX_4abut(e),0.18,0.0
EX_C02528(e),0.0,-7.905125818189852e-07
EX_ac(e),7.218391316798742,0.0
EX_acald(e),0.0,-0.006845802106671885
EX_acgam(e),-1.0,-0.04445776299374703
EX_actn_R(e),0.0,-0.013687491220868367
EX_adocbl(e),-0.0014695039086650619,0.0
EX_ala_D(e),-1.0,-0.006831102514908308
EX_ala_L(e),-1.0,-0.006833102284427673
EX_alaasp(e),0.0,-0.010238933361535418
EX_alagln(e),0.0,-0.003403687114020564
EX_alaglu(e),0.0,-0.003408475770493052
EX_alagly(e),0.0,-0.006819559373098533
EX_alahis(e),2.4749793373167125e-23,0.0
EX_alaleu(e),2.4097200161807693e-23,0.0
EX_alathr(e),0.0,-0.013663403480260147
EX_alltn(e),0.0,0.0
EX_arab_L(e),0.0,0.0
EX_arbt(e),0.0,-0.041040627901220955
EX_arg_L(e),-0.03429143961593968,0.0
EX_arsenb(e),0.0,0.0
EX_asn_L(e),-0.225,-0.010245798530937019
EX_aso3(e),0.0,0.0
EX_aso4(e),0.0,0.0
EX_asp_L(e),-0.225,-0.01025130051287117
EX_biomass(e),0.0,0.0
EX_btn(e),0.0,0.0
EX_but(e),0.0,0.0
EX_ca2(e),0.0,0.0
EX_cbl1(e),0.0,0.0
EX_cbl2(e),0.0,0.0
EX_cd2(e),0.0,-0.02653772830323334
EX_cellb(e),-0.07449289,-0.08207791614494268
EX_cgly(e),0.0,0.0
EX_chol(e),0.0,0.0
EX_cholate(e),0.0,-7.905125818189852e-07
EX_chols(e),0.0,0.0
EX_cl(e),0.0,0.0
EX_co2(e),0.6190520419768422,0.0
EX_cobalt2(e),-0.0014687456533628365,0.0
EX_crn(e),0.0,0.0
EX_csn(e),-0.03999735874212031,0.0
EX_ctbt(e),0.0,0.0
EX_cu2(e),0.0,0.0
EX_cys_L(e),-1.2070754510568857e-05,0.0
EX_ddca(e),0.0,0.0
EX_dextrin(e),0.0,-0.2325290881142121
EX_dgchol(e),0.0,-0.006831006400979455
EX_etha(e),0.0,-0.0034196799685192467
EX_etoh(e),5.5926270352968785,0.0
EX_fe2(e),-0.001468816130157368,0.0
EX_fe3(e),0.0,0.0
EX_for(e),11.27817319845889,0.0
EX_fru(e),-0.14898579,-0.04104226235567769
EX_galt(e),0.0,-0.0341972681663688
EX_gam(e),-1.0,-0.04103745726309735
EX_gbbtn(e),0.0,0.0
EX_gcald(e),0.0044060557875994786,0.0
EX_gchola(e),0.0,-0.006831006400979455
EX_glc_D(e),-0.14898579,-0.041041237982049235
EX_gln_L(e),-0.18,-0.0034160542653563163
EX_glu_L(e),-0.18,-0.0034196271110436167
EX_gly(e),-0.45,-0.006831006400979455
EX_glyasn(e),0.0,-0.010232255619607878
EX_glyasp(e),0.0,-0.01023775760154203
EX_glyb(e),0.0,0.0
EX_glyc(e),-2.0,-0.013672887108960734
EX_glycys(e),0.0,0.0
EX_glygln(e),0.0,-0.003402511354027176
EX_glyglu(e),0.0,-0.0034073000104996643
EX_glyleu(e),0.0,-0.010255560186740984
EX_glymet(e),0.0,-0.003410743322220623
EX_glyphe(e),2.4252985470687514e-23,0.0
EX_glypro(e),2.4788231870823814e-23,0.0
EX_glytyr(e),2.4543002417110216e-23,0.0
EX_h(e),12.877432091584119,0.0
EX_h2o(e),-9.547409674477072,0.0
EX_hdca(e),9.3356705519938e-25,0.0
EX_hg2(e),0.0,0.0
EX_his_L(e),-0.014046285165941688,0.0
EX_hxan(e),-0.0249854228057331,0.0
EX_ile_L(e),-0.09505671465247585,0.0
EX_ind3ac(e),0.0,0.0
EX_isobut(e),0.0,-5.019991497452488e-06
EX_isocapr(e),0.0,0.0
EX_isoval(e),0.0,0.0
EX_k(e),-6.547890559220139e-07,0.0
EX_lac_L(e),0.0,-0.006840126773535533
EX_lcts(e),-0.07449289,-0.0683792738083609
EX_leu_L(e),-0.07047390268684477,0.0
EX_lys_L(e),-0.08464220724873653,0.0
EX_malt(e),-0.07449289,-0.08207388616339441
EX_malthx(e),0.0,-0.24622318526584452
EX_malttr(e),0.0,-0.12310992683175774
EX_man(e),-0.14898579,-0.04104053968449717
EX_met_D(e),0.0,0.0
EX_met_L(e),0.0,0.0
EX_metala(e),0.0,-0.0034119190822140106
EX_metsox_R_L(e),0.0,0.0
EX_metsox_S_L(e),-0.03597941964498613,0.0
EX_mg2(e),-0.0016271899824528274,0.0
EX_mn2(e),-5.130233338896379e-06,0.0
EX_mnl(e),0.0,0.0
EX_na1(e),0.0,0.0
EX_nac(e),-0.001468749179659464,0.0
EX_nh4(e),6.113461438642987,0.0
EX_no2(e),0.0,0.0
EX_o2(e),0.0,-0.041082806047762405
EX_ocdca(e),9.830790799191431e-23,0.0
EX_pb(e),0.0,0.0
EX_phe_L(e),-0.03405442981092946,0.0
EX_pheme(e),-0.0014686852625331594,0.0
EX_pi(e),-0.2053026751916515,0.0
EX_ppi(e),0.0,-4.306933559527076e-06
EX_pro_L(e),-0.012603086848107957,0.0
EX_ptrc(e),0.0,0.0
EX_q8(e),0.0,0.0
EX_ribflv(e),-0.0029374219807544967,0.0
EX_rmn(e),-0.14898579,-0.023939337382464846
EX_salcn(e),0.0,0.0
EX_sbt_D(e),0.0,-0.034194353374221026
EX_ser_D(e),0.0,0.0
EX_ser_L(e),-1.0,-0.013679852743155044
EX_so4(e),0.0,0.0
EX_spmd(e),-0.0014686852625331594,0.0
EX_succ(e),0.002937370525066319,0.0
EX_sucr(e),-0.07449289,-0.08207860935269018
EX_taur(e),0.0,0.0
EX_tchola(e),0.0,0.0
EX_tdchola(e),0.0,0.0
EX_thm(e),-0.0014686939206342714,0.0
EX_thr_L(e),-0.225,-0.013675770631595899
EX_tre(e),-0.07449289,-0.08207607007727509
EX_ttdca(e),0.0,0.0
EX_tyr_L(e),-0.026534077011616985,0.0
EX_ura(e),0.0,0.0
EX_urea(e),0.0,-8.090913274114745e-06
EX_val_L(e),-0.08906527554799863,0.0
EX_xan(e),-0.019949653820425337,0.0
EX_zn2(e),-1.120879588907392e-06,0.0
translation_393126.8.peg.1,0.0,-2.2465283852385587e-33
transcription_TU_393126.8.peg.1,0.0,-2.8145729733024042e-33
translation_393126.8.peg.2,0.0,-1.3385497564625896e-32
transcription_TU_393126.8.peg.2,0.0,-123.11857716326546
translation_393126.8.peg.6,0.0,6.949257921091127e-33
transcription_TU_393126.8.peg.6,0.0,-208.2723912475167
translation_393126.8.peg.7,0.0,-8.049235059656927e-34
transcription_TU_393126.8.peg.7,0.0,-270.5232473635646
translation_393126.8.peg.8,0.0,3.8891833298345036e-32
transcription_TU_393126.8.peg.8,0.0,-6.349202643308992e-32
translation_393126.8.peg.9,0.0,5.775940862373388e-33
transcription_TU_393126.8.peg.9,0.0,5.00995587369067e-33
translation_393126.8.peg.11,0.0,1.6305831168908183e-32
transcription_TU_393126.8.peg.11,0.0,-101.98865183500745
translation_393126.8.peg.12,0.0,-8.634634136082275e-33
transcription_TU_393126.8.peg.12,0.0,-103.894985659779
translation_393126.8.peg.13,0.0,1.0886756575955942e-32
transcription_TU_393126.8.peg.13,0.0,-114.84194558797707
translation_393126.8.peg.14,0.0,2.0529110457674648e-32
transcription_TU_393126.8.peg.14,0.0,-118.18951467341428
translation_393126.8.peg.15,0.0,-5.184238348938471e-32
transcription_TU_393126.8.peg.15,0.0,-215.7537984820525
translation_393126.8.peg.16,0.0,-3.768759545431133e-32
transcription_TU_393126.8.peg.16,0.0,-66.0738962374397
translation_393126.8.peg.17,0.0,1.5719845372376146e-33
transcription_TU_393126.8.peg.17,0.0,-36.14673294931483
translation_393126.8.peg.19,0.0,-4.623234199700671e-33
transcription_TU_393126.8.peg.19,0.0,-5.74877649306226e-32
translation_393126.8.peg.23,0.0,-4.829924250899446e-33
transcription_TU_393126.8.peg.23,0.0,-1.180822890152056e-32
translation_393126.8.peg.24,0.0,1.0008604172694386e-32
transcription_TU_393126.8.peg.24,0.0,5.926193960255847e-33
translation_393126.8.peg.25,1.2729423078601366e-07,2.420330370225494e-32
transcription_TU_393126.8.peg.25,2.4091886771454815e-09,2.710348540419067e-32
translation_393126.8.peg.28,0.0,-6.812349792862151e-32
transcription_TU_393126.8.peg.28,0.0,-205.62267996244404
translation_393126.8.peg.35,0.0,2.5026181965451126e-33
transcription_TU_393126.8.peg.35,0.0,1.592077609132945e-33
translation_393126.8.peg.36,0.0,-1.1567957849635492e-32
transcription_TU_393126.8.peg.36,0.0,3.2946064950321067e-32
translation_393126.8.peg.39,0.0,2.8036920725948453e-32
transcription_TU_393126.8.peg.39,0.0,-115.60516781260174
translation_393126.8.peg.40,0.0,-3.288694806657625e-33
transcription_TU_393126.8.peg.40,0.0,-2.155600234381173e-32
translation_393126.8.peg.41,0.0,-8.453132756108983e-33
transcription_TU_393126.8.peg.41,0.0,-117.62137707904843
translation_393126.8.peg.44,0.0,-7.830198358253508e-33
transcription_TU_393126.8.peg.44,0.0,-130.66987750662682
translation_393126.8.peg.45,7.379917029829902e-06,-8.076621612627846e-34
transcription_TU_393126.8.peg.45,1.3967335704653814e-07,-4.706159892329232e-33
translation_393126.8.peg.46,0.0,-8.908274703448059e-33
transcription_TU_393126.8.peg.46,0.0,-57.372969089573004
translation_393126.8.peg.47,7.379917029829902e-06,-2.2201807421696974e-33
transcription_TU_393126.8.peg.47,1.3967335704653814e-07,5.636375651289276e-33
translation_393126.8.peg.54,7.379917029829902e-06,-2.9753884612979395e-32
transcription_TU_393126.8.peg.54,1.3967335704653814e-07,-8.39254669241588e-33
translation_393126.8.peg.57,1.8136358744063122e-08,1.433755560805788e-30
transcription_TU_393126.8.peg.57,3.43251299458311e-10,8.891282484079855e-33
translation_393126.8.peg.80,5.658590425722662e-24,-4.8981259203763275e-32
transcription_TU_393126.8.peg.80,0.0,-99.50362261488628
translation_393126.8.peg.89,5.898586962994977e-42,3.258200360497434e-33
transcription_TU_393126.8.peg.89,-6.794989037191383e-44,-1.4338032920863879e-33
translation_393126.8.peg.91,2.1245208834352513e-08,-3.0418262843008866e-32
transcription_TU_393126.8.peg.91,4.020898374676144e-10,-6.500257101149383e-33
translation_393126.8.peg.92,2.1245208834352513e-08,7.6495845206487614e-34
transcription_TU_393126.8.peg.92,4.020898374676144e-10,2.0068323625951188e-32
translation_393126.8.peg.93,2.1245208834352513e-08,1.985423382918995e-32
transcription_TU_393126.8.peg.93,4.020898374676144e-10,1.3383066596291908e-33
translation_393126.8.peg.97,0.0,-4.039696116078634e-32
transcription_TU_393126.8.peg.97,0.0,-1.4432120091273067e-32
translation_393126.8.peg.98,0.0,-4.530196854936025e-33
transcription_TU_393126.8.peg.98,0.0,-9.252446204322993e-33
translation_393126.8.peg.99,0.0,-6.898216642621953e-33
transcription_TU_393126.8.peg.99,0.0,-6.322834416700113e-33
translation_393126.8.peg.104,0.0,-3.253933798380666e-33
transcription_TU_393126.8.peg.104,0.0,4.476664266602893e-34
translation_393126.8.peg.131,0.0,-1.1573632159465008e-31
transcription_TU_393126.8.peg.131,0.0,7.590094260704785e-32
translation_393126.8.peg.133,0.0,2.971379943750425e-33
transcription_TU_393126.8.peg.133,0.0,-163.31441032286787
translation_393126.8.peg.136,0.0,-2.05521440522945e-33
transcription_TU_393126.8.peg.136,0.0,-168.82974379645134
translation_393126.8.peg.138,0.0,-2.1517061881063714e-32
transcription_TU_393126.8.peg.138,0.0,-1.0752386596241048e-32
translation_393126.8.peg.153,0.0,4.532099350364502e-33
transcription_TU_393126.8.peg.153,0.0,-178.01671735247822
translation_393126.8.peg.154,0.0,-6.555754018279656e-33
transcription_TU_393126.8.peg.154,0.0,-4.2679509725394543e-33
translation_393126.8.peg.155,0.0,1.5914540996636412e-32
transcription_TU_393126.8.peg.155,0.0,-74.90221831833546
translation_393126.8.peg.156,0.0,1.1733603135115668e-33
transcription_TU_393126.8.peg.156,0.0,8.388282908632199e-33
translation_393126.8.peg.163,0.0,-1.4441604507574246e-32
transcription_TU_393126.8.peg.163,0.0,-103.33368009982318
translation_393126.8.peg.168,0.0,-3.057965817971592e-32
transcription_TU_393126.8.peg.168,0.0,-5.366257936850779e-33
translation_393126.8.peg.179,4.8084984698046593e-08,-6.241786289674161e-32
transcription_TU_393126.8.peg.179,9.100632444999703e-10,-2.0593531136047857e-32
translation_393126.8.peg.185,0.0,1.337000754869782e-32
transcription_TU_393126.8.peg.185,0.0,-244.8609261229233
translation_393126.8.peg.186,0.0,4.418907979927912e-32
transcription_TU_393126.8.peg.186,0.0,-177.27759049536968
translation_393126.8.peg.190,1.1667424657249493e-11,-2.769797847318941e-33
transcription_TU_393126.8.peg.190,2.2081933487579499e-13,2.273671349394043e-32
translation_393126.8.peg.192,3.064631331707771e-08,8.443918575214369e-32
transcription_TU_393126.8.peg.192,5.800164750896843e-10,2.0339374508742628e-32
translation_393126.8.peg.200,3.72941511219757e-08,4.478095455344067e-32
transcription_TU_393126.8.peg.200,7.058343968302477e-10,2.934261706076636e-33
translation_393126.8.peg.201,0.0,-1.0447042492248157e-31
transcription_TU_393126.8.peg.201,0.0,6.600605385691756e-34
translation_393126.8.peg.212,0.0,-5.272072113902575e-32
transcription_TU_393126.8.peg.212,0.0,4.141259620135211e-33
translation_393126.8.peg.213,7.379657785080727e-06,-1.2624678312722356e-32
transcription_TU_393126.8.peg.213,1.3966845054362386e-07,-3.2336073179336924e-33
translation_393126.8.peg.216,1.7481593135107529e-10,1.265298698051028e-33
transcription_TU_393126.8.peg.216,3.3085911262046565e-12,6.355975741803488e-32
translation_393126.8.peg.221,2.804316487984183e-08,-2.0258691549805438e-31
transcription_TU_393126.8.peg.221,5.307489183340271e-10,-4.829571106658675e-32
translation_393126.8.peg.223,0.0,-1.4940249213272382e-32
transcription_TU_393126.8.peg.223,0.0,3.0336009904187687e-32
translation_393126.8.peg.225,4.371980715411208e-09,-5.756976182694093e-33
