,fluxes,reduced_costs
biomass_dilution,0.0024351719726165514,0.015389847806251833
protein_biomass_to_biomass,0.000900994948270567,-1.4670641574837264e-36
mRNA_biomass_to_biomass,2.415228537617098e-06,0.0
tRNA_biomass_to_biomass,1.4490005502394012e-05,0.0
rRNA_biomass_to_biomass,0.0001066605714212549,-2.6250112592957867e-36
ncRNA_biomass_to_biomass,0.0,-2.7264086091955277e-36
tmRNA_biomass_to_biomass,0.0,-2.7264086091955277e-36
DNA_biomass_to_biomass,0.0001444400600576718,-2.7264086091955277e-36
lipid_biomass_to_biomass,0.0,-2.7264086091955277e-36
constituent_biomass_to_biomass,0.0007590406085470413,-2.7264086091955277e-36
prosthetic_group_biomass_to_biomass,3.2089187781133225e-07,-2.2967965437040463e-36
peptidoglycan_biomass_to_biomass,0.0,-2.7264086091955277e-36
DM_5MTR,0.0,0.0
DM_atp_c_,0.0,-5.2033589158473266e-08
DM_dhptd(c),2.0200114554973922e-05,0.0
DM_hcys_L[c],2.0200114554973922e-05,0.0
EX_12dgr180(e),-0.00010123691738319337,0.0
EX_15dap(e),0.0,-4.1626871326778616e-08
EX_26dap_M(e),0.0,0.0
EX_4abz(e),0.0,0.0
EX_4hbz(e),0.0,0.0
EX_ac(e),-0.0025172445796444697,0.0
EX_ala_L(e),-0.0018147538438571045,0.0
EX_alaasp(e),9.159271529453742e-23,-2.0609175333818756e-30
EX_alagln(e),0.0,0.0
EX_alaglu(e),0.0,0.0
EX_alagly(e),9.159271529453742e-23,-2.060917533394733e-30
EX_alahis(e),9.159271529453742e-23,-2.0609175333965696e-30
EX_alaleu(e),9.159271529453742e-23,-2.0609175334094265e-30
EX_alathr(e),9.159271529453742e-23,-2.0609175334112633e-30
EX_arg_L(e),-0.0006900646248373957,0.0
EX_asn_L(e),-0.00037891485529818514,0.0
EX_aso3(e),0.0,0.0
EX_aso4(e),0.0,0.0
EX_asp_L(e),-0.0035235003331201636,0.0
EX_biomass(e),0.0,0.0
EX_btn(e),0.0,0.0
EX_ca2(e),0.0,0.0
EX_cd2(e),0.0,-0.0003270387665911059
EX_cgly(e),-1.9334534910983632e-05,0.0
EX_cl(e),-3.0174566717603686e-30,0.0
EX_co2(e),0.0036047813213466147,0.0
EX_cobalt2(e),-1.933454204743764e-05,0.0
EX_cu2(e),0.0,0.0
EX_cys_L(e),-0.0001836203008326876,0.0
EX_fe2(e),-4.904857313277923e-13,0.0
EX_fe3(e),0.0,0.0
EX_fol(e),-5.8003604732950897e-05,0.0
EX_for(e),1.732925999953365e-23,0.0
EX_fum(e),0.00022201322114361844,0.0
EX_gln_L(e),0.003197153923458693,0.0
EX_glu_L(e),1.976766695305259e-31,0.0
EX_gly(e),-0.000806849128532432,0.0
EX_glyasn(e),9.159271529453742e-23,-2.0609175334112633e-30
EX_glyasp(e),9.159271529453742e-23,-2.060917533394733e-30
EX_glycys(e),0.0,0.0
EX_glygln(e),9.159271529453742e-23,-2.0609175333435343e-30
EX_glyglu(e),0.0,0.0
EX_glyleu(e),0.0,-3.9712065089755875e-08
EX_glymet(e),0.0,-1.9152872020044864e-08
EX_glyphe(e),9.159271529453742e-23,-2.0609175333965696e-30
EX_glypro(e),0.0,-1.4221060256331534e-08
EX_glytyr(e),9.159271529453742e-23,-2.060917533339861e-30
EX_gua(e),-0.00022157059557419462,0.0
EX_h(e),-0.045634665358085795,0.0
EX_h2o(e),0.056425687201653925,0.0
EX_hg2(e),0.0,0.0
EX_his_L(e),-0.00025100301956800127,0.0
EX_hxan(e),-0.00026068229096561503,0.0
EX_ile_L(e),-0.0009550167819146818,0.0
EX_k(e),-3.86185051409576e-12,0.0
EX_leu_L(e),-0.0012804295681494943,0.0
EX_lys_L(e),-0.0006472583445933088,0.0
EX_met_D(e),0.0,0.0
EX_met_L(e),-0.00041057901568548254,0.0
EX_metala(e),0.0,-1.9152872020044864e-08
EX_metsox_R_L(e),0.0,0.0
EX_metsox_S_L(e),9.076073494773788e-23,0.0
EX_mg2(e),-1.2476404055783846e-05,0.0
EX_mn2(e),-5.74348349297073e-11,0.0
EX_mobd(e),0.0,0.0
EX_na1(e),3.882787524003727e-40,0.0
EX_nac(e),-1.9334540002001812e-05,0.0
EX_nh4(e),0.006496553225354324,0.0
EX_no3(e),-1.5928196907664108e-56,0.0
EX_o2(e),0.0,-1.967974760156574e-08
EX_orn(e),-0.004677832410494162,0.0
EX_pb(e),0.0,0.0
EX_phe_L(e),-0.0004499294525029952,0.0
EX_pheme(e),-1.9334534910983632e-05,0.0
EX_pi(e),-0.0025761575077239084,0.0
EX_pnto_R(e),-1.9334534910983632e-05,0.0
EX_ppi(e),0.0,-3.433708287754409e-08
EX_pro_L(e),-0.0005026307547620867,0.0
EX_pydam(e),0.0,0.0
EX_pydx(e),-5.6326770650562524e-27,0.0
EX_pydxn(e),0.0,0.0
EX_ribflv(e),-3.8669072420602764e-05,0.0
EX_ser_L(e),-0.004078462797852561,0.0
EX_so4(e),0.0,0.0
EX_spmd(e),-1.9334534910983632e-05,0.0
EX_succ(e),3.866906982199658e-05,0.0
EX_taur(e),0.0,0.0
EX_thm(e),-1.9334536359338794e-05,0.0
EX_thr_L(e),-0.0007482571545041242,0.0
EX_trp_L(e),-0.00012197952192994474,0.0
EX_tyr_L(e),5.057413991913233,0.0
EX_ura(e),-0.00045135275097041836,0.0
EX_val_L(e),-0.001006563207181237,0.0
EX_zn2(e),-7.075307411172161e-08,0.0
translation_g.1643.peg.2,0.0,-3.480297780717153e-33
transcription_TU_g.1643.peg.2,0.0,-0.025586499448047587
translation_g.1643.peg.12,7.213164533877775e-08,1.3456161204514694e-34
transcription_TU_g.1643.peg.12,6.98020285057747e-08,-7.757685854804398e-35
translation_g.1643.peg.17,8.339586847502608e-15,-2.223814103554857e-33
transcription_TU_g.1643.peg.17,8.070245398143095e-15,-3.820749657752166e-34
translation_g.1643.peg.23,1.699430442187152e-30,1.0976886136346043e-33
transcription_TU_g.1643.peg.23,0.0,-0.019648310268839366
translation_g.1643.peg.24,4.2084678454618905e-26,2.798391693304569e-32
transcription_TU_g.1643.peg.24,0.0,66.14920105434761
translation_g.1643.peg.29,1.0140316188781356e-53,8.804938916666308e-34
transcription_TU_g.1643.peg.29,0.0,-0.022448049126342268
translation_g.1643.peg.30,7.506535929888058e-16,-3.170962138670865e-33
transcription_TU_g.1643.peg.30,7.264099307547375e-16,-2.2144707519287555e-34
translation_g.1643.peg.32,-2.8886258511272446e-31,-9.569345287475532e-34
transcription_TU_g.1643.peg.32,0.0,-0.025656040926228873
translation_g.1643.peg.33,1.9038286050828421e-31,-1.9851012534418174e-34
transcription_TU_g.1643.peg.33,0.0,-0.02490437002825662
translation_g.1643.peg.34,7.07533797747327e-08,-3.931649491376121e-33
transcription_TU_g.1643.peg.34,6.846827642320188e-08,2.7706802934799455e-33
translation_469378.4.peg.37,6.532052964562802e-32,-1.6652714863833743e-33
transcription_TU_469378.4.peg.37,0.0,-0.026465292396514517
translation_g.1643.peg.40,2.0823637101908986e-11,-9.306013581941584e-34
transcription_TU_g.1643.peg.40,2.0151101555421536e-11,-1.1332209423501423e-33
translation_469378.4.peg.40,1.349370274138112e-38,4.200986042077807e-33
transcription_TU_469378.4.peg.40,0.0,61.52770813184315
translation_g.1643.peg.41,-2.2844430935750174e-31,-3.585418768384597e-34
transcription_TU_g.1643.peg.41,0.0,-0.052606073180009205
translation_g.1643.peg.42,-1.7112062698011786e-30,-1.998639349132524e-34
transcription_TU_g.1643.peg.42,0.0,-0.02210439421068649
translation_g.1643.peg.44,-6.003808582745655e-59,-2.0513773051220683e-33
transcription_TU_g.1643.peg.44,0.0,4.838657464411216
translation_g.1643.peg.46,0.0,-3.5019267754072786e-34
transcription_TU_g.1643.peg.46,0.0,-0.01609860604429126
translation_469378.4.peg.52,1.587417000049567e-11,8.894119949434085e-34
transcription_TU_469378.4.peg.52,1.536148609498623e-11,1.0099291493005724e-34
translation_g.1643.peg.53,0.0,-2.620838895224509
transcription_TU_g.1643.peg.53,0.0,-0.05629257232000783
translation_g.1643.peg.59,4.609267701889452e-26,2.8593312732611496e-33
transcription_TU_g.1643.peg.59,0.0,0.026270069743929248
translation_g.1643.peg.60,4.039968416322877e-12,-8.376090252194738e-34
transcription_TU_g.1643.peg.60,3.909490615861465e-12,2.529291586301434e-34
translation_g.1643.peg.65,-1.8037010195925984e-31,8.785438872756567e-34
transcription_TU_g.1643.peg.65,0.0,-0.05915282762496129
translation_g.1643.peg.70,1.8677859964206714e-30,-2.2046216467778445e-34
transcription_TU_g.1643.peg.70,0.0,-0.013576755258804824
translation_g.1643.peg.73,4.554200373485596e-26,2.712631311470949e-32
transcription_TU_g.1643.peg.73,0.0,66.10567627983241
translation_g.1643.peg.74,7.213164533877775e-08,6.063543256879775e-34
transcription_TU_g.1643.peg.74,6.98020285057747e-08,-6.819144396477616e-34
translation_g.1643.peg.80,6.910317368675617e-13,1.6093505558723354e-33
transcription_TU_g.1643.peg.80,6.687136660848265e-13,-5.518860616753129e-35
translation_469378.4.peg.80,2.8029569665032963e-12,-1.2506653733721512e-33
transcription_TU_469378.4.peg.80,2.7124306004308063e-12,-1.7206779599034755e-34
translation_g.1643.peg.85,7.213164533877775e-08,-7.835436704155268e-35
transcription_TU_g.1643.peg.85,6.98020285057747e-08,-9.548522609592912e-35
translation_g.1643.peg.90,5.962134411169609e-30,2.1714613107282046e-33
transcription_TU_g.1643.peg.90,0.0,-0.02108450192393731
translation_g.1643.peg.91,9.82209863468967e-13,8.885188450562351e-34
