,maximum,minimum
EX_15dap(e),4.3160906095446354e-05,0.0
EX_26dap_M(e),0.0,0.0
EX_Lcyst(e),0.0,0.0
EX_ac(e),4.532582593037076,4.531545004607295
EX_acac(e),4.931917956636538e-05,0.0
EX_acgam(e),-0.999965443421376,-1.0
EX_ala_L(e),-0.016936966996197275,-0.017126637356779495
EX_alaasp(e),0.0,0.0
EX_alagln(e),4.0498166320214674e-23,0.0
EX_alaglu(e),4.068373410335785e-23,0.0
EX_alagly(e),0.0,0.0
EX_alahis(e),0.0,0.0
EX_alaleu(e),0.0,0.0
EX_alathr(e),0.0,0.0
EX_arg_L(e),-0.016999878176604356,-0.017130771387211082
EX_asn_L(e),-0.22493093358746305,-0.225
EX_asp_L(e),-0.2249424515050482,-0.225
EX_bhb(e),0.0,0.0
EX_biomass(e),0.0,0.0
EX_btn(e),0.0,-4.315028482977841e-05
EX_btoh(e),0.0003456580193627776,0.0
EX_but(e),3.2746537247810688,3.2738117116458896
EX_butso3(e),0.0,0.0
EX_ca2(e),0.0,-4.921399418208162e-07
EX_cd2(e),9.198945383043689e-31,0.0
EX_cgly(e),-0.9996538363575882,-1.0
EX_cl(e),0.0,0.0
EX_co2(e),0.3505704149223392,0.3486736612071819
EX_cobalt2(e),-0.0005933836806247364,-0.0005936107860830752
EX_cro4(e),0.0,0.0
EX_cu2(e),0.0,0.0
EX_cys_L(e),-0.9999424458676448,-1.0
EX_drib(e),0.0,0.0
EX_ethso3(e),0.0,0.0
EX_fe2(e),-9.566433531984084e-10,-1.8778344601230604e-06
EX_fe3(e),0.0,0.0
EX_for(e),10.619767232205922,10.618618038736749
EX_fru(e),-0.1489512368179525,-0.14898579
EX_fum(e),-0.9999424412347251,-1.0
EX_gal(e),-0.1488122619272502,-0.14898579
EX_gcald(e),4.513168174680639e-23,0.0
EX_glc_D(e),-0.14881233413962153,-0.14898579
EX_gln_L(e),-0.17995067339712137,-0.18
EX_glu_L(e),-0.17995684404109405,-0.18
EX_glutar(e),1.5692244845340026e-05,0.0
EX_gly(e),0.9729583345331273,0.9725789966861431
EX_glyasn(e),0.0,0.0
EX_glyasp(e),3.3303506304159006e-23,0.0
EX_glyc(e),-1.7995395782268722,-1.79965486
EX_glycys(e),2.0357498195538534e-24,0.0
EX_glygln(e),3.310837619986943e-23,0.0
EX_glyglu(e),3.3303506304159006e-23,0.0
EX_glyleu(e),4.501448064796781e-23,0.0
EX_glymet(e),0.0,0.0
EX_glyphe(e),0.0,0.0
EX_glypro(e),0.0,0.0
EX_glytyr(e),0.0,0.0
EX_h(e),10.398666620836599,10.396570986483187
EX_h2o(e),-9.999654722815363,-10.0
EX_h2s(e),1.9949313934458162,1.9945215340299662
EX_hdca(e),7.328652090541827e-23,-1.0704806004240092e-05
EX_hexs(e),0.0,0.0
EX_hg2(e),0.0,0.0
EX_his_L(e),-0.14994243952231523,-0.15
EX_hxan(e),-0.018240815669464467,-0.018261744271033165
EX_ile_L(e),-0.04304068758646036,-0.043477118320518725
EX_indole(e),0.0784632321131343,0.0784059777036943
EX_isetac(e),0.0,0.0
EX_k(e),-8.857631436065481e-10,-2.0332067611547125e-08
EX_lac_D(e),6.905987004632113e-05,0.0
EX_leu_L(e),-0.045506767291076076,-0.04581527151647111
EX_lys_L(e),-0.14995683363270748,-0.15
EX_met_D(e),0.0,0.0
EX_met_L(e),-8.736268936061728e-38,-0.00011509696804211511
EX_metala(e),0.0,0.0
EX_metsox_R_L(e),0.0,0.0
EX_metsox_S_L(e),-0.0161935111142206,-0.016358747666961042
EX_mg2(e),-0.0005570215375318392,-0.0005586973619393877
EX_mn2(e),-3.733973537605727e-08,-7.570906231347646e-07
EX_mops(e),0.0,0.0
EX_mso3(e),0.0,0.0
EX_na1(e),3.406026575808284e-27,-2.348940048860289e-10
EX_nac(e),-0.000577712054655871,-0.0005936669863986685
EX_nh4(e),5.701963949554238,5.701025798004286
EX_o2(e),2.809267756300996e-23,0.0
EX_ocdca(e),-1.1639995603130851e-56,-1.0704859712938325e-05
EX_orn(e),6.346009418053927e-23,-4.5670623760537065e-23
EX_pb(e),0.0,0.0
EX_phe_L(e),-0.022654772220465236,-0.022778942494842046
EX_pi(e),-0.05054128345862361,-0.05055763790871379
EX_pnto_R(e),-0.0005933836806247364,-0.0005941135411746312
EX_ppa(e),1.0081820846667792e-23,1.0081820846667792e-23
EX_pro_L(e),-0.011493104017198191,-0.011615533554527642
EX_ptrc(e),0.0,-6.346009418053927e-23
EX_pyr(e),4.932312457201447e-05,0.0
EX_rib_D(e),0.0,0.0
EX_ser_L(e),-0.9999506714853537,-1.0
EX_so4(e),0.0,0.0
EX_spmd(e),0.0,-3.419032299126533e-23
EX_succ(e),8.63471224745836e-05,0.0
EX_sulfac(e),0.0,0.0
EX_taur(e),0.0,0.0
EX_thr_L(e),-0.023231966871492295,-0.023638602877972266
EX_trp_L(e),-0.08177501837710643,-0.08181818
EX_ttdca(e),-1.4429178207143072e-29,-1.0704859712938324e-05
EX_tyr_L(e),-0.02511117646036113,-0.025439276809271515
EX_ura(e),-0.01703296085814289,-0.017059763138023154
EX_urea(e),0.0,0.0
EX_val_L(e),-0.03198589363370012,-0.032375960274947574
EX_zn2(e),-2.483525183876313e-07,-3.3813175517469873e-07
