,maximum,minimum
EX_12dhchol(e),1.3125912255103357e-52,0.0
EX_26dap_M(e),7.541345549285768e-24,-9.263749541868816e-05
EX_3dhcdchol(e),4.793153648551849e-52,0.0
EX_3dhchol(e),-1.7253141505006605e-56,0.0
EX_4abut(e),0.18,0.17981441006292342
EX_C02528(e),3.537790999743665e-24,0.0
EX_HC02191(e),3.4003662199306636e-23,0.0
EX_HC02194(e),2.764633771049824e-23,0.0
EX_ac(e),4.959913210745975,4.6949877543409775
EX_adchac(e),1.9722763110853358e-23,0.0
EX_adocbl(e),3.0393947425478506e-23,-3.0393947425478506e-23
EX_ala_L(e),-0.9999536294739562,-1.0
EX_alaasp(e),3.9326406671326217e-23,0.0
EX_alagln(e),3.862424192556152e-23,0.0
EX_alaglu(e),0.0,0.0
EX_alagly(e),3.909271411890724e-23,0.0
EX_alahis(e),3.832465950503152e-23,0.0
EX_alaleu(e),3.897361000878343e-23,0.0
EX_alathr(e),0.0,0.0
EX_alchac(e),0.0,0.0
EX_alltn(e),3.1916881554365024e-57,3.1916881554365024e-57
EX_arg_L(e),-0.05891108022172772,-0.05891108022172772
EX_asn_L(e),-0.225,-0.225
EX_aso3(e),0.0,0.0
EX_aso4(e),0.0,0.0
EX_asp_L(e),-0.225,-0.225
EX_biomass(e),0.0,0.0
EX_ca2(e),3.909308652137444e-29,-5.361866819834148e-07
EX_cbl1(e),0.0,-3.0393947425478506e-23
EX_cbl2(e),0.0,0.0
EX_cd2(e),5.13137669938904e-31,0.0
EX_cgly(e),3.2508709581066838e-37,-9.265664135652034e-05
EX_cholate(e),3.537790999743665e-24,0.0
EX_cl(e),-1.979719618330419e-29,-1.979719618330419e-29
EX_co2(e),2.4578135053563686,1.3668242049037147
EX_cobalt2(e),-0.0007067326041248666,-0.0007069092884704945
EX_crn(e),0.0,0.0
EX_csn(e),0.0,0.0
EX_ctbt(e),2.5559608934982056e-23,0.0
EX_cu2(e),0.0,0.0
EX_cys_L(e),-0.01142168181071344,-0.01152050733888684
EX_dchac(e),0.0,0.0
EX_dms(e),0.0,0.0
EX_dmso(e),0.0,0.0
EX_fe2(e),-8.42155692358165e-10,-7.339374284344905e-07
EX_fe3(e),0.0,0.0
EX_for(e),2.6591614178065996,1.558069694789922
EX_gbbtn(e),-4.0163980536298888e-56,0.0
EX_gln_L(e),-0.17998145114369843,-0.18
EX_glu_L(e),-0.17981441006292342,-0.18
EX_gly(e),0.11575573310091355,-0.0836917876218717
EX_glyasn(e),0.0,0.0
EX_glyasp(e),0.0,0.0
EX_glyc3p(e),-0.9999793961380549,-1.0
EX_glycys(e),-2.6434510164369745e-57,0.0
EX_glygln(e),3.105239409246948e-23,0.0
EX_glyglu(e),3.151550769578515e-23,0.0
EX_glyleu(e),4.199007868932277e-23,0.0
EX_glymet(e),3.039259126658178e-23,0.0
EX_glyphe(e),0.0,0.0
EX_glypro(e),3.1218287435601333e-23,0.0
EX_glytyr(e),0.0,0.0
EX_h(e),-1.0,-1.0
EX_h2(e),0.19487524272788997,-1.0
EX_h2o(e),-2.6585938629193677,-2.6585938629193677
EX_h2s(e),-8.99673164013095e-56,-8.99673164013095e-56
EX_hg2(e),0.0,0.0
EX_his_L(e),-0.010896274382911412,-0.010896274382911412
EX_hxan(e),-0.021487450028904693,-0.021487450028904693
EX_icdchol(e),0.0,0.0
EX_ile_L(e),-0.036457137033753015,-0.036457137033753015
EX_isochol(e),0.0,0.0
EX_k(e),-2.443640612288293e-07,-2.443640612288293e-07
EX_lac_L(e),0.0,0.0
EX_leu_L(e),-0.07104064541921035,-0.07104064541921035
EX_lys_L(e),-0.021885480298198322,-0.021885480298198322
EX_met_D(e),0.0,0.0
EX_met_L(e),-0.018586605811028774,-0.018586605811028774
EX_metala(e),0.0,0.0
EX_metsox_R_L(e),0.0,0.0
EX_metsox_S_L(e),0.0,0.0
EX_mg2(e),-0.001618119319770932,-0.001618119319770932
EX_mn2(e),-1.1588468360241568e-06,-1.1588468360241568e-06
