,maximum,minimum
EX_26dap_M(e),1.098826674258983e-06,-1.3170902182995509e-05
EX_2obut(e),-0.06828007718140638,-0.06828466530501497
EX_4hbz(e),0.0,0.0
EX_C02528(e),6.388741800044835e-24,0.0
EX_ac(e),5.448765192453001,5.448712848533365
EX_acgam(e),-0.9999991489139397,-1.0
EX_ade(e),0.9771208859349686,0.9770902278200349
EX_adn(e),-0.9999992203396165,-1.0
EX_adocbl(e),2.4315552147323346e-23,-6.3272911615247836e-09
EX_ala_L(e),-0.9999465657965857,-1.0
EX_arg_L(e),-0.05225953641411689,-0.05227667353574748
EX_asn_L(e),-0.22499722288249688,-0.225
EX_biomass(e),0.0,0.0
EX_btn(e),0.0,-3.294873256880989e-06
EX_ca2(e),9.356847936681345e-29,-2.3687093258904376e-06
EX_cbl1(e),0.0,-6.327276990270432e-09
EX_cbl2(e),0.0,0.0
EX_cd2(e),3.691733766208808e-29,0.0
EX_cellb(e),-0.07449240139893377,-0.07449289
EX_cgly(e),-1.5450789571288998e-38,-0.0001026878219136746
EX_cholate(e),0.0,0.0
EX_chor(e),-0.10183375415083669,-0.10184320131158811
EX_chtbs(e),1.196896785184285e-23,0.0
EX_cit(e),7.036478419855857e-24,-5.305380539079942e-24
EX_cl(e),9.601842355500279e-30,-1.7745536125742017e-29
EX_co2(e),0.45762614310172783,0.4325308838828881
EX_cobalt2(e),-0.0013163864753197618,-0.0013168647082853816
EX_cro4(e),0.0,0.0
EX_csn(e),0.0,0.0
EX_cu2(e),0.0,0.0
EX_cys_L(e),-0.010084549961022336,-0.010188234509724534
EX_cytd(e),1.4643032674451618e-06,0.0
EX_dad_2(e),1.3168489494560047e-05,-1.3171563055116573e-05
EX_dcyt(e),-0.007481986905166666,-0.007514615604810057
EX_ddca(e),-0.024514421633364966,-0.02451652174607879
EX_dgchol(e),6.388741800044835e-24,0.0
EX_dgsn(e),0.0,-1.3168489494560045e-05
EX_din(e),0.0,0.0
EX_duri(e),0.0,0.0
EX_fe2(e),-7.281778156934696e-09,-4.825268948316591e-08
EX_fe3(e),-2.1128819266435582e-29,-2.1128819266435582e-29
EX_fol(e),1.2610036341694496e-23,-4.401273752478052e-24
EX_for(e),4.1050669358154375,4.079959361159222
EX_galt(e),0.0,0.0
EX_gcald(e),2.2841354265200036e-07,0.0
EX_gchola(e),6.388741800044835e-24,0.0
EX_glc_D(e),-0.14898464267411618,-0.14898579
EX_gly(e),-0.4499929603592324,-0.45
EX_gsn(e),8.285829428885829e-07,0.0
EX_gua(e),-0.01967891919178853,-0.019703969486643633
EX_h(e),8.84048383915574,8.812328750591515
EX_h2(e),0.025081638213725298,-7.527494953179367e-06
EX_h2o(e),-3.6482062834253086,-3.6609890068896505
EX_h2s(e),-0.019063558504981728,-0.019068504968147475
EX_hdca(e),1.7573231858296538e-06,-1.7571483467644052e-06
EX_hg2(e),0.0,0.0
EX_hxan(e),-1.9587334154530734e-40,-3.2943244042618797e-06
EX_ins(e),8.285998141215751e-07,0.0
EX_isobut(e),0.01844153761378314,0.0
EX_isocapr(e),0.01040291865392895,0.0
EX_isoval(e),0.005201459326964475,9.888505325624959e-37
EX_k(e),-4.189335480521712e-07,-4.338306395029077e-07
EX_lac_D(e),3.517210202054978e-06,0.0
EX_lcts(e),-0.07449240138355215,-0.07449289
EX_leu_L(e),-0.08485831305420356,-0.10046626851940778
EX_lys_L(e),-0.06280977394547141,-0.0628263447366964
EX_malt(e),-0.07449240139737037,-0.07449289
EX_man(e),-0.14898464267941192,-0.14898579
EX_mantr(e),1.196896785184285e-23,0.0
EX_mg2(e),-0.002810939324779427,-0.002814147380271782
EX_mn2(e),-2.9167634139520306e-06,-5.850403152295182e-06
EX_na1(e),1.9093600731330173e-43,-1.2305656389795987e-09
EX_nac(e),0.011052414282349182,-0.0013183666832713517
EX_ncam(e),1.098133867056399e-06,-0.012369682831448212
EX_nh4(e),3.2361145444575476,3.220257670480513
EX_o2(e),1.1393474770911807e-07,0.0
EX_ocdca(e),1.757142018204076e-06,-1.259757773158695e-08
EX_ocdcea(e),0.0,0.0
EX_orn(e),1.316852847452825e-05,-1.0137224613670325e-06
EX_pb(e),0.0,0.0
EX_pheme(e),0.0,-3.2948732568809934e-06
EX_pi(e),-0.11478370468414092,-0.11479263635475574
EX_ppa(e),2.8014503092147027,2.8013973878103764
EX_ppi(e),3.2946688358504496e-06,0.0
EX_ptrc(e),0.0,-6.2813195964211195e-24
EX_pydx(e),-0.0013163651628041754,-0.0013165022242082132
EX_raffin(e),-0.004701629602724482,-0.00470194
EX_ser_L(e),-0.9999967026684866,-1.0
EX_so4(e),1.0642388273719073e-36,1.0642388273719073e-36
EX_spmd(e),-6.669380418365411e-57,-6.669380418365411e-57
EX_stys(e),1.196896785184285e-23,0.0
EX_succ(e),1.3213911646945024e-05,0.0
EX_sucr(e),-0.07449245030482453,-0.07449289
