,maximum,minimum
EX_12dgr180(e),-0.0006111182720111241,-0.0006184473956609178
EX_26dap_M(e),-0.9998643270371236,-1.0
EX_2dmmq8(e),-0.0006796809129241167,-0.0006796809129241167
EX_2obut(e),-0.9999547942556412,-1.0
EX_4abut(e),-3.377924498146646e-51,0.0
EX_4abz(e),-0.0020339743529534664,-0.00203904273877235
EX_ac(e),3.991266803295831,3.9908025458198595
EX_acgam(e),0.0,-5.405528635170615e-05
EX_ade(e),1.9832887250546842,1.9831397801832735
EX_ala_L(e),-0.04511401887788461,-0.04517080269536437
EX_alaasp(e),3.29932595263798e-23,0.0
EX_alagln(e),0.0,0.0
EX_alaglu(e),0.0,0.0
EX_alagly(e),0.0,0.0
EX_alahis(e),0.0,0.0
EX_alaleu(e),0.0,0.0
EX_alathr(e),0.0,0.0
EX_amp(e),-0.9999782880151699,-1.0
EX_arab_L(e),0.0,-7.38203433649666e-23
EX_arbt(e),0.0,0.0
EX_asn_L(e),-0.22497641695634987,-0.225
EX_aso3(e),0.0,0.0
EX_aso4(e),0.0,0.0
EX_asp_L(e),-0.22496384079048024,-0.225
EX_biomass(e),0.0,0.0
EX_btn(e),7.669565266526217e-35,7.669565266526217e-35
EX_ca2(e),2.5504543309106943e-29,-4.235686395982148e-07
EX_cd2(e),9.987340491089877e-31,0.0
EX_cgly(e),3.0197759372284085e-38,-0.00018035370461252527
EX_chol(e),-1.9936922360246682e-52,-1.9936922360246682e-52
EX_cit(e),1.0242005234014527e-22,-1.6282873328631189e-22
EX_cl(e),0.0,0.0
EX_co2(e),0.9885346012547381,0.9880850077237351
EX_cobalt2(e),-0.0006796827543519791,-0.0006807432272511232
EX_csn(e),0.0,0.0
EX_cu2(e),0.0,0.0
EX_cys_L(e),-0.004066084084075198,-0.0042961412273969995
EX_cytd(e),1.5062410427048234e-05,0.0
EX_dad_2(e),-0.9929697255362097,-0.9931194111902225
EX_dgsn(e),0.9881955136582494,0.9880458280042366
EX_drib(e),0.0,-5.947336152520539e-23
EX_fe2(e),-1.1938387776323953e-09,-1.0134919701224206e-06
EX_fe3(e),0.0,0.0
EX_for(e),4.819657324845406,4.819217357284674
EX_fru(e),0.0,-5.407538518873649e-05
EX_fum(e),-0.9999764205578887,-1.0
EX_galt(e),0.0,0.0
EX_gam(e),3.6526554290772856e-51,-5.406884154726691e-05
EX_gcald(e),0.00203904273877235,0.00203904273877235
EX_glc_D(e),0.0,-5.410310105033619e-05
EX_gln_L(e),-0.17990955536987152,-0.18
EX_glu_L(e),-0.17990958340131255,-0.18
EX_gly(e),-0.44989141722276066,-0.45
EX_glyasn(e),3.445233401491069e-23,0.0
EX_glyasp(e),3.2001051315831844e-23,0.0
EX_glyc(e),0.002205305477802946,0.0021151227016881625
EX_glyc3p(e),-0.9999456957538122,-1.0
EX_glycys(e),-2.0462797697265568e-58,0.0
