,maximum,minimum
EX_12dgr180(e),-0.028571413015412602,-0.028571413015412602
EX_12ppd_S(e),6.6595430296656625e-06,0.0
EX_13ppd(e),1.721636410854665e-23,0.0
EX_26dap_M(e),-0.999934600806193,-1.0
EX_2ddglcn(e),5.407041698237532e-23,0.0
EX_Lcyst(e),5.658032206280957e-23,-5.395282490213883e-23
EX_ac(e),35.49030660858247,35.4894598195203
EX_acac(e),1.7365632757061334e-05,0.0
EX_acald(e),2.084195017959372e-05,0.0
EX_acgam(e),-0.9999957817947659,-1.0
EX_adocbl(e),-0.005456655503561738,-0.005456655503561738
EX_ala_D(e),-0.9999813655217654,-1.0
EX_ala_L(e),-0.9999813611381033,-1.0
EX_alaasp(e),5.618449528331192e-23,0.0
EX_alagln(e),5.792542816430134e-23,0.0
EX_alaglu(e),5.898409375659763e-23,0.0
EX_alagly(e),5.89197779659404e-23,0.0
EX_alahis(e),5.745552843981636e-23,0.0
EX_alaleu(e),5.625015564640517e-23,0.0
EX_alathr(e),5.57984902731438e-23,0.0
EX_amp(e),-0.9999961179865836,-1.0
EX_arab_L(e),-0.17877513212126167,-0.17878295
EX_arabttr(e),1.9631729604947337e-22,0.0
EX_arbt(e),0.0,0.0
EX_arg_L(e),-0.14999143132689444,-0.15
EX_asn_L(e),-0.22498552222557267,-0.225
EX_asp_L(e),-0.22498554483208713,-0.225
EX_bhb(e),0.0,0.0
EX_biomass(e),0.0,0.0
EX_btn(e),0.0,0.0
EX_but(e),4.17237507844755e-05,2.0480132540914144e-38
EX_butso3(e),0.0,0.0
EX_ca2(e),0.0,-8.759067361735507e-07
EX_cbl1(e),4.568412291007074e-24,-5.902173419358688e-12
EX_cbl2(e),0.0,0.0
EX_cd2(e),0.0,-2.0249671386843324e-24
EX_cellb(e),-0.07449064609460429,-0.07449289
EX_cgly(e),-0.9999837732415627,-1.0
EX_chol(e),0.0,-2.0126727660356627e-23
EX_chols(e),0.0,0.0
EX_cl(e),0.0,-2.197000478257224e-28
EX_co2(e),0.0010298101941830032,0.0
EX_cobalt2(e),-0.005456698151485163,-0.005456900202408434
EX_cu2(e),0.0,0.0
EX_cys_L(e),-0.9999841961637602,-1.0
EX_dcyt(e),-0.9999956787481121,-1.0
EX_drib(e),-0.1787731046414608,-0.17878295
EX_ethso3(e),0.0,0.0
EX_etoh(e),2.6021985121236942e-05,0.0
EX_fe2(e),-1.482435577179337e-07,-4.668558404308769e-06
EX_fe3(e),0.0,-9.237338709077733e-29
EX_for(e),0.0306608373603259,0.030372296595237252
EX_fru(e),-0.14898130187982705,-0.14898579
EX_gal(e),-0.14897972854844252,-0.14898579
EX_galctn_D(e),0.0,0.0
EX_galt(e),0.0,0.0
EX_galur(e),0.013022099999999998,0.0
EX_gam(e),-0.9999955103124194,-1.0
EX_gcald(e),0.016369966510685213,0.016369966510685213
EX_glc_D(e),-0.14898130165784862,-0.14898579
EX_gln_L(e),-0.17998412320087068,-0.18
EX_glu_L(e),-0.1799841378563348,-0.18
EX_gly(e),-0.449963303906643,-0.45
EX_glyasn(e),5.028879753608035e-23,0.0
EX_glyasp(e),5.620671672466542e-23,0.0
EX_glyb(e),2.0126727660356627e-23,-1.4708434775191238e-23
EX_glyc(e),-1.7996450358191265,-1.79965486
EX_glyc3p(e),-0.9999913943757045,-1.0
EX_glycys(e),4.712407125846577e-24,0.0
EX_glygln(e),5.790775136532791e-23,0.0
EX_glyglu(e),5.620671672466542e-23,0.0
EX_glyleu(e),6.300829404386955e-23,0.0
EX_glymet(e),0.0,0.0
EX_glyphe(e),0.0,0.0
EX_glypro(e),0.0,0.0
EX_glytyr(e),5.849734409841607e-23,0.0
EX_gthrd(e),-0.005453455343776723,-0.005456655503561738
EX_gua(e),-0.0817320267076505,-0.08192585540648203
EX_h(e),30.5531552342356,30.551048259461012
EX_h2(e),0.0002051110758048386,-1.7192782528485135e-23
EX_h2o(e),-9.391657390609945,-9.4053634977059
EX_h2s(e),2.9500716375960865,2.9500312280419476
EX_hexs(e),0.0,0.0
EX_hg2(e),0.0,0.0
EX_his_L(e),-0.06071942630406177,-0.06078143445648545
EX_hxan(e),0.8952653889761703,0.8950960609900277
EX_ile_L(e),-0.1499948590752534,-0.15
EX_inost(e),1.4754316975687338e-23,0.0
EX_isetac(e),0.0,0.0
EX_k(e),-5.985742570788332e-07,-9.53010601730225e-07
EX_lac_D(e),1.856836156271202e-05,0.0
EX_lac_L(e),1.855767403771697e-05,0.0
EX_lcts(e),-0.07449031145639047,-0.07449289
EX_leu_L(e),-0.1499942217604615,-0.15
EX_lys_L(e),0.6935155850582103,0.6934123919596349
EX_malt(e),-0.0744906460137536,-0.07449289
EX_malthx(e),5.1781957578193674e-23,0.0
EX_malttr(e),0.0,0.0
EX_man(e),-0.14898130219931158,-0.14898579
EX_meoh(e),0.006511049999999999,4.561529594295649e-25
EX_met_D(e),0.0,0.0
EX_met_L(e),-0.08450685066374573,-0.08459586176119449
EX_metala(e),5.753928803388393e-23,0.0
EX_metsox_R_L(e),0.0,0.0
EX_metsox_S_L(e),0.0,-2.9593835415042912e-05
EX_mg2(e),-0.008351691638332276,-0.008372901456701784
EX_mn2(e),-0.005511879331045303,-0.005534747502751523
EX_mnl(e),-0.14898109956232758,-0.14898579
EX_mobd(e),0.0,0.0
EX_mops(e),0.0,0.0
EX_mqn7(e),-0.010913311007123476,-0.010913311007123476
EX_mso3(e),0.0,0.0
EX_n2(e),4.8273218742930437e-57,0.0
EX_na1(e),-1.4421581522159022e-27,-2.2046037253054428e-08
EX_nac(e),-0.005453395593778787,-0.005457184322940505
EX_nh4(e),5.834868656017272,5.8340051227818535
EX_no2(e),4.713222184288283,4.712445518531335
EX_no3(e),-0.9999780515137473,-1.0
EX_o2(e),2.108989032377862e-23,0.0
EX_pb(e),0.0,0.0
EX_pect(e),1.8538203048734827e-26,-3.339e-05
EX_phe_L(e),0.7121549408012741,0.7120085596394506
EX_pheme(e),-0.005456655503561738,-0.005456655503561738
EX_pi(e),1.18184172593807,1.1817882932612571
EX_ppa(e),1.0675097652454011e-05,0.0
EX_ppi(e),1.7326550615373107e-05,0.0
EX_pro_L(e),-0.074931783589944,-0.07502619098035956
EX_pydam(e),0.0,-5.336351314467349e-23
EX_pydx(e),-0.005487229625126546,-0.005490638888236148
EX_pydxn(e),0.0,-5.336351314467349e-23
EX_raffin(e),-0.004700302425595147,-0.00470194
EX_rib_D(e),-0.17877513053378635,-0.17878295
EX_ribflv(e),-0.01091332649429439,-0.010913330714656168
EX_salcn(e),0.0,0.0
EX_sbt_D(e),2.203465011262811e-22,0.0
EX_ser_D(e),0.0,0.0
EX_ser_L(e),-0.9999841994401957,-1.0
EX_sheme(e),-0.005456655503561738,-0.005456655503561738
EX_so4(e),-0.9999779913099789,-1.0
EX_strch1(e),-0.2573386819676545,-0.25733909
EX_strch2(e),1.4960813155851622e-06,0.0
EX_succ(e),0.00010834956063776042,0.0
EX_sucr(e),-0.07449064606533837,-0.07449289
EX_sulfac(e),0.0,0.0
EX_taur(e),-5.748574834663964e-57,0.0
EX_thm(e),-0.0054566811174693985,-0.005457152522265251
EX_thr_L(e),-0.22499338467991845,-0.225
EX_tre(e),-0.0744906459121812,-0.07449289
EX_trp_L(e),-0.030315116410727042,-0.0303454511602094
EX_tsul(e),5.161776024985721e-23,0.0
EX_tym(e),0.0,0.0
EX_tyr_L(e),-0.999894905709386,-1.0
EX_ura(e),0.8103406121883469,0.8102420371909675
EX_val_L(e),-0.1799906228577653,-0.18
EX_xyl_D(e),-0.17877756383749216,-0.17878295
EX_zn2(e),-0.005529879036189775,-0.005533317118762113
12DGR180ti_REV_CPLX_dummy,0.0,0.0
12DGR180ti_FWD_CPLX_dummy,0.028571413015412602,0.028571413015412602
12PPDSDH_REV_CPLX_dummy,0.0,0.0
12PPDSDH_FWD_CPLX_dummy,9.79341707754864e-06,-1.4631999035822753e-23
12PPDt_REV_CPLX_dummy,0.022647402929953805,0.0
12PPDt_FWD_CPLX_dummy,0.022647402929953805,0.0
13PPDHr_REV_g.689.peg.3208-MONOMER,0.014659667120460927,0.0
13PPDHr_FWD_g.689.peg.3208-MONOMER,0.014659667120460927,0.0
13PPDt_REV_CPLX_dummy,0.022647402929953805,0.0
13PPDt_FWD_CPLX_dummy,0.022647402929953805,2.834611912669034e-36
1P4H2CBXLAH_REV_g.689.peg.870-MONOMER,0.018418602550916967,0.0
1P4H2CBXLAH_FWD_g.689.peg.870-MONOMER,0.018418602550916967,0.0
23DHMPO_REV_g.689.peg.1182-MONOMER_mod_mg2(1),0.0240405406321902,0.0
23DHMPO_FWD_g.689.peg.1182-MONOMER_mod_mg2(1),0.01582486884852113,0.0
26DAPt2r_REV_CPLX_dummy,0.022647402929953805,0.0
26DAPt2r_FWD_CPLX_dummy,1.0226474029299537,0.999934600806193
2AHBUTI_REV_g.689.peg.1182-MONOMER_mod_mg2(1),0.01582486884852113,0.0
2AHBUTI_FWD_g.689.peg.1182-MONOMER_mod_mg2(1),0.0240405406321902,0.0
2DHPL_REV_g.689.peg.2032-MONOMER,0.02298603266779386,0.0
2DHPL_FWD_g.689.peg.2032-MONOMER,0.022986032667793855,0.0
2DHPL_REV_g.689.peg.172-MONOMER,0.02575665837373893,0.0
2DHPL_FWD_g.689.peg.172-MONOMER,0.02575665837373893,0.0
2HBO_REV_g.689.peg.2588-MONOMER,0.015559767347592141,0.0
2HBO_FWD_g.689.peg.2588-MONOMER,0.01555976734759214,0.0
2HBO_REV_g.689.peg.97-MONOMER,0.017324550560367448,0.0
2HBO_FWD_g.689.peg.97-MONOMER,0.017324550560367448,0.0
2HBO_REV_g.689.peg.3223-MONOMER,0.01747213806376706,0.0
2HBO_FWD_g.689.peg.3223-MONOMER,0.01747213806376706,0.0
2HBO_REV_g.689.peg.4898-MONOMER,0.018453123756708677,0.0
2HBO_FWD_g.689.peg.4898-MONOMER,0.018453123756708677,0.0
