,maximum,minimum
EX_26dap_M(e),3.115531426374421e-56,-8.225067699628986e-06
EX_C02528(e),0.0,0.0
EX_ac(e),4.677836725951789,4.581142320799676
EX_acald(e),4.115425493201125e-06,0.0
EX_ala_L(e),-0.03923346198564115,-0.0392453315921956
EX_alaasp(e),0.0,0.0
EX_alagln(e),0.0,0.0
EX_alaglu(e),0.0,0.0
EX_alagly(e),0.0,0.0
EX_alahis(e),0.0,0.0
EX_alaleu(e),0.0,0.0
EX_alathr(e),0.0,0.0
EX_arab_L(e),0.0,-9.54151782007371e-23
EX_arabttr(e),0.0,0.0
EX_arg_L(e),-0.025451628046147992,-0.025456297936898197
EX_asn_L(e),-0.22499725471895093,-0.225
EX_asp_L(e),-0.22499725518500177,-0.225
EX_biomass(e),0.0,0.0
EX_btn(e),0.0,-4.293873890670765e-23
EX_but(e),0.5038055525661085,0.4554581992167986
EX_ca2(e),5.930072183875452e-31,-1.1884866791256865e-10
EX_cd2(e),-3.4472028426102927e-63,0.0
EX_cellb(e),-0.0744924979371465,-0.07449289
EX_cgly(e),-2.2323957720383152e-35,-8.226323836968555e-06
EX_cholate(e),0.0,0.0
EX_cl(e),0.0,0.0
EX_co2(e),0.5310610661884684,0.5310310458279258
EX_cobalt2(e),-0.0008237356094765018,-0.0008237710431159039
EX_cu2(e),0.0,0.0
EX_cys_L(e),-0.00956889194204504,-0.009582856807027113
EX_dgchol(e),7.090400037673791e-24,0.0
EX_dpcoa(e),1.3741467193002823e-23,0.0
EX_etoh(e),8.23137080092547e-06,0.0
EX_fe2(e),-1.6933853981240175e-09,-1.1093825298298052e-08
EX_fe3(e),0.0,0.0
EX_for(e),5.550603358805966,5.5505839621686075
EX_fru(e),-0.14898496673695677,-0.14898579
EX_gchola(e),7.090400037673791e-24,0.0
EX_glc_D(e),-0.148984875128405,-0.14898579
EX_gln_L(e),-2.3791195679531145e-38,-4.114380467706885e-06
EX_glu_L(e),-0.07859164287519814,-0.09037683176050375
EX_gly(e),-0.0809845962855881,-0.08100929629697876
EX_glyasn(e),3.2749421511997757e-23,0.0
EX_glyasp(e),3.2749421511997757e-23,0.0
EX_glycys(e),-4.348224712865923e-26,0.0
EX_glygln(e),0.0,0.0
EX_glyglu(e),0.0,0.0
EX_glyleu(e),4.217848268727553e-23,0.0
EX_glymet(e),3.163703551825662e-23,0.0
EX_glyphe(e),0.0,0.0
EX_glypro(e),0.0,0.0
EX_glytyr(e),0.0,0.0
EX_h(e),6.723396975484649,6.675049955161828
EX_h2(e),3.3910660742870613,3.294375719653887
EX_h2o(e),-5.040809995789151,-5.137498744214998
EX_hg2(e),0.0,0.0
EX_his_L(e),-0.015780522572280447,-0.015787001966951177
EX_hxan(e),-0.02443208210571365,-0.024436120221116627
EX_ile_L(e),-4.9284401001728595e-26,-8.228730548937913e-06
EX_isoprene(e),5.487476623966933e-07,0.0
EX_k(e),-1.5620222694389012e-09,-1.1062742468854394e-08
EX_lac_L(e),4.1158500104349e-06,0.0
EX_leu_L(e),-0.05512154152997041,-0.05515556997647722
EX_lys_L(e),-0.057305649778725896,-0.05731982557954212
