,maximum,minimum
EX_acac(e),-2.1819088979223617e-52,0.0
EX_akg(e),1.180548538051796e-05,0.0
EX_ala_L(e),0.8859960806257401,0.2920231379078284
EX_alaasp(e),6.23833723816443e-23,0.0
EX_alagln(e),5.521196526753537e-23,0.0
EX_alaglu(e),6.23833723816443e-23,0.0
EX_alagly(e),0.0,0.0
EX_alahis(e),0.0,0.0
EX_alaleu(e),0.0,0.0
EX_alathr(e),0.0,0.0
EX_arg_L(e),-0.003979042037835454,-0.004001194936547294
EX_asn_L(e),-0.22498650816417787,-0.225
EX_aso3(e),0.0,0.0
EX_aso4(e),0.0,0.0
EX_asp_L(e),-0.2249865084826446,-0.225
EX_biomass(e),0.0,0.0
EX_btn(e),3.194275907256039e-23,-1.1804586026875736e-05
EX_but(e),0.0,0.0
EX_ca2(e),6.38185384028349e-29,-6.522212774128264e-08
EX_cd2(e),1.0095790359712574e-31,0.0
EX_cgly(e),1.3557756344773595e-39,-2.360849150663716e-05
EX_cl(e),0.0,0.0
EX_co2(e),1.8857555785419593,1.7824267290551095
EX_cobalt2(e),-9.09387821290761e-05,-9.101413841359025e-05
EX_cu2(e),0.0,0.0
EX_cys_L(e),-0.001631080362826596,-0.0016558983551461276
EX_fe2(e),-1.9520824051625552e-11,-2.048263785937898e-07
EX_fe3(e),0.0,-2.5905336961958895e-23
EX_for(e),-0.9999057210526691,-1.0
EX_fum(e),-0.9999865087149866,-1.0
EX_gcald(e),-1.4262533787457027e-34,0.0
EX_gln_L(e),-0.17998819333754976,-0.18
EX_glu_L(e),-0.17998819358932985,-0.18
EX_gly(e),0.10376539906274787,0.0007032849569146267
EX_glyasn(e),0.0,0.0
EX_glyasp(e),0.0,0.0
EX_glycys(e),0.0,0.0
EX_glygln(e),0.0,0.0
EX_glyglu(e),0.0,0.0
EX_glyleu(e),0.0,0.0
EX_glymet(e),0.0,0.0
EX_glyphe(e),0.0,0.0
EX_glypro(e),0.0,0.0
EX_glytyr(e),0.0,0.0
EX_h(e),-0.9999053740993218,-1.0
EX_h2(e),0.0,0.0
EX_h2o(e),-0.4088667152818311,-0.5121097384442215
EX_hg2(e),0.0,0.0
EX_his_L(e),-0.0016290766885082462,-0.0016413485615555073
EX_ind3ac(e),0.0,0.0
EX_k(e),-8.749136634625068e-11,-1.0965467320193286e-10
EX_lac_L(e),0.0,0.0
EX_leu_L(e),-0.007093765392994488,-0.007147360075730689
EX_lys_L(e),-0.005790330728414413,-0.005808401160335902
EX_mal_L(e),1.3490852472853278e-05,0.0
EX_met_D(e),0.0,0.0
EX_met_L(e),5.991650734844736e-37,-0.0025357693533531326
EX_metala(e),0.0,0.0
EX_metsox_R_L(e),0.0,0.0
EX_metsox_S_L(e),0.0,-0.0025357761371501077
EX_mg2(e),-7.513233798403201e-05,-7.555753635594053e-05
EX_mn2(e),-1.4604005300473653e-09,-1.0452360203916229e-07
EX_na1(e),2.8012398280678185e-27,-5.440660934359576e-12
EX_nac(e),0.0,-1.5741525161030193e-06
EX_nh4(e),1.4453110795630093,1.4451180175251526
EX_nmn(e),-8.936495814999766e-05,-9.108203217040837e-05
EX_o2(e),7.415569308832194e-23,0.0
EX_pb(e),0.0,0.0
EX_phe_L(e),0.9917915798620667,0.3977940356899274
EX_pi(e),-0.007329021482682893,-0.007520353058450377
EX_ppa(e),-4.266505653494447e-56,-4.266505653494447e-56
EX_ppi(e),9.461180343735367e-05,0.0
EX_pro_L(e),-0.17998650167283456,-0.18
EX_pydx(e),-9.094794062288937e-05,-9.107592312077165e-05
EX_ser_L(e),-0.4060268620121845,-1.0
EX_so4(e),0.0,0.0
EX_succ(e),1.9472142161287413,1.9471633590239235
EX_thr_L(e),-0.010092737272592123,-0.010119503940289388
EX_tyr_L(e),-0.40601590227514434,-1.0
EX_urea(e),2.777230664490113e-06,0.0
EX_zn2(e),-9.570894615561463e-08,-2.233012696016057e-07
23DHMPO_REV_613026.4.peg.1037-MONOMER_mod_mg2(1),0.5463544398668186,0.0
23DHMPO_FWD_613026.4.peg.1037-MONOMER_mod_mg2(1),0.5428044222226762,0.0
2AHBUTI_REV_613026.4.peg.1037-MONOMER_mod_mg2(1),0.5428044222226762,0.0
2AHBUTI_FWD_613026.4.peg.1037-MONOMER_mod_mg2(1),0.5463544398668186,0.0
2MBCOATA_REV_613026.4.peg.1910-MONOMER,0.9033362488830052,2.8899807452336227e-26
2MBCOATA_FWD_613026.4.peg.1910-MONOMER,0.9033362488830052,0.0
3HACPR1_REV_613026.4.peg.1556-MONOMER,0.0,0.0
3HACPR1_FWD_613026.4.peg.1556-MONOMER,-4.780177414198993e-22,-4.780177414198993e-22
3HACPR2_REV_613026.4.peg.1556-MONOMER,0.0,0.0
3HACPR2_FWD_613026.4.peg.1556-MONOMER,-4.7813335200730635e-22,-4.7813335200730635e-22
3HAD100_REV_CPLX_3HAD100-0,0.0,0.0
3HAD100_FWD_CPLX_3HAD100-0,0.0,0.0
3HAD100_REV_613026.4.peg.1462-MONOMER,0.0,0.0
3HAD100_FWD_613026.4.peg.1462-MONOMER,0.0,0.0
3HAD10M11_REV_CPLX_3HAD100-0,0.0,0.0
3HAD10M11_FWD_CPLX_3HAD100-0,0.0,0.0
3HAD10M11_REV_613026.4.peg.1462-MONOMER,0.0,0.0
3HAD10M11_FWD_613026.4.peg.1462-MONOMER,0.0,0.0
3HAD10M12_REV_CPLX_3HAD100-0,0.0,0.0
3HAD10M12_FWD_CPLX_3HAD100-0,0.0,0.0
3HAD10M12_REV_613026.4.peg.1462-MONOMER,0.0,0.0
3HAD10M12_FWD_613026.4.peg.1462-MONOMER,0.0,0.0
3HAD11M12_REV_CPLX_3HAD100-0,0.0,0.0
3HAD11M12_FWD_CPLX_3HAD100-0,0.0,0.0
3HAD11M12_REV_613026.4.peg.1462-MONOMER,0.0,0.0
3HAD11M12_FWD_613026.4.peg.1462-MONOMER,0.0,0.0
3HAD120_REV_CPLX_3HAD100-0,0.0,0.0
3HAD120_FWD_CPLX_3HAD100-0,0.0,0.0
3HAD120_REV_613026.4.peg.1462-MONOMER,0.0,0.0
3HAD120_FWD_613026.4.peg.1462-MONOMER,0.0,0.0
3HAD12M13_REV_CPLX_3HAD100-0,0.0,0.0
3HAD12M13_FWD_CPLX_3HAD100-0,0.0,0.0
3HAD12M13_REV_613026.4.peg.1462-MONOMER,0.0,0.0
3HAD12M13_FWD_613026.4.peg.1462-MONOMER,0.0,0.0
3HAD12M14_REV_CPLX_3HAD100-0,0.0,0.0
3HAD12M14_FWD_CPLX_3HAD100-0,0.0,0.0
3HAD12M14_REV_613026.4.peg.1462-MONOMER,0.0,0.0
3HAD12M14_FWD_613026.4.peg.1462-MONOMER,0.0,0.0
3HAD13M14_REV_CPLX_3HAD100-0,0.0,0.0
3HAD13M14_FWD_CPLX_3HAD100-0,0.0,0.0
3HAD13M14_REV_613026.4.peg.1462-MONOMER,0.0,0.0
3HAD13M14_FWD_613026.4.peg.1462-MONOMER,0.0,0.0
3HAD140_REV_CPLX_3HAD100-0,0.0,0.0
3HAD140_FWD_CPLX_3HAD100-0,-9.942426910820138e-57,0.0
3HAD140_REV_613026.4.peg.1462-MONOMER,0.0,0.0
3HAD140_FWD_613026.4.peg.1462-MONOMER,0.0,0.0
3HAD14M15_REV_CPLX_3HAD100-0,0.0,0.0
3HAD14M15_FWD_CPLX_3HAD100-0,0.0,0.0
3HAD14M15_REV_613026.4.peg.1462-MONOMER,0.0,0.0
3HAD14M15_FWD_613026.4.peg.1462-MONOMER,0.0,0.0
3HAD14M16_REV_CPLX_3HAD100-0,0.0,0.0
3HAD14M16_FWD_CPLX_3HAD100-0,0.0,0.0
3HAD14M16_REV_613026.4.peg.1462-MONOMER,0.0,0.0
3HAD14M16_FWD_613026.4.peg.1462-MONOMER,0.0,0.0
3HAD15M16_REV_CPLX_3HAD100-0,0.0,0.0
3HAD15M16_FWD_CPLX_3HAD100-0,0.0,0.0
3HAD15M16_REV_613026.4.peg.1462-MONOMER,0.0,0.0
3HAD15M16_FWD_613026.4.peg.1462-MONOMER,0.0,0.0
3HAD160_REV_CPLX_3HAD100-0,0.0,0.0
3HAD160_FWD_CPLX_3HAD100-0,-9.942426910820138e-57,0.0
3HAD160_REV_613026.4.peg.1462-MONOMER,0.0,0.0
3HAD160_FWD_613026.4.peg.1462-MONOMER,0.0,0.0
3HAD180_REV_CPLX_3HAD100-0,0.0,0.0
3HAD180_FWD_CPLX_3HAD100-0,-9.942426910820138e-57,0.0
3HAD180_REV_613026.4.peg.1462-MONOMER,0.0,0.0
3HAD180_FWD_613026.4.peg.1462-MONOMER,0.0,0.0
3HAD40_REV_CPLX_3HAD100-0,0.0,0.0
3HAD40_FWD_CPLX_3HAD100-0,-9.942426910820138e-57,0.0
3HAD40_REV_613026.4.peg.1462-MONOMER,0.0,0.0
3HAD40_FWD_613026.4.peg.1462-MONOMER,0.0,0.0
3HAD4M5_REV_CPLX_3HAD100-0,0.0,0.0
3HAD4M5_FWD_CPLX_3HAD100-0,0.0,0.0
3HAD4M5_REV_613026.4.peg.1462-MONOMER,0.0,0.0
3HAD4M5_FWD_613026.4.peg.1462-MONOMER,0.0,0.0
3HAD4M6_REV_CPLX_3HAD100-0,0.0,0.0
3HAD4M6_FWD_CPLX_3HAD100-0,-1.0876748445140079e-33,0.0
3HAD4M6_REV_613026.4.peg.1462-MONOMER,0.0,0.0
3HAD4M6_FWD_613026.4.peg.1462-MONOMER,0.0,0.0
3HAD5M6_REV_CPLX_3HAD100-0,0.0,0.0
3HAD5M6_FWD_CPLX_3HAD100-0,0.0,0.0
3HAD5M6_REV_613026.4.peg.1462-MONOMER,0.0,0.0
3HAD5M6_FWD_613026.4.peg.1462-MONOMER,0.0,0.0
3HAD60_REV_CPLX_3HAD100-0,0.0,0.0
3HAD60_FWD_CPLX_3HAD100-0,0.0,0.0
3HAD60_REV_613026.4.peg.1462-MONOMER,0.0,0.0
3HAD60_FWD_613026.4.peg.1462-MONOMER,0.0,0.0
3HAD6M7_REV_CPLX_3HAD100-0,0.0,0.0
3HAD6M7_FWD_CPLX_3HAD100-0,0.0,0.0
3HAD6M7_REV_613026.4.peg.1462-MONOMER,0.0,0.0
3HAD6M7_FWD_613026.4.peg.1462-MONOMER,0.0,0.0
3HAD6M8_REV_CPLX_3HAD100-0,0.0,0.0
3HAD6M8_FWD_CPLX_3HAD100-0,0.0,0.0
3HAD6M8_REV_613026.4.peg.1462-MONOMER,0.0,0.0
3HAD6M8_FWD_613026.4.peg.1462-MONOMER,0.0,0.0
3HAD7M8_REV_CPLX_3HAD100-0,0.0,0.0
3HAD7M8_FWD_CPLX_3HAD100-0,0.0,0.0
3HAD7M8_REV_613026.4.peg.1462-MONOMER,0.0,0.0
3HAD7M8_FWD_613026.4.peg.1462-MONOMER,0.0,0.0
3HAD80_REV_CPLX_3HAD100-0,0.0,0.0
3HAD80_FWD_CPLX_3HAD100-0,0.0,0.0
3HAD80_REV_613026.4.peg.1462-MONOMER,0.0,0.0
3HAD80_FWD_613026.4.peg.1462-MONOMER,0.0,0.0
3HAD8M10_REV_CPLX_3HAD100-0,0.0,0.0
3HAD8M10_FWD_CPLX_3HAD100-0,0.0,0.0
3HAD8M10_REV_613026.4.peg.1462-MONOMER,0.0,0.0
3HAD8M10_FWD_613026.4.peg.1462-MONOMER,0.0,0.0
3HAD8M9_REV_CPLX_3HAD100-0,0.0,0.0
3HAD8M9_FWD_CPLX_3HAD100-0,0.0,0.0
3HAD8M9_REV_613026.4.peg.1462-MONOMER,0.0,0.0
3HAD8M9_FWD_613026.4.peg.1462-MONOMER,0.0,0.0
3HAD9M10_REV_CPLX_3HAD100-0,0.0,0.0
3HAD9M10_FWD_CPLX_3HAD100-0,0.0,0.0
3HAD9M10_REV_613026.4.peg.1462-MONOMER,0.0,0.0
3HAD9M10_FWD_613026.4.peg.1462-MONOMER,0.0,0.0
3MOBS_REV_613026.4.peg.890-MONOMER,1.1130568181091605,0.0
3MOBS_FWD_613026.4.peg.890-MONOMER,1.1130568181091605,0.0
3OAACPR1_REV_613026.4.peg.1556-MONOMER,0.0,0.0
3OAACPR1_FWD_613026.4.peg.1556-MONOMER,-4.786730912833746e-22,-4.786730912833746e-22
3OAACPR2_REV_613026.4.peg.1556-MONOMER,0.0,0.0
3OAACPR2_FWD_613026.4.peg.1556-MONOMER,-4.783358742891092e-22,-4.783358742891092e-22
3OAR100_REV_613026.4.peg.1443-MONOMER,6.345701970662332e-16,0.0
3OAR100_FWD_613026.4.peg.1443-MONOMER,1.249002669728138e-19,0.0
3OAR100_REV_613026.4.peg.1517-MONOMER,1.2490027318833224e-19,0.0
3OAR100_FWD_613026.4.peg.1517-MONOMER,9.670043770026698e-20,0.0
3OAR100_REV_613026.4.peg.548-MONOMER,1.0681785324847803e-23,0.0
3OAR100_FWD_613026.4.peg.548-MONOMER,5.3609792724064334e-20,0.0
3OAR100_REV_613026.4.peg.555-MONOMER,2.9162448805430014e-19,0.0
3OAR100_FWD_613026.4.peg.555-MONOMER,1.703239540375715e-19,0.0
3OAR100_REV_613026.4.peg.1777-MONOMER,2.2274644052401126e-19,0.0
3OAR100_FWD_613026.4.peg.1777-MONOMER,1.4170141225762773e-19,0.0
3OAR100_REV_613026.4.peg.1681-MONOMER,1.1341679176294572e-23,0.0
3OAR100_FWD_613026.4.peg.1681-MONOMER,1.0571311794903236e-19,0.0
3OAR10M11_REV_613026.4.peg.1443-MONOMER,1.7959235149765147,0.0
3OAR10M11_FWD_613026.4.peg.1443-MONOMER,1.7959235149765147,0.0
3OAR10M11_REV_613026.4.peg.1517-MONOMER,1.3305966327867567,0.0
3OAR10M11_FWD_613026.4.peg.1517-MONOMER,1.3305966327867567,0.0
3OAR10M11_REV_613026.4.peg.548-MONOMER,1.3521927312479174,0.0
3OAR10M11_FWD_613026.4.peg.548-MONOMER,1.3521927312479174,0.0
3OAR10M11_REV_613026.4.peg.555-MONOMER,1.0984714633836388,1.0984714633836388
3OAR10M11_FWD_613026.4.peg.555-MONOMER,1.0984714633836388,0.0
3OAR10M11_REV_613026.4.peg.1777-MONOMER,1.1575601273978897,0.0
3OAR10M11_FWD_613026.4.peg.1777-MONOMER,1.1575601273978897,1.1575601273978897
3OAR10M11_REV_613026.4.peg.1681-MONOMER,1.3321177222229545,0.0
3OAR10M11_FWD_613026.4.peg.1681-MONOMER,1.3321177222229545,0.0
3OAR10M12_REV_613026.4.peg.1443-MONOMER,1.7959235149765147,0.0
3OAR10M12_FWD_613026.4.peg.1443-MONOMER,1.7959235149765147,0.0
3OAR10M12_REV_613026.4.peg.1517-MONOMER,1.3305966327867564,0.0
3OAR10M12_FWD_613026.4.peg.1517-MONOMER,1.3305966327867564,0.0
3OAR10M12_REV_613026.4.peg.548-MONOMER,1.3521927312479174,0.0
3OAR10M12_FWD_613026.4.peg.548-MONOMER,1.3521927312479174,0.0
3OAR10M12_REV_613026.4.peg.555-MONOMER,1.0984714633836388,0.0
3OAR10M12_FWD_613026.4.peg.555-MONOMER,1.0984714633836388,0.0
3OAR10M12_REV_613026.4.peg.1777-MONOMER,1.1575601273978897,0.0
3OAR10M12_FWD_613026.4.peg.1777-MONOMER,1.1575601273978897,0.0
3OAR10M12_REV_613026.4.peg.1681-MONOMER,1.3321177222229545,0.0
3OAR10M12_FWD_613026.4.peg.1681-MONOMER,1.3321177222229545,0.0
3OAR11M12_REV_613026.4.peg.1443-MONOMER,1.7959235149765147,0.0
3OAR11M12_FWD_613026.4.peg.1443-MONOMER,1.7959235149765147,0.0
3OAR11M12_REV_613026.4.peg.1517-MONOMER,1.3305966327867564,0.0
3OAR11M12_FWD_613026.4.peg.1517-MONOMER,1.3305966327867564,0.0
3OAR11M12_REV_613026.4.peg.548-MONOMER,1.3521927312479174,0.0
3OAR11M12_FWD_613026.4.peg.548-MONOMER,1.3521927312479174,0.0
3OAR11M12_REV_613026.4.peg.555-MONOMER,1.0984714633836388,0.0
3OAR11M12_FWD_613026.4.peg.555-MONOMER,1.0984714633836388,0.0
3OAR11M12_REV_613026.4.peg.1777-MONOMER,1.1575601273978897,0.0
3OAR11M12_FWD_613026.4.peg.1777-MONOMER,1.1575601273978897,0.0
3OAR11M12_REV_613026.4.peg.1681-MONOMER,1.3321177222229545,0.0
3OAR11M12_FWD_613026.4.peg.1681-MONOMER,1.3321177222229545,0.0
3OAR120_REV_613026.4.peg.1443-MONOMER,6.345701970662332e-16,0.0
3OAR120_FWD_613026.4.peg.1443-MONOMER,1.2373982250945074e-19,0.0
3OAR120_REV_613026.4.peg.1517-MONOMER,5.215827833765599e-19,0.0
3OAR120_FWD_613026.4.peg.1517-MONOMER,5.215827574205925e-19,0.0
3OAR120_REV_613026.4.peg.548-MONOMER,5.215827833765599e-19,0.0
3OAR120_FWD_613026.4.peg.548-MONOMER,5.74340627647469e-19,0.0
3OAR120_REV_613026.4.peg.555-MONOMER,5.743406562288712e-19,0.0
3OAR120_FWD_613026.4.peg.555-MONOMER,5.74340627647469e-19,2.668846445188434e-18
3OAR120_REV_613026.4.peg.1777-MONOMER,0.0,0.0
3OAR120_FWD_613026.4.peg.1777-MONOMER,0.0,0.0
3OAR120_REV_613026.4.peg.1681-MONOMER,0.0,0.0
3OAR120_FWD_613026.4.peg.1681-MONOMER,0.0,0.0
3OAR12M13_REV_613026.4.peg.1443-MONOMER,0.0,0.0
3OAR12M13_FWD_613026.4.peg.1443-MONOMER,0.0,0.0
3OAR12M13_REV_613026.4.peg.1517-MONOMER,0.0,0.0
3OAR12M13_FWD_613026.4.peg.1517-MONOMER,0.0,0.0
3OAR12M13_REV_613026.4.peg.548-MONOMER,0.0,0.0
3OAR12M13_FWD_613026.4.peg.548-MONOMER,1.3521927312479176,0.0
3OAR12M13_REV_613026.4.peg.555-MONOMER,1.098471463383639,0.0
3OAR12M13_FWD_613026.4.peg.555-MONOMER,1.098471463383639,0.0
3OAR12M13_REV_613026.4.peg.1777-MONOMER,1.15756012739789,1.15756012739789
3OAR12M13_FWD_613026.4.peg.1777-MONOMER,0.0,0.0
3OAR12M13_REV_613026.4.peg.1681-MONOMER,1.3321177222229548,0.0
3OAR12M13_FWD_613026.4.peg.1681-MONOMER,1.3321177222229548,0.0
3OAR12M14_REV_613026.4.peg.1443-MONOMER,1.795923514976515,1.795923514976515
3OAR12M14_FWD_613026.4.peg.1443-MONOMER,1.795923514976515,0.0
3OAR12M14_REV_613026.4.peg.1517-MONOMER,0.0,0.0
3OAR12M14_FWD_613026.4.peg.1517-MONOMER,0.0,0.0
