,maximum,minimum
EX_12dgr180(e),1.187371223425292e-37,-0.00023373300958555356
EX_26dap_M(e),4.35964495953566e-23,-1.0
EX_2dmmq8(e),-1.484214029281615e-38,-1.0
EX_2obut(e),10.143776114097513,-1.0
EX_34dhphe(e),3.959606605145495e-24,0.0
EX_3mop(e),9.319604533402417,0.023041102261461374
EX_4abz(e),-5.097818352143595e-05,-5.097818352143595e-05
EX_5htrp(e),-3.7011325724553597e-56,-3.7011325724553597e-56
EX_HC00319(e),0.0,0.0
EX_Lcyst(e),0.0,0.0
EX_Lkynr[e],-2.6184003493495223e-34,-2.6184003493495223e-34
EX_ac(e),0.16051468457744902,0.16051468457744902
EX_acac(e),0.0,0.0
EX_acald(e),0.0,0.0
EX_acgam(e),-0.0002745067760492243,-0.0002745067760492243
EX_ade(e),1.0025601218319564,1.0025601218319564
EX_adn(e),-1.0,-1.0
EX_adocbl(e),-1.6992727840478648e-05,-1.6992727840478648e-05
EX_akg(e),0.526165427873941,0.526165427873941
EX_ala_L(e),0.016003489231444568,0.016003489231444568
EX_alaasp(e),0.0,0.0
EX_alagln(e),0.0,0.0
EX_alaglu(e),0.0,0.0
EX_alagly(e),0.0,0.0
EX_alahis(e),0.0,0.0
EX_alaleu(e),0.0,0.0
EX_alathr(e),0.0,0.0
EX_amp(e),-0.0027720438458859156,-0.0027720438458859156
EX_arbt(e),0.0,0.0
EX_arg_L(e),-0.15,-0.15
EX_arsenb(e),0.0,0.0
EX_asn_L(e),-0.225,-0.225
EX_aso3(e),0.0,0.0
EX_aso4(e),0.0,0.0
EX_asp_L(e),-0.225,-0.225
EX_bhb(e),0.0,0.0
EX_biomass(e),0.0,0.0
EX_but(e),0.0,0.0
EX_butso3(e),0.0,0.0
EX_ca2(e),-4.544867663073882e-31,-4.544867663073882e-31
EX_cbl1(e),1.5675494649790649e-30,1.5675494649790649e-30
EX_cbl2(e),0.0,0.0
EX_cd2(e),3.619146917200428e-32,3.619146917200428e-32
EX_cgly(e),0.0,0.0
EX_cl(e),-3.999952307436447e-30,-3.999952307436447e-30
EX_co2(e),2.3831699157586783,2.3831699157586783
EX_cobalt2(e),-1.6992805310463533e-05,-1.6992805310463533e-05
EX_csn(e),7.658544391093134e-36,7.658544391093134e-36
EX_ctbt(e),0.0,0.0
EX_cu2(e),-1.1910002272341456e-30,-1.1910002272341456e-30
EX_cys_L(e),-1.0,-1.0
EX_cytd(e),0.0,0.0
EX_dad_2(e),0.0,7.258588067176474e-25
EX_dcyt(e),-0.000368537681290583,-0.000368537681290583
EX_dgsn(e),-0.000368537681290583,-0.000368537681290583
EX_din(e),0.0,0.0
EX_dopa(e),0.0,0.0
EX_drib(e),0.0,0.0
EX_duri(e),0.0,0.0
EX_etha(e),0.0,0.0
EX_ethso3(e),0.0,0.0
EX_etoh(e),0.0,0.0
EX_fe2(e),1.0091601529656045e-11,1.0091601529656045e-11
EX_fe3(e),6.616367067962288e-42,6.616367067962288e-42
EX_for(e),0.10517233200388779,0.10517233200388779
EX_fru(e),0.0,0.0
EX_fum(e),0.46626104625028086,0.46626104625028086
EX_galt(e),0.0,0.0
EX_gam(e),6.284111611081186e-56,6.284111611081186e-56
EX_gbbtn(e),0.0,0.0
EX_gcald(e),5.097818352143595e-05,5.097818352143595e-05
EX_glc_D(e),-0.0006862669401230607,-0.0006862669401230607
EX_gln_L(e),-0.18,-0.18
EX_glu_L(e),-0.18,-0.18
EX_gly(e),-0.45,-0.45
EX_glyasn(e),0.0,0.0
EX_glyasp(e),0.0,0.0
EX_glyb(e),0.0,0.0
EX_glyc(e),-2.76984022144535e-34,-2.76984022144535e-34
EX_glyclt(e),0.0,0.0
EX_glycys(e),0.0,0.0
EX_glygln(e),0.0,0.0
EX_glyglu(e),0.0,0.0
EX_glyleu(e),0.0,0.0
EX_glymet(e),0.0,0.0
EX_glyphe(e),0.0,0.0
EX_glypro(e),0.0,0.0
EX_glytyr(e),0.0,0.0
EX_gthrd(e),1.8552675366020188e-39,1.8552675366020188e-39
EX_gua(e),-0.000106640057766692,-0.000106640057766692
EX_h(e),-1.0,-1.0
EX_h2o(e),-1.0934636977413144,-1.0934636977413144
EX_h2s(e),1.0134390332615426,1.0134390332615426
EX_hdca(e),0.0,0.0
EX_hexs(e),0.0,0.0
EX_hg2(e),0.0,0.0
EX_his_L(e),-0.15,-0.15
EX_hista(e),0.15526652729179488,0.15526652729179488
EX_hxan(e),0.0,0.0
EX_ile_L(e),-3.328901627136943e-35,-3.328901627136943e-35
EX_ind3ac(e),-6.436752299922364e-57,-6.436752299922364e-57
EX_inost(e),0.0,0.0
EX_ins(e),0.0,0.0
EX_isetac(e),0.0,0.0
