,maximum,minimum
EX_12ppd_S(e),0.14898579,0.14898262994961695
EX_26dap_M(e),-3.0595193662371346e-56,-2.2077358362619665e-05
EX_2obut(e),-0.07987143526196042,-0.079896746688787
EX_4abut(e),5.900662870728316e-06,0.0
EX_ac(e),3.468677395650008,3.4686131722040976
EX_acald(e),4.1514303857085305e-06,0.0
EX_adn(e),-0.2794461560866587,-0.2888985129949859
EX_adocbl(e),-0.0005489765131645686,-0.0005490050612550303
EX_ala_L(e),-0.999994098920714,-1.0
EX_amp(e),-0.9999822915654759,-1.0
EX_arab_L(e),-0.17878051314404922,-0.17878295
EX_arabttr(e),2.79604219510135e-23,0.0
EX_arg_L(e),-0.1499964591407792,-0.15
EX_asn_L(e),-0.2249953423552881,-0.225
EX_asp_L(e),-0.2249953433882501,-0.225
EX_biomass(e),0.0,0.0
EX_ca2(e),-1.828367743622307e-40,-3.759849685555577e-06
EX_cbl1(e),-1.9573625307268547e-43,-6.74235152167919e-09
EX_cbl2(e),0.0,0.0
EX_cd2(e),2.9904684560822133e-30,0.0
EX_cellb(e),-0.07449208535710768,-0.07449289
EX_cl(e),5.053301213843409e-29,1.7803668874068547e-29
EX_co2(e),2.5776653308658988,2.4716987889086814
EX_cobalt2(e),-0.0005490204583633141,-0.0005517322198598813
EX_cro4(e),0.0,0.0
EX_cu2(e),0.0,0.0
EX_cytd(e),2.6786380103545304e-06,0.0
EX_dad_2(e),1.2512658026555603,1.2418134370332679
EX_dcyt(e),-0.030087028029787976,-0.03014174502157217
EX_dgsn(e),-0.0022777046412521566,-0.011654724143673098
EX_din(e),3.714302179475817e-23,0.0
EX_duri(e),0.0,0.0
EX_fe2(e),-7.828357573229458e-41,-1.3061875474809914e-06
EX_fe3(e),0.0,-1.2586569728675687e-06
EX_for(e),3.830586861007852,3.7246203492362175
EX_fum(e),-0.9999953440504312,-1.0
EX_galur(e),1.4032758544163208e-52,1.4032758544163208e-52
EX_gcald(e),5.20222641184682e-06,0.0
EX_glcur(e),4.442701742635514e-23,0.0
EX_gln_L(e),-0.1799953406449006,-0.18
EX_glu_L(e),-0.17999534144225052,-0.18
EX_glyc(e),-1.7996519104758153,-1.79965486
EX_gsn(e),0.00936242937839876,0.0
EX_gthrd(e),-0.0005489765131645686,-0.0005489765131645686
EX_gua(e),0.0,-1.2948128275391925e-06
EX_h(e),5.8238815445051975,5.717914128786543
EX_h2(e),0.4074494305237017,0.30148334079486455
EX_h2o(e),-1.9355231264198705,-1.9356243899091585
EX_h2s(e),-0.03045735472424152,-0.03047987659400191
EX_hg2(e),0.0,0.0
EX_indole(e),0.0690401898078636,0.06902420992477702
EX_ins(e),7.3759838743916315e-06,0.0
EX_k(e),-7.020162653289139e-08,-1.9838393083280337e-07
EX_lac_D(e),5.897373004743835e-06,0.0
EX_lcts(e),-0.07449208532380022,-0.07449289
EX_lys_L(e),-0.07500032391965994,-0.07502558769243634
EX_malt(e),-0.07449218763800203,-0.07449289
EX_man(e),-0.14898390639564832,-0.14898579
EX_mg2(e),-0.00132614989523287,-0.0013297630514504844
EX_mn2(e),-1.267326680822232e-07,-4.0629674377464286e-06
EX_mnl(e),-0.14898426394163777,-0.14898579
EX_mqn7(e),-0.0010979530263291373,-0.0010979530263291373
EX_na1(e),2.1128534772473193e-27,-1.1222294365799829e-10
EX_nac(e),9.024829002639121e-07,-2.727193661769509e-23
EX_nh4(e),3.153054909869687,3.152999079952709
EX_o2(e),1.273941149882994e-23,0.0
EX_ocdca(e),-0.015102222836336214,-0.015102246505009761
EX_orn(e),0.11728979210645682,0.11727301502321462
EX_pb(e),0.0,0.0
EX_phe_L(e),-0.05446592382808182,-0.05449580825940866
EX_pheme(e),-0.0005489765131645686,-0.0005489765131645686
EX_pi(e),0.8706358033069438,0.8706173220752582
EX_ppa(e),4.21161185351014,4.211542672241625
EX_ppi(e),5.886354044499384e-06,0.0
EX_pro_L(e),-0.17999317919272795,-0.18
EX_ptrc(e),-9.875417789404216e-40,-5.525468482448341e-06
EX_pydam(e),0.0,-4.478995916659413e-23
EX_pydx(e),-0.0004610381995448203,-0.0005491306296769624
EX_pydxn(e),2.885694762221032e-23,-8.801588224131083e-05
EX_raffin(e),-0.004701428394144564,-0.00470194
EX_rmn(e),-0.14898262994961695,-0.14898579
EX_salcn(e),4.7052040091977875e-24,0.0
EX_ser_L(e),-0.9999944702509469,-1.0
EX_sheme(e),-0.0005489765131645686,-0.0005489765131645686
EX_so4(e),5.127669020020834e-24,0.0
EX_spmd(e),-0.0005489765131645686,-0.0005489765131645686
EX_succ(e),2.2159549070155105e-05,0.0
EX_sucr(e),-0.07449216460057134,-0.07449289
EX_thm(e),-0.0005489906671748616,-0.0005490168154105761
EX_thr_L(e),-0.224996928031679,-0.225
EX_thymd(e),-0.009474576615458105,-0.009499864146861546
EX_tre(e),-0.07449218763800203,-0.07449289
EX_trp_L(e),-0.08181375629895055,-0.08181818
EX_tsul(e),0.0,0.0
EX_ttdca(e),-0.026605169410168182,-0.026605390453575704
EX_uri(e),6.798969570657746e-06,-2.942948119450388e-05
EX_val_L(e),-0.1586401645353977,-0.1586614577860139
EX_xyl_D(e),-0.17878125899057537,-0.17878295
EX_zn2(e),-3.074802370898792e-07,-4.870024815086848e-07
12PPDt_REV_CPLX_dummy,0.18275100489869875,0.14898262994961695
12PPDt_FWD_CPLX_dummy,0.033765214898698735,0.0
1P4H2CBXLAH_REV_g.27474.CDS.2507-MONOMER,0.028091750014090176,0.0
1P4H2CBXLAH_FWD_g.27474.CDS.2507-MONOMER,0.028091750014090176,0.0
23DHMPO_REV_g.27474.CDS.3152-MONOMER,0.0872691195182558,0.0
23DHMPO_FWD_g.27474.CDS.3152-MONOMER,0.03009959488179858,0.0
23PDE2_REV_g.27474.CDS.1611-MONOMER,0.0,0.0
23PDE2_FWD_g.27474.CDS.1611-MONOMER,3.9400492150287433e-23,0.0
23PDE2_REV_g.27474.CDS.1308-MONOMER,0.0,0.0
23PDE2_FWD_g.27474.CDS.1308-MONOMER,0.0,0.0
23PDE4_REV_g.27474.CDS.1611-MONOMER,0.0,0.0
23PDE4_FWD_g.27474.CDS.1611-MONOMER,3.9400492150287433e-23,0.0
23PDE4_REV_g.27474.CDS.1308-MONOMER,0.0,0.0
23PDE4_FWD_g.27474.CDS.1308-MONOMER,0.0,0.0
23PDE7_REV_g.27474.CDS.1611-MONOMER,0.0,0.0
23PDE7_FWD_g.27474.CDS.1611-MONOMER,3.9400492150287433e-23,0.0
23PDE7_REV_g.27474.CDS.1308-MONOMER,0.0,0.0
23PDE7_FWD_g.27474.CDS.1308-MONOMER,0.0,0.0
23PDE9_REV_g.27474.CDS.1611-MONOMER,0.0,0.0
23PDE9_FWD_g.27474.CDS.1611-MONOMER,3.9400492150287433e-23,0.0
23PDE9_REV_g.27474.CDS.1308-MONOMER,0.0,0.0
23PDE9_FWD_g.27474.CDS.1308-MONOMER,0.0,0.0
26DAPLLAT_REV_g.27474.CDS.42-MONOMER,0.023269719332576645,0.0
26DAPLLAT_FWD_g.27474.CDS.42-MONOMER,0.023269719332576648,0.0
26DAPt2r_REV_CPLX_dummy,0.033765214898698735,0.0
26DAPt2r_FWD_CPLX_dummy,0.033765214898698735,-3.971065442771766e-36
2AHBUTI_REV_g.27474.CDS.3152-MONOMER,0.03009959488179858,0.0
2AHBUTI_FWD_g.27474.CDS.3152-MONOMER,0.0872691195182558,0.0
2DDPENTHL_REV_g.27474.CDS.1597-MONOMER_mod_nadp(1),0.0,0.0
2DDPENTHL_FWD_g.27474.CDS.1597-MONOMER_mod_nadp(1),3.9803380630133434e-23,0.0
2DDPENTHL_REV_g.27474.CDS.4445-MONOMER,0.0,0.0
2DDPENTHL_FWD_g.27474.CDS.4445-MONOMER,0.0,0.0
