,maximum,minimum
EX_4abut(e),0.0,0.0
EX_C02528(e),6.521579731158743e-24,0.0
EX_ac(e),6.514470297940642,6.470814471174066
EX_acald(e),6.835659959558276e-05,0.0
EX_acgam(e),-0.9999894755204882,-1.0
EX_actn_R(e),3.4188009435341484e-05,0.0
EX_adn(e),-0.9999315419302547,-1.0
EX_ala_D(e),0.18858486905195013,-0.21847835123681017
EX_ala_L(e),0.16203163611674112,-0.24503125150706082
EX_alaasp(e),3.216892177235199e-23,0.0
EX_alagln(e),3.216340957274681e-23,0.0
EX_alaglu(e),3.216892177235199e-23,0.0
EX_alagly(e),0.0,0.0
EX_alahis(e),0.0,0.0
EX_alaleu(e),0.0,0.0
EX_alathr(e),3.1870596507436873e-23,0.0
EX_arab_L(e),-0.17876775140974627,-0.17878295
EX_arabttr(e),2.908618021730194e-23,0.0
EX_arbt(e),7.85082486176682e-24,0.0
EX_arg_L(e),-0.03481293980193366,-0.03486922685961483
EX_arsenb(e),0.0,0.0
EX_asn_L(e),-0.2249543635039528,-0.225
EX_asp_L(e),-0.22495437990302275,-0.225
EX_biomass(e),0.0,0.0
EX_btn(e),-4.876920739951552e-57,-4.876920739951552e-57
EX_ca2(e),0.0,-9.669475444818104e-07
EX_cd2(e),7.589625285817382e-31,0.0
EX_cellb(e),-0.07448718956452376,-0.07449289
EX_cgly(e),0.0,-0.02901918593901184
EX_chol(e),-1.924724602202126e-56,-1.924724602202126e-56
EX_cholate(e),6.521579731158743e-24,0.0
EX_chols(e),0.0,0.0
EX_cl(e),0.0,0.0
EX_co2(e),0.5113154939041371,0.5111101613140479
EX_cobalt2(e),-0.0011674678529273075,-0.0011692441987908588
EX_crn(e),0.0,0.0
EX_ctbt(e),0.0,0.0
EX_cu2(e),0.0,0.0
EX_cys_L(e),0.022438781927987927,-0.006599674358983122
EX_cytd(e),4.9096420241576844e-23,0.0
EX_dad_2(e),0.9782611442777769,0.9780606008103168
EX_dcyt(e),-1.8002548978542741e-31,-0.00013678757782853033
EX_dextrin(e),1.141506317691991e-23,0.0
EX_dgchol(e),6.521579731158743e-24,0.0
EX_dgsn(e),-0.014024789805889726,-0.014115859102878499
EX_din(e),0.0,0.0
EX_drib(e),-0.17874873618067622,-0.17878295
EX_duri(e),0.0,0.0
EX_etoh(e),4.013286235270589,3.9986414540337782
EX_fe2(e),-9.036702210169242e-08,-8.551471638654581e-07
EX_fe3(e),0.0,-7.074059939697904e-24
EX_fecrm(e),0.0,0.0
EX_for(e),8.651350074729777,8.651132969606959
EX_fru(e),-0.14897438973613117,-0.14898579
EX_gal(e),-0.14897210593568458,-0.14898579
EX_gbbtn(e),0.0,0.0
EX_gchola(e),6.521579731158743e-24,0.0
EX_glc_D(e),-0.14897438956543027,-0.14898579
EX_gln_L(e),-0.17986293512849624,-0.18
EX_glu_L(e),0.0,0.0
EX_gly(e),-0.4499315148697634,-0.45
EX_glyasn(e),3.194141724757693e-23,0.0
EX_glyasp(e),3.2075013209392457e-23,0.0
EX_glyb(e),0.0,0.0
EX_glyc(e),-1.7996206431562958,-1.79965486
EX_glycys(e),0.0,0.0
EX_glygln(e),3.2075013209392457e-23,0.0
EX_glyglu(e),3.2075013209392457e-23,0.0
EX_glyleu(e),4.2001571765317716e-23,0.0
EX_glymet(e),3.1220623238031133e-23,0.0
EX_glyphe(e),0.0,0.0
EX_glypro(e),3.1596574058866246e-23,0.0
EX_glytyr(e),0.0,0.0
EX_h(e),11.722367308341887,11.707658534009985
EX_h2o(e),-5.145259009635592,-5.188914765889855
EX_hg2(e),0.0,0.0
EX_his_L(e),-0.03088546558603895,-0.030934553975521355
EX_hxan(e),0.0,-1.0519175861085516e-05
EX_ile_L(e),-0.06794688177283727,-0.06798552144503592
EX_ins(e),0.00013679357201938224,0.0
EX_k(e),-1.3845877046874832e-07,-2.629828595658878e-07
EX_kesto(e),1.2788939775693788e-23,0.0
EX_kestopt(e),-0.0028188899330987517,-0.00282117
EX_kestottr(e),1.1809157499048733e-23,0.0
EX_lac_D(e),6.840416168830599e-05,0.0
EX_lac_L(e),4.5589357577700814e-05,0.0
EX_lcts(e),-0.07448718960992838,-0.07449289
EX_leu_L(e),-0.06584494786845603,-0.06593501624393466
EX_lys_L(e),-0.07784880115363499,-0.07792542532397222
EX_mal_L(e),1.5192932946971254e-23,0.0
EX_malt(e),-0.0744871895079967,-0.07449289
EX_malthx(e),2.4888938836050996e-23,0.0
EX_malttr(e),2.8119720553792434e-23,0.0
EX_man(e),-0.1489743895138052,-0.14898579
EX_mantr(e),1.141506317691991e-23,0.0
EX_met_D(e),0.0,0.0
EX_met_L(e),1.4708622397767214e-34,-6.836504471011125e-05
EX_metala(e),0.0,0.0
EX_metsox_R_L(e),0.0,0.0
EX_metsox_S_L(e),-0.038961561745304095,-0.039037782710001086
EX_mg2(e),-0.0012627259490559884,-0.0012646047559791253
EX_mn2(e),-1.030663429425504e-06,-2.11988294492189e-06
EX_mnl(e),-0.14897210702788324,-0.14898579
EX_na1(e),2.7631845017449103e-27,-9.325507784314737e-10
EX_nac(e),-0.0011671262060285962,-0.0011676458568550846
EX_nh4(e),3.217368224566302,3.1882094606772466
EX_no2(e),0.0,0.0
EX_o2(e),3.1158009549676706e-22,0.0
EX_orn(e),6.215914330272999e-06,-6.852806636301421e-26
EX_pb(e),0.0,0.0
EX_phe_L(e),-0.036416771719293514,-0.03647636384398565
EX_pi(e),-0.10446591990524676,-0.10447884866592007
EX_pnto_R(e),-0.0011671262060285962,-0.0011674275720829736
EX_pro_L(e),-0.007896105483370075,-0.008139587229844312
EX_ptrc(e),0.0,0.0
EX_pydx(e),-0.0011671797574351497,-0.001167494639175703
