,maximum,minimum
EX_12dgr180(e),-0.013932550583926067,-0.013932550583926067
EX_26dap_M(e),-0.9998581555844764,-1.0
EX_3mop(e),-0.9999294902523184,-1.0
EX_4abz(e),-0.0079773816726048,-0.00798264287258961
EX_4hbz(e),0.0,-4.567449742746855e-23
EX_Cit_Mg(e),0.0,0.0
EX_ac(e),15.619729653730944,15.599332065848222
EX_acald(e),7.106031206969708e-05,0.0
EX_acgam(e),-0.9999890618224933,-1.0
EX_actn_R(e),3.5526298023752085e-05,0.0
EX_adn(e),-0.9999291702030453,-1.0
EX_akg(e),0.0,0.0
EX_ala_D(e),-0.9999282133802547,-1.0
EX_ala_L(e),-0.9999282241380083,-1.0
EX_alaasp(e),4.1238879931731306e-23,0.0
EX_alagln(e),4.099529906744139e-23,0.0
EX_alaglu(e),4.1238879931731306e-23,0.0
EX_alagly(e),4.082217698004542e-23,0.0
EX_alahis(e),4.066472122243782e-23,0.0
EX_alaleu(e),0.0,0.0
EX_alathr(e),4.104882072943366e-23,0.0
EX_arbt(e),0.0,0.0
EX_arg_L(e),-0.14997628542153266,-0.15
EX_arsenb(e),0.0,0.0
EX_asn_L(e),-0.22495209909631697,-0.225
EX_aso3(e),0.0,0.0
EX_aso4(e),0.0,0.0
EX_asp_L(e),-0.22495236563922077,-0.225
EX_biomass(e),0.0,0.0
EX_btn(e),0.0,-2.354692041866289e-23
EX_ca2(e),9.054245407762865e-31,-1.7983833265269982e-06
EX_cd2(e),6.583415939361296e-29,0.0
EX_cgly(e),-0.9999640036003917,-1.0
EX_chol(e),0.0,-2.828960107058091e-05
EX_chols(e),0.0,0.0
EX_cit(e),-0.005306079803311412,-0.005329232115285849
EX_cl(e),3.6998273133302734e-29,-7.482202699769087e-29
EX_co2(e),2.105981447431233,2.10558753848987
EX_cobalt2(e),-0.0026608934852869423,-0.0026609195781472604
EX_crn(e),0.0,0.0
EX_ctbt(e),0.0,0.0
EX_cu2(e),0.0,0.0
EX_cys_L(e),-0.9998530733797568,-1.0
EX_cytd(e),1.4143147146689481e-05,0.0
EX_dad_2(e),0.9499795176960402,0.9498330550647618
EX_dcyt(e),0.9213769288318696,0.9210889783197141
EX_dgsn(e),-0.03701602755421682,-0.03712955905864419
EX_diact(e),2.0285149672182163e-05,0.0
EX_din(e),0.0,0.0
