,fluxes,reduced_costs
biomass_dilution,0.13566951224343465,-0.5077562955670359
protein_biomass_to_biomass,0.04926033959221269,5.404068765653639e-35
mRNA_biomass_to_biomass,0.00016853502628282733,0.0
tRNA_biomass_to_biomass,0.0010361056872173653,0.0
rRNA_biomass_to_biomass,0.007155955554861445,8.093488795214975e-35
ncRNA_biomass_to_biomass,0.0,0.0
tmRNA_biomass_to_biomass,0.0,0.0
DNA_biomass_to_biomass,0.00802885122874715,0.0
lipid_biomass_to_biomass,0.0,0.0
constituent_biomass_to_biomass,0.042288047945906695,0.0
prosthetic_group_biomass_to_biomass,2.2736187586841233e-05,0.0
peptidoglycan_biomass_to_biomass,0.0,0.0
DM_2obut[c],0.0,-0.015425643154598932
DM_5DRIB,0.002154350452718396,7.001565482144518e-40
DM_5MTR,0.001077175226359198,0.0
DM_atp_c_,0.0,-0.01235267267494259
DM_dad_5,0.0,-0.0030862838699544887
DM_dhptd(c),0.0,0.0
DM_hcys_L[c],0.0,-0.0030797100215876473
EX_2dmmq8(e),0.0,0.0
EX_2obut(e),-1.0,-0.012337040147683017
EX_Lcyst(e),2.8745404583370474e-23,0.0
EX_ac(e),7.616817860829413,0.0
EX_acald(e),0.0,-0.006174956921087613
EX_acgam(e),0.0,0.0
EX_ade(e),0.004924986666805555,0.0
EX_adocbl(e),-0.001077175226359198,0.0
EX_ala_L(e),-1.0,-0.006170303585848638
EX_amp(e),-0.023792171712895382,0.0
EX_arab_L(e),0.0,0.0
EX_arbt(e),0.0,0.0
EX_asp_L(e),-0.225,-0.009257175737906569
EX_biomass(e),0.0,0.0
EX_btn(e),0.0,0.0
EX_butso3(e),0.0,0.0
EX_ca2(e),0.0,0.0
EX_cbl1(e),0.0,0.0
EX_cbl2(e),0.0,0.0
EX_cd2(e),0.0,-0.04153065533835023
EX_cellb(e),-0.07449289,-0.08642350547896165
EX_cgly(e),-1.0,-0.00616172912114541
EX_cl(e),0.0,0.0
EX_co2(e),0.15935174812118577,2.4524943539546177e-35
EX_cobalt2(e),-0.0010771765394048578,0.0
EX_cro4(e),0.0,0.0
EX_csn(e),-1.0,-0.003083153738368534
EX_cu2(e),0.0,0.0
EX_cys_L(e),-0.20979869266371173,0.0
EX_cytd(e),0.0,-0.054534965500341606
EX_dad_2(e),-0.002689847466565981,0.0
EX_dcyt(e),-1.0,-0.003086521044159211
EX_dgsn(e),0.9907918509505174,0.0
EX_drib(e),0.0,0.0
EX_ethso3(e),0.0,0.0
EX_etoh(e),0.6536449921579984,3.633545025431587e-34
EX_fe2(e),-0.0010771774784764914,0.0
EX_fe3(e),4.4830197851309e-29,0.0
EX_fol(e),-0.003231525679077594,0.0
EX_for(e),5.932380415713334,0.0
EX_fru(e),-0.14898579,-0.037037379449116545
