,fluxes,reduced_costs
biomass_dilution,0.49469147698428684,-0.06560658522938771
protein_biomass_to_biomass,0.23172302578811585,1.451256402435748e-35
mRNA_biomass_to_biomass,0.0013776470609624836,0.0
tRNA_biomass_to_biomass,0.008480274077898512,0.0
rRNA_biomass_to_biomass,0.05989777999982095,1.1292132263706282e-35
ncRNA_biomass_to_biomass,0.0,-7.402793897866531e-36
tmRNA_biomass_to_biomass,0.0,-7.402793897866531e-36
DNA_biomass_to_biomass,0.022606589011091104,-7.402793897866531e-36
lipid_biomass_to_biomass,0.0,-7.402793897866531e-36
constituent_biomass_to_biomass,0.04007721849827381,-7.402793897866531e-36
prosthetic_group_biomass_to_biomass,0.00018474054230897642,-1.7003373801007575e-35
peptidoglycan_biomass_to_biomass,0.0,-7.402793897866531e-36
DM_2HYMEPH,0.0,-1.1422840711440757e-07
DM_HQN,0.0,-1.1422840711440757e-07
DM_atp_c_,0.0,-1.610579122549511e-05
DM_dhptd(c),0.0006216705901804385,0.0
EX_ac(e),11.219497833740004,0.0
EX_acald(e),0.0,-5.385051856046526e-06
EX_acgam(e),-1.0,-6.276180465705795e-07
EX_ala_L(e),0.8213247738792986,0.0
EX_alaasp(e),0.0,-0.02125778876200348
EX_alagln(e),0.0,-0.021285297718091387
EX_alaglu(e),0.0,-0.021282092475253315
EX_alagly(e),2.4766340022476395e-23,0.0
EX_alahis(e),2.5554565041955372e-23,0.0
EX_alaleu(e),0.0,-3.3973792388465696e-05
EX_alathr(e),0.0,-0.021282608146149393
EX_arab_L(e),0.0,0.0
EX_arbt(e),1.048754086055609e-24,0.0
EX_asn_L(e),-0.225,-0.02126360084732766
EX_asp_L(e),-0.225,-0.02126782111105692
EX_biomass(e),0.0,0.0
EX_btn(e),0.0,0.0
EX_but(e),2.0905423367623963,0.0
EX_ca2(e),0.0,0.0
EX_cd2(e),0.0,-0.004228559931366663
EX_cellb(e),-2.0,-5.747354236858206e-07
EX_cgly(e),3.1026144986524445e-35,0.0
EX_cl(e),0.0,0.0
EX_co2(e),0.6743458665132464,3.9774566278016604e-36
EX_cobalt2(e),-0.00990687270801995,0.0
EX_cro4(e),0.0,0.0
EX_cu2(e),0.0,0.0
EX_cys_L(e),-0.057916183550282704,0.0
EX_dextrin(e),0.0,0.0
EX_etoh(e),9.384931431644729,0.0
EX_fe2(e),-2.8759752810170558e-08,0.0
EX_fe3(e),0.0,0.0
EX_fecrm(e),0.0,0.0
EX_for(e),24.005033092633173,0.0
EX_fru(e),-2.0,-2.6456791986959e-06
EX_gal(e),0.0,0.0
EX_glc_D(e),-2.0,-4.081544203198224e-06
EX_gln_L(e),-0.18,-0.02129533006714483
EX_glu_L(e),-0.18,-0.02129370894788518
EX_gly(e),-0.2806545911512485,-5.250962049740683e-36
EX_glyasn(e),0.0,-0.021257796630556137
EX_glyasp(e),0.0,-0.021262016894285397
EX_glyb(e),0.0,0.0
EX_glyc3p(e),-0.3884154605845689,0.0
EX_glycys(e),0.0,0.0
EX_glygln(e),0.0,-0.021289525850373307
EX_glyglu(e),0.0,-0.02128632060753523
EX_glyleu(e),0.0,-4.8326124070541294e-05
EX_glymet(e),0.0,-3.911528385692485e-06
EX_glyphe(e),2.500638703432583e-23,0.0
EX_glypro(e),0.0,-4.17527129584767e-06
EX_glytyr(e),2.481241958338404e-23,0.0
EX_h(e),36.620775870617074,0.0
EX_h2o(e),-7.892344785733799,4.944239724762338e-36
EX_hg2(e),0.0,0.0
EX_his_L(e),-0.05908012565943986,0.0
EX_hxan(e),-0.10913610986172412,0.0
EX_ile_L(e),-0.15,-0.02130979463400903
EX_isobut(e),0.0,-1.7497102040627716e-05
EX_k(e),-1.684911175530466e-07,0.0
EX_lac_D(e),0.0,-1.9072211545321692e-06
EX_lac_L(e),0.0,-1.5174638835110824e-06
EX_lcts(e),0.0,0.0
EX_leu_L(e),-0.15,-4.508712016385582e-05
EX_lys_L(e),-0.15,-0.021289893138803296
EX_malt(e),0.0,0.0
EX_man(e),-2.0,-2.396520813880154e-06
EX_mantr(e),6.494464192885677e-24,-1.4916694129750915e-35
EX_melib(e),-1.2988928385771355e-23,0.0
EX_met_D(e),0.0,0.0
EX_met_L(e),-0.12841081245445124,0.0
EX_metala(e),-6.57004175746876e-58,0.0
EX_metsox_R_L(e),0.0,0.0
EX_metsox_S_L(e),0.0,0.0
EX_mg2(e),-0.007102911391593407,0.0
EX_mn2(e),-3.505158767377987e-05,0.0
EX_na1(e),0.0,0.0
EX_nac(e),-0.00990597835696485,0.0
EX_nh4(e),0.0,-6.215539918111837e-07
EX_o2(e),0.0,-3.272469104509843e-05
EX_pb(e),0.0,0.0
EX_phe_L(e),-0.16958954341145296,0.0
EX_pi(e),0.0,0.0
EX_pnto_R(e),-0.00990570213513336,0.0
EX_pppn(e),0.0,0.0
EX_pro_L(e),-0.08747754971511165,0.0
EX_ptrc(e),0.0,0.0
EX_ribflv(e),-0.019811537212883916,0.0
EX_salcn(e),1.048754086055609e-24,0.0
EX_ser_L(e),-1.0,-2.087667504494999e-06
EX_so4(e),0.0,0.0
EX_spmd(e),0.0,0.0
EX_stys(e),6.494464192885677e-24,-5.04535242623928e-36
EX_sucr(e),-0.8777600510335287,0.0
EX_thr_L(e),-0.225,-0.021292640495202835
EX_tre(e),3.0649564894569445e-34,0.0
EX_tyr_L(e),-0.11094665238424985,0.0
EX_ura(e),-0.16433739011454246,0.0
EX_urea(e),0.0,-0.021400651747145026
EX_val_L(e),-0.18,-1.5511230283253703e-05
EX_xan(e),-0.059016967675110985,0.0
EX_zn2(e),-1.3820953614619405e-06,0.0
translation_556270.3.peg.6,0.0,-6.051197591951515e-34
transcription_TU_556270.3.peg.6,0.0,6.621804195629335e-33
translation_556270.3.peg.8,0.0,-4.49946048000332e-34
transcription_TU_556270.3.peg.8,0.0,1.59490573952956e-33
translation_556270.3.peg.13,9.88010224705086e-07,-2.050620806804364e-34
transcription_TU_556270.3.peg.13,1.1021934648077021e-08,-2.261781565027228e-33
translation_556270.3.peg.14,6.617208594806143e-08,-9.11475534350669e-34
transcription_TU_556270.3.peg.14,7.381952014354637e-10,3.4094830406957485e-33
translation_556270.3.peg.15,-1.8704700032357415e-37,4.4731112178345516e-34
transcription_TU_556270.3.peg.15,0.0,-9.748589087965509e-34
translation_556270.3.peg.18,1.4303965087678756e-41,4.3442977039778015e-35
transcription_TU_556270.3.peg.18,6.966178268510614e-44,-4.227667314707612e-33
translation_556270.3.peg.19,-1.9815032953609182e-41,4.048460632789086e-35
transcription_TU_556270.3.peg.19,2.2546779520716517e-43,-6.059707339521884e-35
translation_556270.3.peg.20,-1.417015333377413e-41,-1.1259856935912212e-34
transcription_TU_556270.3.peg.20,-5.100183949605896e-43,3.5652014108018726e-34
translation_556270.3.peg.22,-4.7070711917503555e-42,-1.8599640528829048e-33
transcription_TU_556270.3.peg.22,1.7623232461980172e-43,3.4605566002287384e-33
