,fluxes,reduced_costs
biomass_dilution,0.34149422028866305,-0.3021223321033122
protein_biomass_to_biomass,0.1345556846458011,-2.0672029325292444e-35
mRNA_biomass_to_biomass,0.0006642733959646712,0.0
tRNA_biomass_to_biomass,0.003940883476677187,-6.672168296158532e-35
rRNA_biomass_to_biomass,0.02173862860555009,-6.119223398303359e-35
ncRNA_biomass_to_biomass,0.0,0.0
tmRNA_biomass_to_biomass,0.0,0.0
DNA_biomass_to_biomass,0.01875469639021234,0.0
lipid_biomass_to_biomass,0.0,0.0
constituent_biomass_to_biomass,0.08605865914250849,0.0
prosthetic_group_biomass_to_biomass,9.382201868609856e-05,0.0
peptidoglycan_biomass_to_biomass,0.0,0.0
DM_5MTR,0.0,0.0
DM_atp_c_,0.0,-0.006796708503524336
DM_dhptd(c),0.0,0.0
DM_hcys_L[c],0.0,-0.022111299848101174
EX_12dgr180(e),0.0,0.0
EX_12ppd_S(e),0.0,-0.006915023865953371
EX_26dap_M(e),-1.0,-0.00041440028474776263
EX_2dmmq8(e),2.9484292287272177e-37,0.0
EX_2obut(e),-1.0,-0.0005502180705094396
EX_34dhpha(e),0.0,-0.018965359467910392
EX_34dhphe(e),0.0,-0.000415279730279451
EX_3dhcdchol(e),0.0,-0.0002839968902581232
EX_3dhchol(e),0.0,-0.0002839968902581232
EX_3hphac(e),0.0,0.0
EX_3mop(e),-1.0,-0.008045916576711682
EX_4abz(e),0.0,0.0
EX_4hbz(e),0.0,0.0
EX_4hoxpacd(e),0.0,-0.01882259825036897
EX_4hphac(e),1.9453269142977607,0.0
EX_5htrp(e),0.0,-0.000415279730279451
EX_C02528(e),0.0,0.0
EX_Lcyst(e),0.0,0.0
EX_ac(e),2.3234579314639072,0.0
EX_acald(e),0.0,-0.007776969916396812
EX_acgam(e),0.0,0.0
EX_adn(e),-1.0,-0.02858122092083988
EX_ala_D(e),-1.0,-0.006202029046328322
EX_ala_L(e),-1.0,-0.006205126233121652
EX_alaasp(e),0.0,-0.010617316253009016
EX_alagln(e),0.0,-0.003805489941719705
EX_alaglu(e),0.0,-0.0038122662527149405
EX_alagly(e),0.0,-0.005267519971287844
EX_alahis(e),0.0,-0.003220643117429704
EX_alaleu(e),0.0,-0.024864461098192014
EX_alathr(e),0.0,-0.0033509731982164395
EX_alltn(e),0.0,0.0
EX_arab_D(e),-0.025623335830919254,0.0
EX_arbt(e),0.0,0.0
EX_arg_L(e),-0.15,-0.014423125739489218
EX_asn_L(e),-0.225,-0.007804593526892704
EX_aso3(e),0.0,0.0
EX_aso4(e),0.0,0.0
EX_asp_L(e),-0.225,-0.007810631764386842
EX_biomass(e),0.0,0.0
EX_btn(e),0.0,0.0
EX_but(e),0.0,-0.007488493985632605
EX_butso3(e),0.0,0.0
EX_ca2(e),0.0,0.0
EX_cd2(e),0.0,-0.01518123412975525
EX_cgly(e),-1.0,-0.005549821450778088
EX_chol(e),-1.8969367925593745e-23,0.0
EX_cholate(e),0.0,0.0
EX_chor(e),-1.0,-0.013425825575904497
EX_cit(e),-6.963524507109763e-06,0.0
EX_cl(e),0.0,0.0
EX_co2(e),11.539324528635275,0.0
EX_cobalt2(e),-0.0010576934554011987,0.0
EX_csn(e),4.8935650208704885e-36,0.0
EX_cu2(e),0.0,0.0
EX_cys_L(e),-1.0,-0.006488748814083818
EX_cytd(e),0.0,-0.01401672964774813
EX_dad_2(e),-0.020741037368409918,0.0
EX_dcyt(e),-0.020741037368409918,0.0
EX_dopa(e),0.0,0.0
EX_drib(e),-0.17878295,-0.01525056108001336
EX_etha(e),0.0,-0.006075213446547459
EX_ethso3(e),0.0,0.0
EX_etoh(e),0.0,-0.007495276023246609
EX_fe2(e),0.0,0.0
EX_fe3(e),-3.4817622535548816e-06,0.0
EX_fol(e),-0.0031723105593715354,0.0
EX_for(e),-1.0,-0.0001336876363303477
EX_fru(e),-0.14898579,-0.028545924576981768
EX_galt(e),0.0,0.0
EX_gam(e),-0.017082223887279504,0.0
EX_gcald(e),0.0,-0.009365221336700527
EX_glc_D(e),-0.14898579,-0.028545848104362795
EX_gln_L(e),-0.18,-0.0010001265545694516
EX_glu_L(e),-0.18,-0.0010055817640927665
EX_gly(e),-0.45,-0.002460159220010625
EX_glyasn(e),0.0,-0.006865666163586975
EX_glyasp(e),0.0,-0.0068730255025530335
EX_glyb(e),1.8969367925593745e-23,0.0
EX_glyc(e),-1.79965486,-0.013986250094075732
EX_glyc3p(e),-1.0,-0.015680893671700325
EX_glycys(e),0.0,-0.005549821450778088
EX_glygln(e),0.0,-6.119919126372195e-05
EX_glyglu(e),0.0,-6.665440078703685e-05
EX_glyleu(e),0.0,-0.026218220767936406
EX_glymet(e),3.106835006616026e-23,0.0
EX_glyphe(e),3.251900395658011e-23,0.0
EX_glypro(e),3.3436747414099563e-23,0.0
EX_glytyr(e),0.0,-0.012067282742159952
EX_gthrd(e),-0.0010574368531238451,0.0
EX_gua(e),0.9466671058709627,0.0
EX_h(e),-1.0,-0.0012764465369765477
EX_h2o(e),-2.104763501578554,0.0
EX_h2s(e),1.9822402523319704,0.0
EX_hexs(e),0.0,0.0
EX_hg2(e),0.0,0.0
EX_his_L(e),-0.15,-0.000415279730279451
EX_hista(e),0.04286708051746817,0.0
EX_hxan(e),1.719227852157373e-34,0.0
EX_ile_L(e),-0.15,-0.0026571007087133683
EX_ind3ac(e),0.0,0.0
