,fluxes,reduced_costs
biomass_dilution,0.0011814419901741468,-0.13551592489674186
protein_biomass_to_biomass,0.00038525867030583474,1.0812453761711596e-35
mRNA_biomass_to_biomass,9.263746036893477e-05,0.0
tRNA_biomass_to_biomass,6.023496964727539e-06,0.0
rRNA_biomass_to_biomass,4.209380189359621e-05,0.0
ncRNA_biomass_to_biomass,0.0,-2.009463357882379e-35
tmRNA_biomass_to_biomass,0.0,-2.009463357882379e-35
DNA_biomass_to_biomass,7.007618106246318e-05,-2.009463357882379e-35
lipid_biomass_to_biomass,0.0,-2.009463357882379e-35
constituent_biomass_to_biomass,0.0003682542577152182,-2.009463357882379e-35
prosthetic_group_biomass_to_biomass,3.9011981634012526e-07,0.0
peptidoglycan_biomass_to_biomass,0.0,-2.009463357882379e-35
DM_5MTR,0.0,0.0
DM_atp_c_,0.0,-0.0011576025993382025
DM_dhptd(c),4.254532232433514e-07,0.0
DM_hcys_L[c],4.254532232433514e-07,0.0
EX_12dgr180(e),-8.535209513814106e-06,0.0
EX_26dap_M(e),0.0,0.0
EX_34dhphe(e),0.0,0.0
EX_4abut(e),0.0,0.0
EX_4abz(e),-2.8140884908157016e-05,0.0
EX_4hbz(e),0.0,0.0
EX_5htrp(e),0.0,0.0
EX_ac(e),0.38680970645826224,0.0
EX_acgam(e),0.0,0.0
EX_ala_L(e),0.06015292591733271,0.0
EX_alaasp(e),0.0,-0.0005793231995601745
EX_alagln(e),0.0,0.0
EX_alaglu(e),0.0,0.0
EX_alagly(e),0.0,0.0
EX_alahis(e),0.0,0.0
EX_alaleu(e),0.0,0.0
EX_alathr(e),0.0,0.0
EX_amp(e),-0.0001714825322271288,0.0
EX_arbt(e),0.0,0.0
EX_arg_L(e),-0.0003359146898904262,0.0
EX_asn_L(e),-0.225,-0.0011575255964773772
EX_asp_L(e),-0.225,-0.0011575474381557978
EX_biomass(e),0.0,0.0
EX_btn(e),0.0,0.0
EX_ca2(e),1.848106957512366e-30,0.0
EX_cd2(e),0.0,-0.0075456093600869125
EX_cgly(e),0.0,0.0
EX_chol(e),0.0,0.0
EX_cit(e),0.0,0.0
EX_cl(e),0.0,0.0
EX_co2(e),1.5784117788925378,0.0
EX_cobalt2(e),-9.380295551325843e-06,0.0
EX_cu2(e),0.0,0.0
EX_cys_L(e),-1.81808706130612e-05,0.0
EX_dopa(e),0.0,1.453480397692527e-38
EX_drib(e),-3.1861838222649046e-56,0.0
EX_fe2(e),-1.442732899595782e-13,0.0
EX_fe3(e),0.0,0.0
EX_for(e),5.015122333289905e-29,0.0
EX_fru(e),0.0,0.0
EX_fum(e),-1.0,-0.0004340621304940429
EX_gal(e),-8.890995585653627e-38,0.0
EX_galt(e),0.0,0.0
EX_gam(e),-1.0440487148797639e-51,0.0
EX_gcald(e),2.8140884908157016e-05,0.0
EX_glc_D(e),-0.0011419287830626672,0.0
EX_gln_L(e),-0.0007762319770497147,0.0
EX_glu_L(e),-2.254149798073905e-39,0.0
EX_gly(e),-0.0008081221206447877,0.0
EX_glyasn(e),0.0,-0.0005793274460865669
EX_glyasp(e),0.0,-0.0005793492877649875
EX_glyc(e),-0.0008142183932710832,0.0
EX_glyc3p(e),1.1394208285351095e-52,0.0
EX_glycys(e),0.0,0.0
EX_glygln(e),0.0,0.0
EX_glyglu(e),0.0,0.0
EX_glyleu(e),0.0,-0.00029001307712128336
EX_glymet(e),0.0,0.0
EX_glyphe(e),0.0,0.0
EX_glypro(e),0.0,0.0
EX_glytyr(e),0.0,0.0
